Predictable-Short,Unpredictable-Short,Predictable-Long,Unpredictable-Long
0.727272727272727,0.681818181818182,0.878787878787879,0.863636363636364
0.818181818181818,0.818181818181818,0.863636363636364,0.704545454545455
0.803030303030303,0.681818181818182,0.757575757575758,0.818181818181818
0.742424242424243,0.727272727272727,0.681818181818182,0.772727272727273
0.53030303030303,0.454545454545455,0.53030303030303,0.772727272727273
0.454545454545455,0.272727272727273,0.5,0.318181818181818
0.454545454545455,0.568181818181818,0.484848484848485,0.545454545454545
0.666666666666667,0.454545454545455,0.681818181818182,0.590909090909091
