Predictable-Short,Unpredictable-Short,Predictable-Long,Unpredictable-Long
0.875,1,0.75,0.611111111111111
0.666666666666667,0.363636363636364,0.806451612903226,0.8125
0.444444444444444,0.25,0.363636363636364,0.555555555555556
0.875,0.916666666666667,0.958333333333333,0.866666666666667
0.909090909090909,0.833333333333333,0.769230769230769,0.857142857142857
0.478260869565217,0.466666666666667,0.555555555555556,0.294117647058824
