sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11
0.663310320249593,1.34928059699996,1.87916396249966,4.46558721199972,0.884941526333932,Inf,0.520661185000108,1.22601459349971,1.53174315100023,0.619001567250052,0.706052326999876
0.898451646000467,2.20003327500308,0.516564309000387,0.702923126499627,0.62263639449975,0.963308550002694,Inf,1.10610555499989,0.629348094999841,0.56423888900099,0.579502768000566
1.53248199599875,0.763295551500505,1.52753374099939,0.990316397666447,1.17895346933316,2.0291089655002,0.913674479999675,1.81739575749998,0.884651568999857,3.36246589999973,0.938909681000193
0.792570005000471,0.809888611998758,0.972560673999851,1.34863935649992,2.21159750299557,0.554256226500002,0.3768496280004,Inf,Inf,0.923352897000768,1.88996704500005
1.92994644050077,0.72523380174971,2.37286918600148,Inf,2.25934862600116,4.01840580599674,1.36443003766711,7.17808734799837,3.01903561500027,5.21458836199963,2.08151063150012
1.31214278449988,Inf,Inf,1.56737491799959,2.5911623209995,Inf,Inf,4.98469758099964,Inf,1.40307332500015,Inf
0.973857756750249,1.11194118533361,Inf,3.62450638100051,1.23133449149918,Inf,0.568957180750203,1.19298047266663,Inf,1.32517068366663,1.63164387500024
2.02448811500108,2.10520463300054,Inf,Inf,1.03596301950165,Inf,1.47013327900186,1.98057739600335,0.985542377999536,1.40297819199986,1.79153119300008
