sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11
0.396826834833216,0.610256540499904,0.686300586666524,0.932603105333328,0.607548088166974,0.640286112500083,0.422392331166596,0.618391016833508,0.578083593333152,0.752345914332788,0.611623887599853
0.590320756166724,0.458287641666478,0.869723655333322,0.981324150999762,0.568780619166925,0.485916379999859,0.738805415500224,0.551961020833308,0.646230340666762,0.548091083499154,0.544330407833362
0.5324210863997,0.467666171200108,0.653801179499927,0.651518545666704,0.659824401166892,0.619922701833275,0.554829567999832,1.27228073799961,0.756252550499994,0.634899034598857,0.7504910216666
0.534554624166807,0.67551439550031,0.768319293333358,0.838808725000073,0.656714942833787,0.687332573598542,0.551889583666707,0.569862380834214,1.23852694024993,0.494077042999379,0.929682173833423
