code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
73,0.65,3,4,1,0.608363680999901,1,73,2,4,0.165417075999358,2,1,0.608363680999901,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
360,0.65,1,8,2,1.38018366200049,2,360,9,1,0.233682387999579,4,1,1.38018366200049,1,0,1,0,0,NaN,NaN,2
71,0.65,1,4,2,0.876065435999408,2,71,5,4,0.34043500000007,2,1,0.876065435999408,4,0,1,0,0,NaN,NaN,2
13,0.65,1,4,2,0.677838218000034,2,13,5,4,0.16845226499936,1,1,0.677838218000034,4,0,1,0,0,NaN,NaN,2
350,0.65,1,8,2,1.2890712770004,2,350,13,4,0.339776408000034,4,1,1.2890712770004,4,0,1,0,0,NaN,NaN,2
40,1.4,3,4,1,1.31119444099932,2,40,5,3,1.3147083290005,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
254,0.65,1,8,2,1.27602607000154,2,254,12,1,0.237120570000116,2,1,1.27602607000154,1,0,1,0,0,NaN,NaN,2
148,0.65,1,4,1,0.508578217000832,1,148,4,4,0.174283341999399,4,1,0.508578217000832,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
37,0.65,3,4,1,0.715277569999671,2,37,8,4,0.172147350998785,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
140,1.4,3,4,2,1.68539852600043,2,140,5,2,0.773121897000237,3,1,1.68539852600043,2,0,1,0,0,NaN,NaN,2
288,1.4,3,8,2,1.38316587999907,2,288,15,1,1.07792582799993,2,1,1.38316587999907,1,0,1,0,0,NaN,NaN,2
12,0.65,1,4,1,0.507367415999397,1,12,1,4,0.170709634001469,1,1,0.507367415999397,4,1,0,0,0,0.707106781186548,0.707106781186547,2
232,1.4,3,8,1,1.42389817100047,2,232,12,1,1.42589698600023,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
355,0.65,1,8,2,0.980820008999217,2,355,16,1,0.242421525001191,4,1,0.980820008999217,1,0,1,0,0,NaN,NaN,2
4,0.65,1,4,1,0.701578897998843,1,4,1,4,0.169789811001465,1,1,0.701578897998843,4,1,0,0,0,0.707106781186548,0.707106781186547,2
221,0.65,3,8,1,0.809289595999871,1,221,1,2,0.774354840001251,1,1,0.809289595999871,2,1,0,0,0,0.923879532511287,0.38268343236509,2
237,0.65,3,8,1,1.30953569499979,2,237,14,1,0.407573082000454,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
339,0.65,1,8,2,0.782532724000703,1,339,7,1,0.0713374860006297,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
120,0.65,1,4,2,1.68847182900026,2,120,7,4,0.168023611000535,3,1,1.68847182900026,4,0,1,0,0,NaN,NaN,2
344,0.65,1,8,1,1.40974969099989,1,344,8,4,0.33884246100024,4,1,1.40974969099989,4,1,0,0,0,0.923879532511287,-0.38268343236509,2
80,1.4,3,4,1,0.401839551001103,1,80,2,4,0.170378738999716,2,1,0.401839551001103,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
133,0.65,3,4,2,0.670952893999129,2,133,7,4,0.169423907000237,3,1,0.670952893999129,4,0,1,0,0,NaN,NaN,2
180,1.4,3,4,1,1.10736167699906,1,180,4,4,0.169416361000913,4,1,1.10736167699906,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
255,0.65,1,8,1,1.51211362899994,2,255,10,1,0.408066535001126,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
347,0.65,1,8,1,1.10609004100115,1,347,8,3,0.303510052999627,4,1,1.10609004100115,3,1,0,0,0,0.923879532511287,-0.38268343236509,2
325,0.65,3,8,2,1.27844240800005,2,325,13,2,0.608083985000121,3,1,1.27844240800005,2,0,1,0,0,NaN,NaN,2
328,1.4,3,8,2,1.37779602599949,2,328,10,1,0.24182487699909,3,1,1.37779602599949,1,0,1,0,0,NaN,NaN,2
291,0.65,1,8,1,0.811318639998717,1,291,5,4,0.168849042000147,3,1,0.811318639998717,4,1,0,0,0,-0.923879532511287,-0.38268343236509,2
348,0.65,1,8,1,1.41998817999956,1,348,8,1,0.0592771650008217,4,1,1.41998817999956,1,1,0,0,0,0.923879532511287,-0.38268343236509,2
9,0.65,1,4,1,0.705011075000584,1,9,1,4,0.691113750999648,1,1,0.705011075000584,4,1,0,0,0,0.707106781186548,0.707106781186547,2
196,0.65,1,8,1,0.908667886998956,1,196,1,1,0.409300359000554,1,1,0.908667886998956,1,1,0,0,0,0.923879532511287,0.38268343236509,2
60,0.65,1,4,1,0.505104343999847,1,60,2,4,0.168899256999794,2,1,0.505104343999847,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
106,0.65,1,4,1,0.610362638999504,1,106,3,4,0.171922675999667,3,1,0.610362638999504,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
149,0.65,1,4,1,0.607441613999981,1,149,4,4,0.170322251000471,4,1,0.607441613999981,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
48,1.4,3,4,2,1.87717134800005,2,48,7,4,0.16551151800013,1,1,1.87717134800005,4,0,1,0,0,NaN,NaN,2
3,0.65,1,4,1,0.602834896000786,1,3,1,4,0.167660663000788,1,1,0.602834896000786,4,1,0,0,0,0.707106781186548,0.707106781186547,2
214,0.65,1,8,1,1.20767333999902,2,214,13,1,0.0592113399998198,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
15,0.65,1,4,2,1.77845429899935,2,15,7,4,0.173266965999574,1,1,1.77845429899935,4,0,1,0,0,NaN,NaN,2
25,0.65,3,4,1,0.505183641998883,1,25,1,4,0.172165957999823,1,1,0.505183641998883,4,1,0,0,0,0.707106781186548,0.707106781186547,2
150,0.65,1,4,1,0.50510722800027,1,150,4,4,0.170715222999206,4,1,0.50510722800027,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
124,1.4,3,4,1,0.60526678899987,1,124,3,4,0.684357344000091,3,1,0.60526678899987,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
209,0.65,1,8,2,1.38517840399982,2,209,14,1,0.572356647000561,1,1,1.38517840399982,1,0,1,0,0,NaN,NaN,2
2,0.65,1,4,2,2.49445795399879,1,2,1,1,0.238689772000725,1,0,NaN,NaN,0,0,0,1,0.707106781186548,0.707106781186547,2
172,1.4,3,4,1,0.711839216999579,1,172,4,4,0.172813813000175,4,1,0.711839216999579,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
210,0.65,1,8,1,1.3107991249999,2,210,13,1,0.0698511650007276,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
203,0.65,1,8,1,0.605010303001109,1,203,2,4,0.171114507998936,1,1,0.605010303001109,4,1,0,0,0,0.38268343236509,0.923879532511287,2
236,1.4,3,8,2,1.17457565299992,2,236,11,2,0.608959721001156,1,1,1.17457565299992,2,0,1,0,0,NaN,NaN,2
84,1.4,3,4,1,0.508106446999591,1,84,2,4,0.171563244999561,2,1,0.508106446999591,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
36,1.4,3,4,1,1.0070830730001,1,36,1,4,0.177312845000415,1,1,1.0070830730001,4,1,0,0,0,0.707106781186548,0.707106781186547,2
243,0.65,1,8,1,0.706086463000247,1,243,3,3,0.307418575001066,2,1,0.706086463000247,3,1,0,0,0,-0.38268343236509,0.923879532511287,2
147,0.65,1,4,1,0.506626227999732,1,147,4,4,0.51292481100063,4,1,0.506626227999732,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
20,0.65,1,4,2,0.873860648998743,2,20,6,4,0.169906836001246,1,1,0.873860648998743,4,0,1,0,0,NaN,NaN,2
294,0.65,1,8,1,1.61961893199987,1,294,5,3,0.310653583999738,3,1,1.61961893199987,3,1,0,0,0,-0.923879532511287,-0.38268343236509,2
285,0.65,3,8,2,2.09492616900025,2,285,13,2,0.444709393999801,2,1,2.09492616900025,2,0,1,0,0,NaN,NaN,2
14,0.65,1,4,2,1.17404681599874,2,14,5,4,0.837969531999988,1,1,1.17404681599874,4,0,1,0,0,NaN,NaN,2
62,0.65,1,4,2,0.781829972000196,2,62,6,4,0.169448901000578,2,1,0.781829972000196,4,0,1,0,0,NaN,NaN,2
152,0.65,1,4,1,0.708335221999732,1,152,4,4,0.510729048999565,4,1,0.708335221999732,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
484,1.4,1,4,1,0.904669270999875,1,NaN,3,4,0.843936332999874,3,1,0.904669270999875,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
584,1.4,1,8,1,0.801946931998827,1,200,2,4,0.507440859999406,1,1,0.801946931998827,4,1,0,0,0,0.38268343236509,0.923879532511287,2
412,1.4,3,4,1,0.605452208001225,1,28,1,4,0.170605698000145,1,1,0.605452208001225,4,1,0,0,0,0.707106781186548,0.707106781186547,2
564,1.4,3,4,1,0.506393463001586,1,180,4,3,0.64346477700019,4,1,0.506393463001586,3,1,0,0,0,0.707106781186547,-0.707106781186548,2
498,1.4,1,4,2,0.673579210000753,2,114,7,4,0.337620768999841,3,1,0.673579210000753,4,0,1,0,0,NaN,NaN,2
537,1.4,1,4,1,0.706674126000507,1,153,4,4,0.169368914001097,4,1,0.706674126000507,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
540,1.4,1,4,1,0.815363121000701,1,156,4,4,0.170116720000806,4,1,0.815363121000701,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
388,1.4,1,4,1,0.511952085000303,1,4,1,4,0.173646207000274,1,1,0.511952085000303,4,1,0,0,0,0.707106781186548,0.707106781186547,2
485,1.4,1,4,1,0.504668510000556,1,101,3,4,0.170313429998714,3,1,0.504668510000556,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
386,1.4,1,4,1,0.601517438000883,1,2,1,4,0.171595969999544,1,1,0.601517438000883,4,1,0,0,0,0.707106781186548,0.707106781186547,2
649,0.65,3,8,1,1.31469361699965,1,265,3,1,0.907074916998681,2,1,1.31469361699965,1,1,0,0,0,-0.38268343236509,0.923879532511287,2
576,1.4,3,4,2,0.675055583000358,2,192,6,4,0.507725531000688,4,1,0.675055583000358,4,0,1,0,0,NaN,NaN,2
685,1.4,1,8,2,1.78779847200167,2,301,10,3,0.641863069000465,3,1,1.78779847200167,3,0,1,0,0,NaN,NaN,2
400,1.4,1,4,2,0.670432593000442,2,16,6,4,0.512873742000011,1,1,0.670432593000442,4,0,1,0,0,NaN,NaN,2
637,1.4,1,8,2,1.68598579599893,2,253,10,1,0.575089728999956,2,1,1.68598579599893,1,0,1,0,0,NaN,NaN,2
612,1.4,3,8,2,1.19077207400005,1,228,2,1,0.91382084200086,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,2
690,1.4,1,8,1,2.82812362000004,2,306,11,1,0.577169565000077,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
533,1.4,1,4,1,0.708761652998874,1,149,4,4,0.174275842000498,4,1,0.708761652998874,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
609,0.65,3,8,1,1.62058973999956,1,225,2,1,0.0691598369994608,1,1,1.62058973999956,1,1,0,0,0,0.38268343236509,0.923879532511287,2
492,1.4,1,4,1,0.612154313999781,1,108,3,4,0.339958069000204,3,1,0.612154313999781,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
725,1.4,1,8,2,0.976127681000435,1,341,7,2,0.442997586000274,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
551,1.4,1,4,2,0.977097434000825,2,167,5,4,0.170891266998296,4,1,0.977097434000825,4,0,1,0,0,NaN,NaN,2
665,0.65,3,8,2,0.976909456001522,2,281,13,2,1.11647250699934,2,1,0.976909456001522,2,0,1,0,0,NaN,NaN,2
538,1.4,1,4,1,0.606378401000256,1,154,4,4,0.677182702000209,4,1,0.606378401000256,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
569,0.65,3,4,2,1.38286206699922,2,185,8,4,0.506420519999665,4,1,1.38286206699922,4,0,1,0,0,NaN,NaN,2
675,1.4,1,8,2,0.875874882000062,1,291,5,1,0.238136324000152,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
417,0.65,3,4,1,0.714769205000266,1,33,1,4,0.700978147000569,1,1,0.714769205000266,4,1,0,0,0,0.707106781186548,0.707106781186547,2
393,1.4,1,4,1,0.409860873000071,1,9,1,4,0.167316912000388,1,1,0.409860873000071,4,1,0,0,0,0.707106781186548,0.707106781186547,2
643,1.4,1,8,1,1.72640603600121,2,259,11,2,0.275793922000958,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
452,1.4,1,4,2,1.58407290499963,2,68,8,1,0.242803233999439,2,1,1.58407290499963,1,0,1,0,0,NaN,NaN,2
639,1.4,1,8,1,1.82388491500024,2,255,16,1,1.59117498799969,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
545,1.4,1,4,2,2.09468474800087,2,161,7,4,0.175504070000898,4,1,2.09468474800087,4,0,1,0,0,NaN,NaN,2
625,1.4,1,8,1,0.910428354000032,1,241,3,1,0.410101454001051,2,1,0.910428354000032,1,1,0,0,0,-0.38268343236509,0.923879532511287,2
531,1.4,1,4,1,0.507235987000968,1,147,4,4,0.521013294999648,4,1,0.507235987000968,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
396,1.4,1,4,1,0.532911532998696,1,12,1,4,0.172244794999642,1,1,0.532911532998696,4,1,0,0,0,0.707106781186548,0.707106781186547,2
682,1.4,1,8,2,1.59213019900017,1,298,6,2,0.957515543999762,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
684,1.4,1,8,1,0.608050312999694,1,300,6,4,0.171196418999898,3,1,0.608050312999694,4,1,0,0,0,-0.38268343236509,-0.923879532511287,2
543,1.4,1,4,2,0.568128955999782,2,159,6,4,0.512262411000847,4,1,0.568128955999782,4,0,1,0,0,NaN,NaN,2
516,1.4,3,4,1,0.613125727999432,1,132,3,4,0.170895432998805,3,1,0.613125727999432,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
408,1.4,1,4,2,1.08002642399879,2,24,7,4,0.507409069001369,1,1,1.08002642399879,4,0,1,0,0,NaN,NaN,2
736,1.4,1,8,2,1.49357639099981,2,352,10,4,0.172351183000501,4,1,1.49357639099981,4,0,1,0,0,NaN,NaN,2
454,1.4,1,4,2,1.1850582449988,2,70,6,2,0.278374193001582,2,1,1.1850582449988,2,0,1,0,0,NaN,NaN,2
528,1.4,3,4,2,0.779445616000885,2,144,6,2,0.276507590999245,3,1,0.779445616000885,2,0,1,0,0,NaN,NaN,2
442,1.4,1,4,1,0.5112833029998,1,58,2,4,0.516459440999824,2,1,0.5112833029998,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
481,1.4,1,4,1,0.511048713999116,1,97,3,4,0.509748082999067,3,1,0.511048713999116,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
425,0.65,3,4,2,0.67763981600001,2,41,5,4,0.177214486000594,1,1,0.67763981600001,4,0,1,0,0,NaN,NaN,2
549,1.4,1,4,2,0.785891669000193,2,165,8,4,0.340528881999489,4,1,0.785891669000193,4,0,1,0,0,NaN,NaN,2
557,0.65,3,4,1,0.914321800000835,1,173,4,4,0.173352003999753,4,1,0.914321800000835,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
738,1.4,1,8,1,1.31585338399964,2,354,13,1,0.243909357999655,4,0,NaN,NaN,0,0,1,0,NaN,NaN,2
743,1.4,1,8,2,1.4934563679999,2,359,16,2,0.800857059000919,4,1,1.4934563679999,2,0,1,0,0,NaN,NaN,2
741,1.4,1,8,1,0.909417610999299,2,357,9,2,0.276209311999992,4,0,NaN,NaN,0,0,1,0,NaN,NaN,2
440,1.4,1,4,1,0.411491298000328,1,56,2,4,0.172766247000254,2,1,0.411491298000328,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
740,1.4,1,8,2,1.38491946000067,2,356,14,2,0.442085303000567,4,1,1.38491946000067,2,0,1,0,0,NaN,NaN,2
572,1.4,3,4,2,1.20319866799946,2,188,6,3,0.311465484001019,4,1,1.20319866799946,3,0,1,0,0,NaN,NaN,2
438,1.4,1,4,1,0.714207311999417,1,54,2,4,0.174284730999716,2,1,0.714207311999417,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
689,1.4,1,8,2,1.08533142399938,2,305,15,1,0.934957712999676,3,1,1.08533142399938,1,0,1,0,0,NaN,NaN,2
553,0.65,3,4,1,0.410730764999244,1,169,4,4,0.173048544000267,4,1,0.410730764999244,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
473,0.65,3,4,2,1.88925567300066,2,89,5,2,0.6152977010006,2,1,1.88925567300066,2,0,1,0,0,NaN,NaN,2
753,0.65,3,8,2,0.981068563000008,1,369,8,1,0.928536354000244,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
688,1.4,1,8,2,1.4893159559997,2,304,9,1,0.23978684100075,3,1,1.4893159559997,1,0,1,0,0,NaN,NaN,2
552,1.4,1,4,2,0.6954231109994,2,168,8,4,0.682801134998954,4,1,0.6954231109994,4,0,1,0,0,NaN,NaN,2
642,1.4,1,8,2,0.675235274000443,2,258,15,3,0.309971646000122,2,1,0.675235274000443,3,0,1,0,0,NaN,NaN,2
497,1.4,1,4,2,0.677852263001114,2,113,7,4,0.385790262998853,3,1,0.677852263001114,4,0,1,0,0,NaN,NaN,2
561,0.65,3,4,1,0.511684839000736,1,177,4,4,0.679997606999677,4,1,0.511684839000736,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
713,0.65,3,8,2,0.677459258999079,2,329,10,3,0.308165706999716,3,1,0.677459258999079,3,0,1,0,0,NaN,NaN,2
764,1.4,3,8,2,1.18448215900025,2,380,14,2,0.106281226999272,4,1,1.18448215900025,2,0,1,0,0,NaN,NaN,2
742,1.4,1,8,2,1.69200056699992,2,358,12,1,0.0594689810004638,4,1,1.69200056699992,1,0,1,0,0,NaN,NaN,2
582,1.4,1,8,2,0.981619551999756,1,198,1,2,0.104271411000809,1,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
125,0.65,3,4,1,0.410326354001882,1,125,3,4,0.509990488997573,3,1,0.410326354001882,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
61,0.65,1,4,2,0.681468569000572,2,61,7,4,0.172531893000269,2,1,0.681468569000572,4,0,1,0,0,NaN,NaN,2
167,0.65,1,4,2,0.681954496001708,2,167,6,4,0.513332177000848,4,1,0.681954496001708,4,0,1,0,0,NaN,NaN,2
309,0.65,1,8,1,1.31656626900076,2,309,13,2,0.613188057002844,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
308,0.65,1,8,2,0.884548080997774,2,308,16,2,1.62100666200058,3,1,0.884548080997774,2,0,1,0,0,NaN,NaN,2
65,0.65,1,4,2,0.882636423000804,2,65,8,4,0.508500488002028,2,1,0.882636423000804,4,0,1,0,0,NaN,NaN,2
145,0.65,1,4,1,0.511393618999136,1,145,4,4,0.173356125997088,4,1,0.511393618999136,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
116,0.65,1,4,2,0.47685753100086,2,116,6,4,0.171378186001675,3,1,0.47685753100086,4,0,1,0,0,NaN,NaN,2
11,0.65,1,4,1,0.60845083300228,1,11,1,4,0.174272254000243,1,1,0.60845083300228,4,1,0,0,0,0.707106781186548,0.707106781186547,2
211,0.65,1,8,1,0.607981610999559,2,211,15,4,0.5212727299986,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
132,1.4,3,4,1,0.305345908000163,1,132,3,4,0.173027898003056,3,1,0.305345908000163,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
102,0.65,1,4,1,0.610663210998609,1,102,3,4,0.169783008997911,3,1,0.610663210998609,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
241,0.65,1,8,1,1.31926365399704,1,241,3,4,0.340473471002042,2,1,1.31926365399704,4,1,0,0,0,-0.38268343236509,0.923879532511287,2
262,0.65,1,8,1,0.507705574000283,2,262,14,4,0.845853113001795,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
66,0.65,1,4,2,0.574347551002575,2,66,5,4,0.342766071000369,2,1,0.574347551002575,4,0,1,0,0,NaN,NaN,2
99,0.65,1,4,1,0.405414851997193,1,99,3,4,0.340772162999201,3,1,0.405414851997193,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
96,1.4,3,4,2,0.680132351000793,2,96,7,4,0.160351057002117,2,1,0.680132351000793,4,0,1,0,0,NaN,NaN,2
247,0.65,1,8,1,0.934871683999518,1,247,4,4,0.685119950001535,2,1,0.934871683999518,4,1,0,0,0,-0.923879532511287,0.38268343236509,2
206,0.65,1,8,2,0.988091808001627,2,206,13,2,0.285228158001701,1,1,0.988091808001627,2,0,1,0,0,NaN,NaN,2
28,1.4,3,4,1,0.620486122999864,1,28,1,4,0.513988939997944,1,1,0.620486122999864,4,1,0,0,0,0.707106781186548,0.707106781186547,2
44,1.4,3,4,2,0.581623310998111,2,44,5,4,0.173356880000938,1,1,0.581623310998111,4,0,1,0,0,NaN,NaN,2
88,1.4,3,4,2,0.474606182000571,2,88,8,4,0.163466830999823,2,1,0.474606182000571,4,0,1,0,0,NaN,NaN,2
154,0.65,1,4,1,0.404017716002272,1,154,4,4,0.171502929999406,4,1,0.404017716002272,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
177,0.65,3,4,1,0.510095569999976,1,177,4,4,0.173876652999752,4,1,0.510095569999976,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
51,0.65,1,4,1,0.410401265002292,1,51,2,4,0.175226614999701,2,1,0.410401265002292,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
201,0.65,1,8,2,1.38619746500262,1,201,2,2,0.108690353001293,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,2
292,0.65,1,8,2,1.68995514600101,1,292,5,2,0.970479182997224,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
10,0.65,1,4,2,0.577620872001717,1,10,1,4,0.176267961000121,1,0,NaN,NaN,0,0,0,1,0.707106781186548,0.707106781186547,2
112,0.65,1,4,2,0.783020498001861,2,112,7,4,0.173985589000949,3,1,0.783020498001861,4,0,1,0,0,NaN,NaN,2
64,0.65,1,4,2,0.372489266002958,2,64,6,4,0.17239373999837,2,1,0.372489266002958,4,0,1,0,0,NaN,NaN,2
110,0.65,1,4,1,0.618349853000836,2,110,8,3,1.33023579899964,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
69,0.65,1,4,2,0.473221399999602,2,69,7,4,0.344428176998917,2,1,0.473221399999602,4,0,1,0,0,NaN,NaN,2
354,0.65,1,8,2,0.980896848002885,2,354,9,1,0.415437390998704,4,1,0.980896848002885,1,0,1,0,0,NaN,NaN,2
295,0.65,1,8,1,0.707734990999597,1,295,6,2,0.275585820996639,3,1,0.707734990999597,2,1,0,0,0,-0.38268343236509,-0.923879532511287,2
376,1.4,3,8,1,1.32284546699884,2,376,11,2,0.107207697001286,4,0,NaN,NaN,0,0,1,0,NaN,NaN,2
336,1.4,3,8,2,1.48778912800117,2,336,11,2,0.276783108998643,3,1,1.48778912800117,2,0,1,0,0,NaN,NaN,2
137,0.65,3,4,2,1.08434798500093,2,137,6,4,0.694569267998304,3,1,1.08434798500093,4,0,1,0,0,NaN,NaN,2
136,1.4,3,4,2,0.574355974000355,2,136,5,4,0.171322734000569,3,1,0.574355974000355,4,0,1,0,0,NaN,NaN,2
197,0.65,1,8,2,1.59055911900214,1,197,1,1,0.587138740000228,1,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
109,0.65,1,4,2,1.80029644499882,2,109,7,1,0.239709038000001,3,1,1.80029644499882,1,0,1,0,0,NaN,NaN,2
321,0.65,3,8,2,1.99248847899798,1,321,6,1,0.40958138499991,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
141,0.65,3,4,2,0.684021322998888,2,141,8,4,0.173286123997968,3,1,0.684021322998888,4,0,1,0,0,NaN,NaN,2
157,0.65,1,4,2,0.684372116000304,2,157,6,4,0.171601732999989,4,1,0.684372116000304,4,0,1,0,0,NaN,NaN,2
233,0.65,3,8,2,1.53096815499885,2,233,12,2,0.279430618000333,1,1,1.53096815499885,2,0,1,0,0,NaN,NaN,2
290,0.65,1,8,1,0.916853243001242,1,290,5,4,0.173410662999231,3,1,0.916853243001242,4,1,0,0,0,-0.923879532511287,-0.38268343236509,2
63,0.65,1,4,2,0.676871546002076,2,63,6,4,0.171418699999776,2,1,0.676871546002076,4,0,1,0,0,NaN,NaN,2
104,0.65,1,4,1,0.514861347000988,1,104,3,4,0.176957079002023,3,1,0.514861347000988,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
153,0.65,1,4,1,0.508447267999145,1,153,4,4,0.179753892000008,4,1,0.508447267999145,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
381,0.65,3,8,2,0.972335476999433,2,381,14,1,0.240640518000873,4,1,0.972335476999433,1,0,1,0,0,NaN,NaN,2
