code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
473,0.65,3,4,2,0.605217306999293,2,89,8,4,1.02193049299967,2,1,0.605217306999293,4,0,1,0,0,NaN,NaN,1
691,1.4,1,8,2,1.70533355399948,2,307,14,2,0.278796146999412,3,1,1.70533355399948,2,0,1,0,0,NaN,NaN,1
726,1.4,1,8,2,1.30780892300027,1,342,7,2,1.2868607420005,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
534,1.4,1,4,1,0.670797286999914,1,150,4,4,0.191527889000099,4,1,0.670797286999914,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
644,1.4,1,8,2,0.80290334700021,2,260,12,2,1.61662136399991,2,1,0.80290334700021,2,0,1,0,0,NaN,NaN,1
393,1.4,1,4,1,0.877391036000517,1,9,1,4,0.362429349999729,1,1,0.877391036000517,4,1,0,0,0,0.707106781186548,0.707106781186547,1
530,1.4,1,4,1,0.595153324000421,1,146,4,4,0.343992762000198,4,1,0.595153324000421,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
405,1.4,1,4,2,0.709622807999949,2,21,8,4,0.335751614999936,1,1,0.709622807999949,4,0,1,0,0,NaN,NaN,1
549,1.4,1,4,2,0.815675908999765,2,165,6,4,0.336212638000688,4,1,0.815675908999765,4,0,1,0,0,NaN,NaN,1
556,1.4,3,4,1,0.5669582419996,1,172,4,4,1.35752398099976,4,1,0.5669582419996,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
508,1.4,3,4,1,0.669830598000772,1,124,3,4,0.339489879999746,3,1,0.669830598000772,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
449,1.4,1,4,2,0.601466265999989,2,65,8,4,0.166270476999671,2,1,0.601466265999989,4,0,1,0,0,NaN,NaN,1
630,1.4,1,8,1,0.568921209999644,1,246,3,4,0.170074620999912,2,1,0.568921209999644,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
594,1.4,1,8,2,0.703775063000649,2,210,12,2,1.27547653199963,1,1,0.703775063000649,2,0,1,0,0,NaN,NaN,1
543,1.4,1,4,2,0.602150005999647,2,159,5,4,0.507355665000432,4,1,0.602150005999647,4,0,1,0,0,NaN,NaN,1
513,0.65,3,4,1,0.467772441999841,1,129,3,4,0.170309649999581,3,1,0.467772441999841,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
597,1.4,1,8,2,1.70663029299976,2,213,16,3,1.31525784299993,1,1,1.70663029299976,3,0,1,0,0,NaN,NaN,1
406,1.4,1,4,2,1.00625979300003,2,22,5,4,0.846642712000175,1,1,1.00625979300003,4,0,1,0,0,NaN,NaN,1
612,1.4,3,8,2,3.81419355700018,1,228,2,3,1.47357461899992,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,1
488,1.4,1,4,1,1.078496825,1,104,3,4,0.174694905000251,3,1,1.078496825,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
469,0.65,3,4,2,0.801397903000179,2,85,5,4,0.173200445000475,2,1,0.801397903000179,4,0,1,0,0,NaN,NaN,1
