code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
156,0.65,1,4,1,1.20082438799909,1,156,4,4,0.839212716000475,4,1,1.20082438799909,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
285,0.65,3,8,2,1.27511264300119,2,285,11,2,0.606609192998803,2,1,1.27511264300119,2,0,1,0,0,NaN,NaN,2
154,0.65,1,4,1,0.796869047000655,1,154,4,4,2.00152712800082,4,1,0.796869047000655,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
36,1.4,3,4,1,0.700615394998749,1,36,1,4,0.501866904000053,1,1,0.700615394998749,4,1,0,0,0,0.707106781186548,0.707106781186547,2
349,0.65,1,8,2,1.26702972000021,2,349,9,2,2.27211124800124,4,1,1.26702972000021,2,0,1,0,0,NaN,NaN,2
308,0.65,1,8,1,1.60098042699974,2,308,13,3,0.972899132000748,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
284,1.4,3,8,1,0.999777320001158,2,284,9,2,1.43548102200111,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
57,0.65,1,4,1,1.40187943899946,1,57,2,4,0.838972014000319,2,1,1.40187943899946,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
214,0.65,1,8,2,2.76485753499946,2,214,12,4,0.174362431000191,1,1,2.76485753499946,4,0,1,0,0,NaN,NaN,2
140,1.4,3,4,2,0.86646078099875,2,140,5,3,2.30915529599952,3,1,0.86646078099875,3,0,1,0,0,NaN,NaN,2
184,1.4,3,4,2,1.66124889000275,2,184,5,4,1.99554842100042,4,1,1.66124889000275,4,0,1,0,0,NaN,NaN,2
54,0.65,1,4,1,1.69545037100033,1,54,2,4,0.504974911997124,2,1,1.69545037100033,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
13,0.65,1,4,2,1.26734788300018,2,13,8,4,0.174348519001796,1,1,1.26734788300018,4,0,1,0,0,NaN,NaN,2
6,0.65,1,4,1,1.00029885800177,1,6,1,4,1.68515390900211,1,1,1.00029885800177,4,1,0,0,0,0.707106781186548,0.707106781186547,2
NaN,0.65,1,4,1,1.00007192200064,1,NaN,3,4,0.665210533999925,3,1,1.00007192200064,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
217,0.65,3,8,1,0.701851145000546,1,217,1,4,1.0182414200026,1,1,0.701851145000546,4,1,0,0,0,0.923879532511287,0.38268343236509,2
295,0.65,1,8,2,3.27142181899762,1,295,6,2,0.937155142000847,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
268,1.4,3,8,2,2.16660735999903,1,268,3,2,0.601859768998111,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,2
167,0.65,1,4,2,0.663607856000453,2,167,5,4,1.01333401399825,4,1,0.663607856000453,4,0,1,0,0,NaN,NaN,2
67,0.65,1,4,2,0.868143128001975,2,67,8,4,0.507139439996536,2,1,0.868143128001975,4,0,1,0,0,NaN,NaN,2
49,0.65,1,4,1,0.799312036997435,1,49,2,4,0.167630896001356,2,1,0.799312036997435,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
63,0.65,1,4,2,0.769266914998298,2,63,7,3,1.48352066699954,2,1,0.769266914998298,3,0,1,0,0,NaN,NaN,2
250,0.65,1,8,2,2.86829750600009,1,250,4,2,1.43586973600031,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
93,0.65,3,4,2,2.16329811499963,2,93,6,4,2.00405472200146,2,1,2.16329811499963,4,0,1,0,0,NaN,NaN,2
207,0.65,1,8,2,1.16534979900098,2,207,12,2,0.762352803001704,1,1,1.16534979900098,2,0,1,0,0,NaN,NaN,2
125,0.65,3,4,1,0.797567356999934,1,125,3,4,0.99726682599794,3,1,0.797567356999934,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
372,1.4,3,8,2,1.46487448599873,1,372,8,4,0.173059278000437,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
336,1.4,3,8,2,1.56481081299717,2,336,15,2,0.100410203001957,3,1,1.56481081299717,2,0,1,0,0,NaN,NaN,2
233,0.65,3,8,2,0.963849536001362,2,233,13,2,0.106664966999233,1,1,0.963849536001362,2,0,1,0,0,NaN,NaN,2
21,0.65,1,4,2,0.667562316997646,2,21,6,4,0.683208256999933,1,1,0.667562316997646,4,0,1,0,0,NaN,NaN,2
350,0.65,1,8,2,2.45132502999695,2,350,11,2,0.43435859100282,4,1,2.45132502999695,2,0,1,0,0,NaN,NaN,2
297,0.65,1,8,2,1.66340002700235,1,297,6,3,0.135700981998525,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
129,0.65,3,4,1,0.499297911999747,1,129,3,4,0.171927834002418,3,1,0.499297911999747,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
263,0.65,1,8,1,2.69250160099909,2,263,12,3,0.970552208000299,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
225,0.65,3,8,1,0.891774096999143,1,225,2,4,0.334481777001201,1,1,0.891774096999143,4,1,0,0,0,0.38268343236509,0.923879532511287,2
148,0.65,1,4,1,0.998655556999438,1,148,4,4,1.01212629699876,4,1,0.998655556999438,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
71,0.65,1,4,2,1.26182104399777,2,71,5,4,1.1636677259994,2,1,1.26182104399777,4,0,1,0,0,NaN,NaN,2
159,0.65,1,4,2,3.54659147000348,2,159,5,4,1.82709856700239,4,1,3.54659147000348,4,0,1,0,0,NaN,NaN,2
265,0.65,3,8,1,0.793988478002575,1,265,3,4,0.167218285001582,2,1,0.793988478002575,4,1,0,0,0,-0.38268343236509,0.923879532511287,2
102,0.65,1,4,1,0.598809497998445,1,102,3,4,0.170749127002637,3,1,0.598809497998445,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
288,1.4,3,8,1,0.892233114002011,2,288,13,4,1.18298245999904,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
28,1.4,3,4,1,0.70141897099893,1,28,1,4,0.334895415002393,1,1,0.70141897099893,4,1,0,0,0,0.707106781186548,0.707106781186547,2
132,1.4,3,4,1,0.696809699998994,1,132,3,4,0.167025134000141,3,1,0.696809699998994,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
247,0.65,1,8,1,0.49724962899927,1,247,4,4,0.168567101001827,2,1,0.49724962899927,4,1,0,0,0,-0.923879532511287,0.38268343236509,2
257,0.65,1,8,2,1.16872007300117,2,257,11,4,1.01105152599848,2,1,1.16872007300117,4,0,1,0,0,NaN,NaN,2
120,0.65,1,4,2,0.863592524001433,2,120,5,4,0.499888541999098,3,1,0.863592524001433,4,0,1,0,0,NaN,NaN,2
50,0.65,1,4,1,0.893652077000297,1,50,2,4,0.169729837001796,2,1,0.893652077000297,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
364,1.4,3,8,1,1.80007210199983,1,364,7,3,0.967139887001395,4,1,1.80007210199983,3,1,0,0,0,0.38268343236509,-0.923879532511287,2
124,1.4,3,4,1,0.700547546999587,1,124,3,4,0.67359155700251,3,1,0.700547546999587,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
160,0.65,1,4,2,0.768080647001625,2,160,6,4,0.680386689000443,4,1,0.768080647001625,4,0,1,0,0,NaN,NaN,2
292,0.65,1,8,1,0.699105841998971,1,292,5,4,0.509242737000022,3,1,0.699105841998971,4,1,0,0,0,-0.923879532511287,-0.38268343236509,2
209,0.65,1,8,2,1.06257276900214,2,209,13,3,0.304046102999564,1,1,1.06257276900214,3,0,1,0,0,NaN,NaN,2
158,0.65,1,4,2,1.95619381399956,2,158,5,4,0.334643253998365,4,1,1.95619381399956,4,0,1,0,0,NaN,NaN,2
221,0.65,3,8,1,1.09411886800081,1,221,1,3,0.469082376999722,1,1,1.09411886800081,3,1,0,0,0,0.923879532511287,0.38268343236509,2
141,0.65,3,4,2,0.665900894000515,2,141,8,4,0.677593585998693,3,1,0.665900894000515,4,0,1,0,0,NaN,NaN,2
435,1.4,1,4,1,0.799389350999263,1,51,2,4,0.846951275998435,2,1,0.799389350999263,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
545,1.4,1,4,2,0.669586249998247,2,161,6,4,1.01592897400042,4,1,0.669586249998247,4,0,1,0,0,NaN,NaN,2
494,1.4,1,4,2,0.670158572000219,2,110,7,4,0.173040311998193,3,1,0.670158572000219,4,0,1,0,0,NaN,NaN,2
549,1.4,1,4,2,1.06792645200039,2,165,7,4,0.511655881000479,4,1,1.06792645200039,4,0,1,0,0,NaN,NaN,2
393,1.4,1,4,1,0.900857497999823,1,9,1,4,1.52819139699932,1,1,0.900857497999823,4,1,0,0,0,0.707106781186548,0.707106781186547,2
447,1.4,1,4,2,1.16708922500038,2,63,8,3,0.134334440997918,2,1,1.16708922500038,3,0,1,0,0,NaN,NaN,2
557,0.65,3,4,1,0.799656521998259,1,173,4,4,0.506063838001864,4,1,0.799656521998259,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
449,1.4,1,4,2,1.07199594099802,2,65,6,4,0.169896108996909,2,1,1.07199594099802,4,0,1,0,0,NaN,NaN,2
440,1.4,1,4,1,1.29837295600009,1,56,2,4,0.167872784997599,2,1,1.29837295600009,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
743,1.4,1,8,2,2.26827182600027,2,359,16,3,1.30350496400206,4,1,2.26827182600027,3,0,1,0,0,NaN,NaN,2
389,1.4,1,4,1,1.20061362699926,1,5,1,3,0.303976119001163,1,1,1.20061362699926,3,1,0,0,0,0.707106781186548,0.707106781186547,2
726,1.4,1,8,1,0.706963376000203,1,342,7,4,0.335564460998285,4,1,0.706963376000203,4,1,0,0,0,0.38268343236509,-0.923879532511287,2
692,1.4,1,8,2,1.57025417200202,2,308,12,3,0.307101008002064,3,1,1.57025417200202,3,0,1,0,0,NaN,NaN,2
464,1.4,3,4,1,0.60030022799765,1,80,2,4,0.509417221001058,2,1,0.60030022799765,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
694,1.4,1,8,2,1.06970563099821,2,310,14,3,1.65580643800058,3,1,1.06970563099821,3,0,1,0,0,NaN,NaN,2
490,1.4,1,4,1,0.701183028002561,1,106,3,4,0.511329347998981,3,1,0.701183028002561,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
741,1.4,1,8,2,1.06589575399994,2,357,15,1,0.23431624099976,4,1,1.06589575399994,1,0,1,0,0,NaN,NaN,2
612,1.4,3,8,1,1.98666907799998,1,228,2,4,0.171474768001644,1,1,1.98666907799998,4,1,0,0,0,0.38268343236509,0.923879532511287,2
717,0.65,3,8,2,1.9701515050001,2,333,14,3,0.472447288000694,3,1,1.9701515050001,3,0,1,0,0,NaN,NaN,2
441,1.4,1,4,1,0.810014069000317,1,57,2,4,1.85959847000049,2,1,0.810014069000317,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
597,1.4,1,8,2,1.17283325300014,2,213,13,2,0.274629419000121,1,1,1.17283325300014,2,0,1,0,0,NaN,NaN,2
572,1.4,3,4,2,0.766028243997425,2,188,6,4,0.169522068998049,4,1,0.766028243997425,4,0,1,0,0,NaN,NaN,2
398,1.4,1,4,2,1.2709286069985,2,14,5,4,0.518121245000657,1,1,1.2709286069985,4,0,1,0,0,NaN,NaN,2
687,1.4,1,8,2,1.06659260200104,2,303,14,2,0.267144800000096,3,1,1.06659260200104,2,0,1,0,0,NaN,NaN,2
736,1.4,1,8,2,0.769717965999007,2,352,9,2,1.10646612200071,4,1,0.769717965999007,2,0,1,0,0,NaN,NaN,2
548,1.4,1,4,2,0.863012965997768,2,164,7,4,0.684396960001322,4,1,0.863012965997768,4,0,1,0,0,NaN,NaN,2
733,1.4,1,8,1,1.50803643000108,2,349,14,3,0.472149420998903,4,0,NaN,NaN,0,0,1,0,NaN,NaN,2
657,0.65,3,8,2,1.26646223599892,1,273,4,3,0.651288831999409,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
628,1.4,1,8,1,0.298646167000697,1,244,3,4,0.173166901000513,2,1,0.298646167000697,4,1,0,0,0,-0.38268343236509,0.923879532511287,2
444,1.4,1,4,1,0.503674215997307,1,60,2,4,0.174767100997997,2,1,0.503674215997307,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
569,0.65,3,4,2,0.569448374000785,2,185,6,4,0.166650683997432,4,1,0.569448374000785,4,0,1,0,0,NaN,NaN,2
696,1.4,1,8,2,2.57081126100093,2,312,13,2,0.102494475999265,3,1,2.57081126100093,2,0,1,0,0,NaN,NaN,2
731,1.4,1,8,1,1.89770397299799,1,347,8,4,2.17229850999865,4,1,1.89770397299799,4,1,0,0,0,0.923879532511287,-0.38268343236509,2
735,1.4,1,8,2,1.87464018399987,2,351,12,2,1.10562536400175,4,1,1.87464018399987,2,0,1,0,0,NaN,NaN,2
732,1.4,1,8,2,1.06569646099888,1,348,8,2,0.603789930999483,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
709,0.65,3,8,1,1.30245458500212,2,325,11,4,0.84062144100244,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
599,1.4,1,8,NaN,4.00607462799962,2,215,12,NaN,4.02061677600068,1,0,NaN,NaN,0,0,0,0,NaN,NaN,2
678,1.4,1,8,2,1.26148116100012,1,294,5,1,0.570792269001686,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
432,1.4,3,4,2,1.0679077279965,2,48,5,4,0.168522798001504,1,1,1.0679077279965,4,0,1,0,0,NaN,NaN,2
764,1.4,3,8,2,1.06651367999802,2,380,16,2,0.267756353998266,4,1,1.06651367999802,2,0,1,0,0,NaN,NaN,2
541,1.4,1,4,2,0.764533722998749,2,157,7,4,0.17100814800142,4,1,0.764533722998749,4,0,1,0,0,NaN,NaN,2
396,1.4,1,4,1,0.702457515999413,1,12,1,4,0.170030449000478,1,1,0.702457515999413,4,1,0,0,0,0.707106781186548,0.707106781186547,2
488,1.4,1,4,1,0.599670372997934,1,104,3,4,0.339953391001472,3,1,0.599670372997934,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
638,1.4,1,8,2,2.07416353499866,2,254,9,3,0.473689926999214,2,1,2.07416353499866,3,0,1,0,0,NaN,NaN,2
632,1.4,1,8,2,1.36637664400041,1,248,4,3,1.30693894200158,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
516,1.4,3,4,1,3.71503073200074,1,132,3,4,1.34196107000025,3,1,3.71503073200074,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
576,1.4,3,4,2,0.681950926998979,2,192,6,4,1.0289874049995,4,1,0.681950926998979,4,0,1,0,0,NaN,NaN,2
552,1.4,1,4,2,2.080842020001,2,168,6,4,0.174828660001367,4,1,2.080842020001,4,0,1,0,0,NaN,NaN,2
757,0.65,3,8,1,1.40944120199856,2,373,15,3,0.801725486999203,4,0,NaN,NaN,0,0,1,0,NaN,NaN,2
390,1.4,1,4,1,0.703489785999409,1,6,1,4,0.171144982999976,1,1,0.703489785999409,4,1,0,0,0,0.707106781186548,0.707106781186547,2
723,1.4,1,8,1,0.709108355000353,1,339,7,4,0.68073562599966,4,1,0.709108355000353,4,1,0,0,0,0.38268343236509,-0.923879532511287,2
734,1.4,1,8,2,1.36891934300002,2,350,14,2,1.60954112500258,4,1,1.36891934300002,2,0,1,0,0,NaN,NaN,2
584,1.4,1,8,1,0.703176160001021,1,200,2,4,0.341927050998493,1,1,0.703176160001021,4,1,0,0,0,0.38268343236509,0.923879532511287,2
530,1.4,1,4,1,0.702561081001477,1,146,4,4,1.02018340699942,4,1,0.702561081001477,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
579,1.4,1,8,1,0.804888782000489,1,195,1,3,0.301524727001379,1,1,0.804888782000489,3,1,0,0,0,0.923879532511287,0.38268343236509,2
539,1.4,1,4,1,0.70088189499802,1,155,4,4,0.333359527998255,4,1,0.70088189499802,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
729,1.4,1,8,2,1.26865950700085,1,345,8,2,0.949947961002181,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
740,1.4,1,8,2,1.67381935900266,2,356,10,2,1.438761677,4,1,1.67381935900266,2,0,1,0,0,NaN,NaN,2
708,1.4,3,8,1,0.905835187000775,1,324,6,4,0.168024564001826,3,1,0.905835187000775,4,1,0,0,0,-0.38268343236509,-0.923879532511287,2
608,1.4,3,8,2,1.26847494299727,1,224,2,2,0.772643776002951,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,2
568,1.4,3,4,2,0.669141061000118,2,184,6,2,0.104705609999655,4,1,0.669141061000118,2,0,1,0,0,NaN,NaN,2
643,1.4,1,8,2,2.38042182199933,2,259,13,2,0.436448294000002,2,1,2.38042182199933,2,0,1,0,0,NaN,NaN,2
768,1.4,3,8,2,1.57337787100187,2,384,15,2,1.28906552899934,4,1,1.57337787100187,2,0,1,0,0,NaN,NaN,2
683,1.4,1,8,1,0.506118383997091,1,299,6,4,0.167890551998426,3,1,0.506118383997091,4,1,0,0,0,-0.38268343236509,-0.923879532511287,2
551,1.4,1,4,2,1.37606636300188,2,167,6,4,0.173165362000873,4,1,1.37606636300188,4,0,1,0,0,NaN,NaN,2
487,1.4,1,4,1,0.706169075001526,1,103,3,4,0.16891145900081,3,1,0.706169075001526,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
589,1.4,1,8,2,1.87289805000182,2,205,14,3,1.3182414719995,1,1,1.87289805000182,3,0,1,0,0,NaN,NaN,2
451,1.4,1,4,2,3.18169110099916,2,67,6,3,0.478521805001947,2,1,3.18169110099916,3,0,1,0,0,NaN,NaN,2
429,0.65,3,4,2,0.875413671001297,2,45,7,4,0.688162761998683,1,1,0.875413671001297,4,0,1,0,0,NaN,NaN,2
677,1.4,1,8,1,2.61267451000094,1,293,5,2,1.28612430800058,3,1,2.61267451000094,2,1,0,0,0,-0.923879532511287,-0.38268343236509,2
525,0.65,3,4,2,0.768820895998942,2,141,5,4,0.175757995002641,3,1,0.768820895998942,4,0,1,0,0,NaN,NaN,2
613,0.65,3,8,1,1.40933963700081,2,229,15,3,1.67202777800048,1,0,NaN,NaN,0,0,1,0,NaN,NaN,2
438,1.4,1,4,1,0.699749966999661,1,54,2,4,1.18006167500062,2,1,0.699749966999661,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
68,0.65,1,4,2,0.763843461998476,2,68,7,3,0.640279702001862,2,1,0.763843461998476,3,0,1,0,0,NaN,NaN,2
8,0.65,1,4,1,0.708353267000348,1,8,1,4,0.172162399001536,1,1,0.708353267000348,4,1,0,0,0,0.707106781186548,0.707106781186547,2
115,0.65,1,4,2,0.668118628997036,2,115,7,4,1.35487156399904,3,1,0.668118628997036,4,0,1,0,0,NaN,NaN,2
163,0.65,1,4,2,0.671338080999703,2,163,6,4,0.676792487000057,4,1,0.671338080999703,4,0,1,0,0,NaN,NaN,2
116,0.65,1,4,2,0.668718816003093,2,116,6,4,0.341136699000344,3,1,0.668718816003093,4,0,1,0,0,NaN,NaN,2
321,0.65,3,8,2,3.98085364299914,1,321,6,1,0.0705031799989229,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
117,0.65,1,4,2,1.17279696400146,2,117,5,4,1.00351081899862,3,1,1.17279696400146,4,0,1,0,0,NaN,NaN,2
310,0.65,1,8,2,2.07432047000111,2,310,12,3,0.307005568000022,3,1,2.07432047000111,3,0,1,0,0,NaN,NaN,2
345,0.65,1,8,1,1.80042785000114,1,345,8,4,0.16910060599912,4,1,1.80042785000114,4,1,0,0,0,0.923879532511287,-0.38268343236509,2
119,0.65,1,4,2,0.773039147999953,2,119,7,4,0.339216599000792,3,1,0.773039147999953,4,0,1,0,0,NaN,NaN,2
301,0.65,1,8,2,2.88135731700095,2,301,9,3,0.305615157998545,3,1,2.88135731700095,3,0,1,0,0,NaN,NaN,2
89,0.65,3,4,2,1.47227869699782,2,89,6,4,0.168529320999369,2,1,1.47227869699782,4,0,1,0,0,NaN,NaN,2
213,0.65,1,8,2,0.972640882999258,2,213,14,2,0.269864358000632,1,1,0.972640882999258,2,0,1,0,0,NaN,NaN,2
348,0.65,1,8,2,1.77794256100242,1,348,8,1,0.0593170009997266,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
61,0.65,1,4,2,1.87628398000015,2,61,7,4,0.502547456999309,2,1,1.87628398000015,4,0,1,0,0,NaN,NaN,2
228,1.4,3,8,1,0.708161049002229,1,228,2,4,0.508320996999828,1,1,0.708161049002229,4,1,0,0,0,0.38268343236509,0.923879532511287,2
84,1.4,3,4,1,0.604150663002656,1,84,2,4,0.170346316997893,2,1,0.604150663002656,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
109,0.65,1,4,2,2.38137432799704,2,109,7,4,2.85562453899911,3,1,2.38137432799704,4,0,1,0,0,NaN,NaN,2
118,0.65,1,4,2,0.869073745001515,2,118,5,4,0.507889633998275,3,1,0.869073745001515,4,0,1,0,0,NaN,NaN,2
280,1.4,3,8,2,1.76712859599866,2,280,11,3,0.977772115002153,2,1,1.76712859599866,3,0,1,0,0,NaN,NaN,2
197,0.65,1,8,1,1.0996518030006,1,197,1,4,0.502625314002216,1,1,1.0996518030006,4,1,0,0,0,0.923879532511287,0.38268343236509,2
10,0.65,1,4,1,0.701001186000212,1,10,1,4,0.17484280699864,1,1,0.701001186000212,4,1,0,0,0,0.707106781186548,0.707106781186547,2
17,0.65,1,4,2,0.967865089998668,2,17,8,4,2.8567818670017,1,1,0.967865089998668,4,0,1,0,0,NaN,NaN,2
299,0.65,1,8,2,1.57200568599728,1,299,6,2,0.275099012000283,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
69,0.65,1,4,2,1.38871442399977,2,69,8,4,0.344764650999423,2,1,1.38871442399977,4,0,1,0,0,NaN,NaN,2
294,0.65,1,8,2,1.57178559699969,1,294,5,2,0.0929295889982313,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
290,0.65,1,8,1,2.90275362199827,1,290,5,2,0.614552447997994,3,1,2.90275362199827,2,1,0,0,0,-0.923879532511287,-0.38268343236509,2
147,0.65,1,4,1,0.800426384001184,1,147,4,4,0.168328057003237,4,1,0.800426384001184,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
97,0.65,1,4,1,0.912100147001183,1,97,3,4,0.517320879000181,3,1,0.912100147001183,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
112,0.65,1,4,2,0.876866954000434,2,112,6,4,0.506671276001725,3,1,0.876866954000434,4,0,1,0,0,NaN,NaN,2
73,0.65,3,4,1,0.603740302998631,1,73,2,4,0.505785836998257,2,1,0.603740302998631,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
77,0.65,3,4,1,0.504630598003132,1,77,2,4,0.168522613999812,2,1,0.504630598003132,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
272,1.4,3,8,2,0.870475882999017,1,272,4,2,0.266364258000976,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
361,0.65,3,8,1,0.999897320001764,1,361,7,4,0.514626680000219,4,1,0.999897320001764,4,1,0,0,0,0.38268343236509,-0.923879532511287,2
51,0.65,1,4,1,0.704225852998206,1,51,2,4,0.168626222999592,2,1,0.704225852998206,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
208,0.65,1,8,2,1.67944665399773,2,208,11,2,0.270294072000979,1,1,1.67944665399773,2,0,1,0,0,NaN,NaN,2
303,0.65,1,8,1,1.30304667299788,2,303,15,3,0.477317310000217,3,0,NaN,NaN,0,0,1,0,NaN,NaN,2
232,1.4,3,8,2,1.36720663199958,2,232,13,2,0.444597997000528,1,1,1.36720663199958,2,0,1,0,0,NaN,NaN,2
352,0.65,1,8,NaN,4.1422209079974,2,352,14,2,1.40843695600051,4,0,NaN,NaN,0,0,0,0,NaN,NaN,2
255,0.65,1,8,1,1.3041865310006,2,255,10,2,0.272818531997473,2,0,NaN,NaN,0,0,1,0,NaN,NaN,2
203,0.65,1,8,2,1.1705253220025,1,203,2,2,0.606312087998958,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,2
19,0.65,1,4,2,0.666586344999814,2,19,8,3,0.302683559002617,1,1,0.666586344999814,3,0,1,0,0,NaN,NaN,2
259,0.65,1,8,2,2.6664792240008,2,259,12,3,1.30697499300004,2,1,2.6664792240008,3,0,1,0,0,NaN,NaN,2
23,0.65,1,4,2,1.27231593800025,2,23,7,2,0.439361003998783,1,1,1.27231593800025,2,0,1,0,0,NaN,NaN,2
96,1.4,3,4,2,1.06813541299925,2,96,8,4,0.169116986999143,2,1,1.06813541299925,4,0,1,0,0,NaN,NaN,2
40,1.4,3,4,2,0.869175433999771,2,40,7,4,1.34380664299897,1,1,0.869175433999771,4,0,1,0,0,NaN,NaN,2
44,1.4,3,4,2,0.771665973999916,2,44,8,4,0.507991042002686,1,1,0.771665973999916,4,0,1,0,0,NaN,NaN,2
194,0.65,1,8,2,2.5733250489975,1,194,1,2,0.101521348999086,1,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
4,0.65,1,4,1,0.601419481998164,1,4,1,4,0.502824544000759,1,1,0.601419481998164,4,1,0,0,0,0.707106781186548,0.707106781186547,2
