code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
50,0.65,1,4,1,0.610118656999475,1,50,2,4,0.176269640998726,2,1,0.610118656999475,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
336,1.4,3,8,2,1.49065062699992,2,336,15,2,0.44257135099906,3,1,1.49065062699992,2,0,1,0,0,NaN,NaN,1
296,0.65,1,8,2,1.6048598640009,1,296,6,2,1.47238609700071,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
118,0.65,1,4,2,0.985329563998675,2,118,5,4,0.346011845000248,3,1,0.985329563998675,4,0,1,0,0,NaN,NaN,1
169,0.65,3,4,1,0.711282266000126,1,169,4,4,0.175441120998585,4,1,0.711282266000126,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
120,0.65,1,4,2,0.680085374000555,2,120,5,4,0.172039720000612,3,1,0.680085374000555,4,0,1,0,0,NaN,NaN,1
343,0.65,1,8,1,0.916531468001267,1,343,8,4,0.174150917999214,4,1,0.916531468001267,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
215,0.65,1,8,1,1.11775947099886,2,215,15,2,0.447711077000349,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
292,0.65,1,8,1,1.94011158299872,1,292,5,1,0.0714130139986082,3,1,1.94011158299872,1,1,0,0,0,-0.923879532511287,-0.38268343236509,1
228,1.4,3,8,1,1.02180175899957,1,228,2,4,0.172187381000185,1,1,1.02180175899957,4,1,0,0,0,0.38268343236509,0.923879532511287,1
380,1.4,3,8,2,1.81188212599955,2,380,12,3,0.480272668000907,4,1,1.81188212599955,3,0,1,0,0,NaN,NaN,1
70,0.65,1,4,2,0.782842627000718,2,70,7,4,0.86439704499935,2,1,0.782842627000718,4,0,1,0,0,NaN,NaN,1
29,0.65,3,4,1,0.919674828001007,1,29,1,4,0.172071080998649,1,1,0.919674828001007,4,1,0,0,0,0.707106781186548,0.707106781186547,1
381,0.65,3,8,1,1.12265693299923,2,381,16,4,0.343175215000883,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
263,0.65,1,8,2,1.29406035899956,2,263,12,2,0.613978785000654,2,1,1.29406035899956,2,0,1,0,0,NaN,NaN,1
18,0.65,1,4,2,0.780988067999715,2,18,5,4,0.174908611999854,1,1,0.780988067999715,4,0,1,0,0,NaN,NaN,1
103,0.65,1,4,1,0.818731724999452,1,103,3,4,0.174146314999234,3,1,0.818731724999452,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
85,0.65,3,4,2,0.682458891998976,2,85,8,4,0.169139100000393,2,1,0.682458891998976,4,0,1,0,0,NaN,NaN,1
7,0.65,1,4,1,0.611402069000178,1,7,1,4,0.175232788998983,1,1,0.611402069000178,4,1,0,0,0,0.707106781186548,0.707106781186547,1
9,0.65,1,4,1,0.715290158999778,1,9,1,4,0.172239558000001,1,1,0.715290158999778,4,1,0,0,0,0.707106781186548,0.707106781186547,1
1,0.65,1,4,1,0.515417572998558,1,1,1,4,1.36548048800068,1,1,0.515417572998558,4,1,0,0,0,0.707106781186548,0.707106781186547,1
189,0.65,3,4,2,0.882398207999358,2,189,7,4,0.344487754999136,4,1,0.882398207999358,4,0,1,0,0,NaN,NaN,1
15,0.65,1,4,2,0.779978689000927,2,15,7,4,0.177869568999085,1,1,0.779978689000927,4,0,1,0,0,NaN,NaN,1
155,0.65,1,4,1,0.712012817999494,1,155,4,4,0.171188319000066,4,1,0.712012817999494,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
10,0.65,1,4,1,1.2215594169993,1,10,1,4,0.173356159999457,1,1,1.2215594169993,4,1,0,0,0,0.707106781186548,0.707106781186547,1
240,1.4,3,8,2,1.08852516299885,2,240,10,1,0.243839742001001,1,1,1.08852516299885,1,0,1,0,0,NaN,NaN,1
328,1.4,3,8,2,2.00061659600033,2,328,13,1,0.410620069998913,3,1,2.00061659600033,1,0,1,0,0,NaN,NaN,1
312,0.65,1,8,2,2.09581772700039,2,312,13,2,0.953279432998897,3,1,2.09581772700039,2,0,1,0,0,NaN,NaN,1
333,0.65,3,8,1,1.83715950899932,2,333,9,2,0.10464832100115,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
37,0.65,3,4,2,0.67959649399927,2,37,7,4,0.173592197999824,1,1,0.67959649399927,4,0,1,0,0,NaN,NaN,1
306,0.65,1,8,2,1.08480154900099,2,306,14,1,0.751404140999512,3,1,1.08480154900099,1,0,1,0,0,NaN,NaN,1
150,0.65,1,4,1,1.01564030500049,1,150,4,4,0.17369755800064,4,1,1.01564030500049,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
5,0.65,1,4,1,0.921790770000371,1,5,1,4,0.173443846999362,1,1,0.921790770000371,4,1,0,0,0,0.707106781186548,0.707106781186547,1
17,0.65,1,4,2,1.08722872699946,2,17,8,4,0.344025567999779,1,1,1.08722872699946,4,0,1,0,0,NaN,NaN,1
137,0.65,3,4,2,0.782611566999549,2,137,6,4,0.172493615000349,3,1,0.782611566999549,4,0,1,0,0,NaN,NaN,1
116,0.65,1,4,2,0.88421572399966,2,116,6,4,0.175431822999599,3,1,0.88421572399966,4,0,1,0,0,NaN,NaN,1
196,0.65,1,8,1,0.917625456000678,1,196,1,4,0.17287252999995,1,1,0.917625456000678,4,1,0,0,0,0.923879532511287,0.38268343236509,1
60,0.65,1,4,1,1.32569689200136,1,60,2,4,0.171857383000315,2,1,1.32569689200136,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
280,1.4,3,8,2,1.19126489300106,2,280,11,2,0.280644294998638,2,1,1.19126489300106,2,0,1,0,0,NaN,NaN,1
348,0.65,1,8,1,0.716445563999514,1,348,8,4,0.346316309000031,4,1,0.716445563999514,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
62,0.65,1,4,2,0.582374845998856,2,62,6,4,0.173863185998925,2,1,0.582374845998856,4,0,1,0,0,NaN,NaN,1
208,0.65,1,8,2,1.90540895199956,2,208,11,1,0.414383302000715,1,1,1.90540895199956,1,0,1,0,0,NaN,NaN,1
244,0.65,1,8,1,0.82129784800054,1,244,3,3,0.817743372001132,2,1,0.82129784800054,3,1,0,0,0,-0.38268343236509,0.923879532511287,1
313,0.65,3,8,1,0.818823951000013,1,313,5,4,0.176502084999811,3,1,0.818823951000013,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
364,1.4,3,8,1,0.815351901999747,1,364,7,4,0.174150835999171,4,1,0.815351901999747,4,1,0,0,0,0.38268343236509,-0.923879532511287,1
347,0.65,1,8,1,0.809955345999697,1,347,8,4,0.170740802001092,4,1,0.809955345999697,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
110,0.65,1,4,2,0.678778714000146,2,110,5,4,0.172814012999879,3,1,0.678778714000146,4,0,1,0,0,NaN,NaN,1
305,0.65,1,8,1,0.71274552199975,2,305,16,4,0.17420013300034,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
277,0.65,3,8,1,1.5318155799996,2,277,11,3,1.16998019300081,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
262,0.65,1,8,1,1.427550032,2,262,16,2,0.276969327000188,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
338,0.65,1,8,1,0.611958121000498,1,338,7,4,0.172136934999799,4,1,0.611958121000498,4,1,0,0,0,0.38268343236509,-0.923879532511287,1
36,1.4,3,4,1,0.511412130999815,1,36,1,4,0.171539979999579,1,1,0.511412130999815,4,1,0,0,0,0.707106781186548,0.707106781186547,1
51,0.65,1,4,1,0.917961929999365,1,51,2,4,0.349702006998996,2,1,0.917961929999365,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
321,0.65,3,8,2,0.886695260000124,1,321,6,1,1.08585128699997,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
304,0.65,1,8,1,1.2228040709997,2,304,9,3,0.47945658900062,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
55,0.65,1,4,1,0.818436875000771,1,55,2,4,0.173305220998373,2,1,0.818436875000771,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
181,0.65,3,4,2,0.781006017999971,2,181,7,4,1.53307958900041,4,1,0.781006017999971,4,0,1,0,0,NaN,NaN,1
210,0.65,1,8,2,0.98241348800002,2,210,13,2,1.80590130000019,1,1,0.98241348800002,2,0,1,0,0,NaN,NaN,1
289,0.65,1,8,1,0.716564289999951,1,289,5,4,0.173934401000224,3,1,0.716564289999951,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
372,1.4,3,8,1,0.614849479999975,1,372,8,4,0.174247971001023,4,1,0.614849479999975,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
259,0.65,1,8,2,2.21311458899982,2,259,12,3,1.50723640499928,2,1,2.21311458899982,3,0,1,0,0,NaN,NaN,1
354,0.65,1,8,2,0.882799205000993,2,354,14,2,0.280464741999822,4,1,0.882799205000993,2,0,1,0,0,NaN,NaN,1
482,1.4,1,4,1,0.71584695599995,1,98,3,4,0.173276826999427,3,1,0.71584695599995,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
535,1.4,1,4,1,0.6191127710008,1,151,4,4,0.175797840000087,4,1,0.6191127710008,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
672,1.4,3,8,2,1.49689994800065,2,288,16,1,1.09535098200104,2,1,1.49689994800065,1,0,1,0,0,NaN,NaN,1
494,1.4,1,4,2,1.09099901899936,2,110,7,4,0.344598495001264,3,1,1.09099901899936,4,0,1,0,0,NaN,NaN,1
688,1.4,1,8,2,0.886740771000404,2,304,9,2,0.612943395999537,3,1,0.886740771000404,2,0,1,0,0,NaN,NaN,1
677,1.4,1,8,1,0.915895350000937,1,293,5,3,0.9911531380003,3,1,0.915895350000937,3,1,0,0,0,-0.923879532511287,-0.38268343236509,1
403,1.4,1,4,2,0.691365025000778,2,19,5,4,0.172564922000674,1,1,0.691365025000778,4,0,1,0,0,NaN,NaN,1
675,1.4,1,8,2,0.986404775001574,1,291,5,2,0.795577803000924,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
689,1.4,1,8,1,1.935792227001,2,305,13,1,1.5974751119993,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
585,1.4,1,8,1,0.918486118998771,1,201,2,4,0.340012986000147,1,1,0.918486118998771,4,1,0,0,0,0.38268343236509,0.923879532511287,1
484,1.4,1,4,1,0.715021936000994,1,NaN,3,4,0.173307865001334,3,1,0.715021936000994,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
473,0.65,3,4,2,0.781990257000871,2,89,5,3,1.3388475619995,2,1,0.781990257000871,3,0,1,0,0,NaN,NaN,1
541,1.4,1,4,2,0.678114071999516,2,157,7,4,0.172972402000596,4,1,0.678114071999516,4,0,1,0,0,NaN,NaN,1
682,1.4,1,8,1,1.42584334800085,1,298,6,2,1.29149974100073,3,1,1.42584334800085,2,1,0,0,0,-0.38268343236509,-0.923879532511287,1
512,1.4,3,4,1,0.818322569999509,1,128,3,4,0.865269680998608,3,1,0.818322569999509,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
438,1.4,1,4,1,0.71704691100058,1,54,2,4,0.176197996001065,2,1,0.71704691100058,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
472,1.4,3,4,2,1.70876312200016,2,88,6,3,0.822778345998813,2,1,1.70876312200016,3,0,1,0,0,NaN,NaN,1
389,1.4,1,4,1,0.620112509999672,1,5,1,4,0.176126381998984,1,1,0.620112509999672,4,1,0,0,0,0.707106781186548,0.707106781186547,1
704,1.4,3,8,2,1.3985662060004,1,320,6,2,0.445186145001571,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
561,0.65,3,4,1,0.306030396999631,1,177,4,4,0.172444900999835,4,1,0.306030396999631,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
741,1.4,1,8,1,0.712404713000069,2,357,15,3,0.991694574000576,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
501,1.4,1,4,2,0.678144681000049,2,117,6,4,0.174357063000571,3,1,0.678144681000049,4,0,1,0,0,NaN,NaN,1
442,1.4,1,4,1,0.612960002999898,1,58,2,4,0.682967101000031,2,1,0.612960002999898,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
628,1.4,1,8,1,2.65446304100078,1,244,3,2,1.29679669899997,2,1,2.65446304100078,2,1,0,0,0,-0.38268343236509,0.923879532511287,1
604,1.4,3,8,1,0.511872447999849,1,220,1,4,0.173720299000706,1,1,0.511872447999849,4,1,0,0,0,0.923879532511287,0.38268343236509,1
461,0.65,3,4,1,0.718066295001336,1,77,2,4,0.173665443000573,2,1,0.718066295001336,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
408,1.4,1,4,2,0.678316878998885,2,24,7,4,0.173762532000183,1,1,0.678316878998885,4,0,1,0,0,NaN,NaN,1
412,1.4,3,4,1,0.408548551000422,1,28,1,4,0.172970764999263,1,1,0.408548551000422,4,1,0,0,0,0.707106781186548,0.707106781186547,1
588,1.4,1,8,1,0.609949503999815,1,204,2,4,0.17505828100002,1,1,0.609949503999815,4,1,0,0,0,0.38268343236509,0.923879532511287,1
405,1.4,1,4,2,0.679061206999904,2,21,7,4,0.175091180000891,1,1,0.679061206999904,4,0,1,0,0,NaN,NaN,1
409,0.65,3,4,1,0.511323968999932,1,25,1,4,0.172259136999855,1,1,0.511323968999932,4,1,0,0,0,0.707106781186548,0.707106781186547,1
556,1.4,3,4,1,0.608105168001202,1,172,4,4,0.168424211999081,4,1,0.608105168001202,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
460,1.4,3,4,1,0.512463699000364,1,76,2,4,0.173620285000652,2,1,0.512463699000364,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
530,1.4,1,4,1,0.513490866000211,1,146,4,4,0.174961959000939,4,1,0.513490866000211,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
713,0.65,3,8,2,1.50000714499947,2,329,9,1,0.748449876999075,3,1,1.50000714499947,1,0,1,0,0,NaN,NaN,1
679,1.4,1,8,1,1.01743183300096,1,295,6,3,1.33443772800092,3,1,1.01743183300096,3,1,0,0,0,-0.38268343236509,-0.923879532511287,1
700,1.4,3,8,1,1.32983112900001,1,316,5,3,0.989232685000388,3,1,1.32983112900001,3,1,0,0,0,-0.923879532511287,-0.38268343236509,1
761,0.65,3,8,1,0.509815899000387,2,377,12,4,0.514377351999428,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
572,1.4,3,4,2,0.474855940999987,2,188,6,4,0.343988791999436,4,1,0.474855940999987,4,0,1,0,0,NaN,NaN,1
752,1.4,3,8,1,1.42564665400096,1,368,8,2,1.12293210499956,4,1,1.42564665400096,2,1,0,0,0,0.923879532511287,-0.38268343236509,1
646,1.4,1,8,2,3.3418383570006,2,262,14,1,0.748781700000109,2,1,3.3418383570006,1,0,1,0,0,NaN,NaN,1
684,1.4,1,8,1,0.511994884998785,1,300,6,4,0.173593035000522,3,1,0.511994884998785,4,1,0,0,0,-0.38268343236509,-0.923879532511287,1
488,1.4,1,4,1,0.612855035000393,1,104,3,4,0.169712763001371,3,1,0.612855035000393,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
487,1.4,1,4,1,0.818029911999474,1,103,3,4,0.173724596999818,3,1,0.818029911999474,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
560,1.4,3,4,1,0.610572006999064,1,176,4,4,0.513585746000899,4,1,0.610572006999064,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
696,1.4,1,8,2,2.00005553299889,2,312,13,2,1.29960954200033,3,1,2.00005553299889,2,0,1,0,0,NaN,NaN,1
676,1.4,1,8,1,0.511832417998448,1,292,5,4,0.171433175000857,3,1,0.511832417998448,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
724,1.4,1,8,2,2.00825680700109,1,340,7,1,0.755817836999995,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
481,1.4,1,4,1,0.441982760999963,1,97,3,4,0.173056673000247,3,1,0.441982760999963,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
421,0.65,3,4,2,0.679375765999794,2,37,8,4,1.19805837300009,1,1,0.679375765999794,4,0,1,0,0,NaN,NaN,1
476,1.4,3,4,2,0.579103475998636,2,92,6,4,0.341525269999693,2,1,0.579103475998636,4,0,1,0,0,NaN,NaN,1
691,1.4,1,8,2,1.08750094499919,2,307,15,1,0.407746779999798,3,1,1.08750094499919,1,0,1,0,0,NaN,NaN,1
417,0.65,3,4,1,0.509699595999336,1,33,1,4,0.1741013259998,1,1,0.509699595999336,4,1,0,0,0,0.707106781186548,0.707106781186547,1
528,1.4,3,4,2,0.779685014000279,2,144,7,3,1.15948992000085,3,1,0.779685014000279,3,0,1,0,0,NaN,NaN,1
452,1.4,1,4,2,0.983622109999487,2,68,6,4,0.175291606001338,2,1,0.983622109999487,4,0,1,0,0,NaN,NaN,1
641,1.4,1,8,2,1.00587764899865,2,257,12,2,0.274413274000835,2,1,1.00587764899865,2,0,1,0,0,NaN,NaN,1
500,1.4,1,4,2,0.680040516999725,2,116,5,4,0.174730160999388,3,1,0.680040516999725,4,0,1,0,0,NaN,NaN,1
638,1.4,1,8,1,1.4241860029997,2,254,9,2,0.614179301999684,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
569,0.65,3,4,2,0.985196139999971,2,185,6,2,1.46481883500019,4,1,0.985196139999971,2,0,1,0,0,NaN,NaN,1
521,0.65,3,4,2,0.474599571998624,2,137,7,4,0.174773003000155,3,1,0.474599571998624,4,0,1,0,0,NaN,NaN,1
620,1.4,3,8,1,1.52874173500095,2,236,13,3,0.817660466000234,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
465,0.65,3,4,1,0.510915464999925,1,81,2,4,0.174197817001186,2,1,0.510915464999925,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
536,1.4,1,4,1,0.714360287998716,1,152,4,4,0.175011708000966,4,1,0.714360287998716,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
631,1.4,1,8,1,1.52694706199873,1,247,4,3,0.992787762001171,2,1,1.52694706199873,3,1,0,0,0,-0.923879532511287,0.38268343236509,1
549,1.4,1,4,2,0.879482819000259,2,165,7,3,0.98932601100023,4,1,0.879482819000259,3,0,1,0,0,NaN,NaN,1
492,1.4,1,4,1,0.531887279999864,1,108,3,4,0.215687220999826,3,1,0.531887279999864,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
760,1.4,3,8,2,0.98616067399962,2,376,15,2,0.782633367000017,4,1,0.98616067399962,2,0,1,0,0,NaN,NaN,1
630,1.4,1,8,2,1.49622788700071,1,246,3,1,0.410355386000447,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
600,1.4,1,8,1,0.719380128000921,2,216,14,4,0.34062426499986,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
722,1.4,1,8,1,0.714760418000878,1,338,7,3,0.991380999001194,4,1,0.714760418000878,3,1,0,0,0,0.38268343236509,-0.923879532511287,1
701,0.65,3,8,2,1.29525135599943,1,317,5,1,0.412853433999771,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
590,1.4,1,8,2,0.784294004000913,2,206,14,2,0.613446072000443,1,1,0.784294004000913,2,0,1,0,0,NaN,NaN,1
446,1.4,1,4,2,0.787302171000192,2,62,6,4,0.68137493499853,2,1,0.787302171000192,4,0,1,0,0,NaN,NaN,1
544,1.4,1,4,2,0.781028913001137,2,160,7,3,1.3287062799991,4,1,0.781028913001137,3,0,1,0,0,NaN,NaN,1
749,0.65,3,8,2,1.49695009999959,1,365,7,2,1.29762615399886,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
545,1.4,1,4,2,0.682310357999086,2,161,6,4,0.683777223001016,4,1,0.682310357999086,4,0,1,0,0,NaN,NaN,1
20,0.65,1,4,2,0.575738229999843,2,20,8,4,0.172303331000876,1,1,0.575738229999843,4,0,1,0,0,NaN,NaN,1
246,0.65,1,8,2,1.19150834499851,1,246,3,1,0.413100410998595,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
44,1.4,3,4,2,0.579708952000146,2,44,8,4,0.174274541999694,1,1,0.579708952000146,4,0,1,0,0,NaN,NaN,1
48,1.4,3,4,2,1.59907650000059,2,48,6,2,0.955729453000458,1,1,1.59907650000059,2,0,1,0,0,NaN,NaN,1
96,1.4,3,4,2,0.579732717000297,2,96,8,4,0.174315510999804,2,1,0.579732717000297,4,0,1,0,0,NaN,NaN,1
344,0.65,1,8,2,1.80245407899929,1,344,8,1,0.754174514999249,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,1
298,0.65,1,8,1,0.713716062000458,1,298,6,2,0.780908232000002,3,1,0.713716062000458,2,1,0,0,0,-0.38268343236509,-0.923879532511287,1
56,0.65,1,4,1,0.617533725999238,1,56,2,4,0.172325995999927,2,1,0.617533725999238,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
368,1.4,3,8,1,0.509438678998777,1,368,8,4,0.173838724000234,4,1,0.509438678998777,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
163,0.65,1,4,2,0.477819907000594,2,163,6,4,0.697076169000866,4,1,0.477819907000594,4,0,1,0,0,NaN,NaN,1
111,0.65,1,4,2,0.4797885220014,2,111,5,4,0.171949206000136,3,1,0.4797885220014,4,0,1,0,0,NaN,NaN,1
341,0.65,1,8,1,0.511690375000398,1,341,7,4,0.173378207000496,4,1,0.511690375000398,4,1,0,0,0,0.38268343236509,-0.923879532511287,1
350,0.65,1,8,1,0.91628185800073,2,350,11,2,0.449962482000046,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
345,0.65,1,8,1,1.124238684999,1,345,8,4,0.172753528000612,4,1,1.124238684999,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
151,0.65,1,4,1,0.719162635999965,1,151,4,4,0.173004946000219,4,1,0.719162635999965,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
264,0.65,1,8,2,0.884817822001423,2,264,9,1,0.579378230000657,2,1,0.884817822001423,1,0,1,0,0,NaN,NaN,1
93,0.65,3,4,1,2.44251501500003,2,93,6,2,0.613459648000571,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
121,0.65,3,4,1,0.513033162000283,1,121,3,4,0.691074414000468,3,1,0.513033162000283,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
149,0.65,1,4,1,0.612626054999055,1,149,4,4,0.174971398000707,4,1,0.612626054999055,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
154,0.65,1,4,1,0.712608445999649,1,154,4,4,0.175829173000238,4,1,0.712608445999649,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
49,0.65,1,4,1,0.413821627000289,1,49,2,4,0.175462089999201,2,1,0.413821627000289,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
339,0.65,1,8,1,1.73368528799983,1,339,7,2,0.78243207199921,4,1,1.73368528799983,2,1,0,0,0,0.38268343236509,-0.923879532511287,1
217,0.65,3,8,1,0.616309990000445,1,217,1,4,0.162789469000927,1,1,0.616309990000445,4,1,0,0,0,0.923879532511287,0.38268343236509,1
107,0.65,1,4,1,0.51177446300062,1,107,3,4,0.172430385999178,3,1,0.51177446300062,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
165,0.65,1,4,2,0.883577517000958,2,165,8,3,1.33097813899985,4,1,0.883577517000958,3,0,1,0,0,NaN,NaN,1
193,0.65,1,8,1,0.715828792999673,1,193,1,4,0.173757103000753,1,1,0.715828792999673,4,1,0,0,0,0.923879532511287,0.38268343236509,1
356,0.65,1,8,1,0.409880179999163,2,356,14,4,0.173367540999607,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
309,0.65,1,8,2,2.11316905899912,2,309,10,2,0.785686859000634,3,1,2.11316905899912,2,0,1,0,0,NaN,NaN,1
276,1.4,3,8,2,1.70285408500058,1,276,4,1,0.7556168480005,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,1
294,0.65,1,8,1,2.24456681899937,1,294,5,1,0.417010102999484,3,1,2.24456681899937,1,1,0,0,0,-0.923879532511287,-0.38268343236509,1
291,0.65,1,8,2,2.51835714300069,1,291,5,1,0.406385381998916,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
249,0.65,1,8,1,0.509702227000162,1,249,4,3,0.646963021999909,2,1,0.509702227000162,3,1,0,0,0,-0.923879532511287,0.38268343236509,1
97,0.65,1,4,1,0.716342715999417,1,97,3,4,0.171018056000321,3,1,0.716342715999417,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
260,0.65,1,8,2,1.09267661000013,2,260,10,1,1.26337303800028,2,1,1.09267661000013,1,0,1,0,0,NaN,NaN,1
61,0.65,1,4,2,2.0131673220003,2,61,7,3,0.991833543001121,2,1,2.0131673220003,3,0,1,0,0,NaN,NaN,1
204,0.65,1,8,1,0.714987255001688,1,204,2,4,0.682956482998634,1,1,0.714987255001688,4,1,0,0,0,0.38268343236509,0.923879532511287,1
284,1.4,3,8,2,1.19169307899938,2,284,9,1,0.583902078000392,2,1,1.19169307899938,1,0,1,0,0,NaN,NaN,1
