code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
585,1.4,1,8,2,0.607836041999917,1,201,2,4,0.850599904000092,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,1
627,1.4,1,8,1,0.574913845999845,1,243,3,4,0.170799898000041,2,1,0.574913845999845,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
721,1.4,1,8,2,0.904209252000101,1,337,7,3,0.313130636000096,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
626,1.4,1,8,2,3.40993231500011,1,242,3,2,2.45432932999984,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
653,0.65,3,8,1,0.97109254399993,1,269,3,4,0.336477667000054,2,1,0.97109254399993,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
417,0.65,3,4,1,0.467803004000189,1,33,1,4,0.174581825999894,1,1,0.467803004000189,4,1,0,0,0,0.707106781186548,0.707106781186547,1
604,1.4,3,8,1,0.567172982000102,1,220,1,4,0.168790203000071,1,1,0.567172982000102,4,1,0,0,0,0.923879532511287,0.38268343236509,1
589,1.4,1,8,2,0.899828247000187,2,205,14,4,1.34866697699999,1,1,0.899828247000187,4,0,1,0,0,NaN,NaN,1
407,1.4,1,4,2,0.702840686999934,2,23,7,4,0.168750475000024,1,1,0.702840686999934,4,0,1,0,0,NaN,NaN,1
687,1.4,1,8,2,0.503012835000163,2,303,14,4,0.336296163000043,3,1,0.503012835000163,4,0,1,0,0,NaN,NaN,1
705,0.65,3,8,2,0.601723697000125,1,321,6,4,0.17222916999981,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
578,1.4,1,8,1,2.17674790599995,1,194,1,2,0.270850280000104,1,1,2.17674790599995,2,1,0,0,0,0.923879532511287,0.38268343236509,1
674,1.4,1,8,1,0.674129494999988,1,290,5,4,0.169487830999969,3,1,0.674129494999988,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
734,1.4,1,8,2,0.806947665000052,2,350,14,4,0.170927277000146,4,1,0.806947665000052,4,0,1,0,0,NaN,NaN,1
678,1.4,1,8,1,0.670713706000015,1,294,5,4,1.02798613300001,3,1,0.670713706000015,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
608,1.4,3,8,2,0.399447728000041,1,224,2,4,0.169163839000021,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,1
580,1.4,1,8,2,0.803321031999985,1,196,1,4,0.673493767000082,1,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,1
437,1.4,1,4,1,0.671000176999996,1,53,2,4,0.171079966999969,2,1,0.671000176999996,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
505,0.65,3,4,1,0.569598435999978,1,121,3,4,0.674468580999928,3,1,0.569598435999978,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
732,1.4,1,8,2,1.20304359700003,1,348,8,4,0.172506640000393,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,1
685,1.4,1,8,2,1.90658985099981,2,301,10,2,0.449213981999947,3,1,1.90658985099981,2,0,1,0,0,NaN,NaN,1
544,1.4,1,4,2,1.80704562499977,2,160,7,4,0.506641628000125,4,1,1.80704562499977,4,0,1,0,0,NaN,NaN,1
393,1.4,1,4,1,0.869603666999865,1,9,1,4,0.838622679999844,1,1,0.869603666999865,4,1,0,0,0,0.707106781186548,0.707106781186547,1
600,1.4,1,8,2,0.802433483000186,2,216,14,4,0.16977024300013,1,1,0.802433483000186,4,0,1,0,0,NaN,NaN,1
531,1.4,1,4,1,0.768880538999838,1,147,4,4,0.170743121000214,4,1,0.768880538999838,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
482,1.4,1,4,1,1.17015286600008,1,98,3,4,0.172689729000012,3,1,1.17015286600008,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
649,0.65,3,8,1,0.467994944000111,1,265,3,4,0.173192774999734,2,1,0.467994944000111,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
441,1.4,1,4,1,0.771436761000132,1,57,2,4,0.169870611000078,2,1,0.771436761000132,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
592,1.4,1,8,1,1.27310261000002,2,208,16,4,0.675078892000329,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
629,1.4,1,8,1,1.073611669,1,245,3,2,1.45806263900022,2,1,1.073611669,2,1,0,0,0,-0.38268343236509,0.923879532511287,1
442,1.4,1,4,1,0.466132484999889,1,58,2,4,0.170136287000332,2,1,0.466132484999889,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
708,1.4,3,8,2,0.901011577999725,1,324,6,3,2.48819907500001,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
401,1.4,1,4,2,0.903899617000206,2,17,8,4,0.174073749999934,1,1,0.903899617000206,4,0,1,0,0,NaN,NaN,1
576,1.4,3,4,2,2.8162671619998,2,192,6,4,0.337609815999713,4,1,2.8162671619998,4,0,1,0,0,NaN,NaN,1
641,1.4,1,8,2,1.40694738500042,2,257,12,4,1.34889876000034,2,1,1.40694738500042,4,0,1,0,0,NaN,NaN,1
700,1.4,3,8,1,2.7846033830001,1,316,5,4,1.86539513400021,3,1,2.7846033830001,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
443,1.4,1,4,1,0.67021684700012,1,59,2,4,0.169859716999781,2,1,0.67021684700012,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
631,1.4,1,8,1,0.572020718999738,1,247,4,4,0.506637440999839,2,1,0.572020718999738,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
660,1.4,3,8,1,0.468925464000222,1,276,4,4,0.673968518000038,2,1,0.468925464000222,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
524,1.4,3,4,2,0.605501027000173,2,140,5,4,0.518271023000125,3,1,0.605501027000173,4,0,1,0,0,NaN,NaN,1
756,1.4,3,8,2,1.00504962000014,1,372,8,3,1.6521983509997,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,1
424,1.4,3,4,2,1.71706835799978,2,40,5,4,0.179413081999883,1,1,1.71706835799978,4,0,1,0,0,NaN,NaN,1
621,0.65,3,8,2,0.705099917000098,2,237,13,4,0.17076276600028,1,1,0.705099917000098,4,0,1,0,0,NaN,NaN,1
586,1.4,1,8,1,0.773881580999841,1,202,2,4,0.161370426000303,1,1,0.773881580999841,4,1,0,0,0,0.38268343236509,0.923879532511287,1
673,1.4,1,8,2,0.604295615999945,1,289,5,4,0.508538168999621,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
392,1.4,1,4,1,1.97541122600023,1,8,1,4,0.168026650000229,1,1,1.97541122600023,4,1,0,0,0,0.707106781186548,0.707106781186547,1
420,1.4,3,4,1,0.771026479999819,1,36,1,4,0.506226997999875,1,1,0.771026479999819,4,1,0,0,0,0.707106781186548,0.707106781186547,1
343,0.65,1,8,1,1.47792059699987,1,343,8,4,0.675325309000073,4,1,1.47792059699987,4,1,0,0,0,0.923879532511287,-0.38268343236509,1
276,1.4,3,8,1,0.467494053000337,1,276,4,4,0.16836677900028,2,1,0.467494053000337,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
241,0.65,1,8,2,0.506293103999724,1,241,3,4,0.169715313999859,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
153,0.65,1,4,1,0.668888389999665,1,153,4,4,0.505091071999686,4,1,0.668888389999665,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
192,1.4,3,4,2,1.00654622999991,2,192,8,4,0.1736432470002,4,1,1.00654622999991,4,0,1,0,0,NaN,NaN,1
236,1.4,3,8,2,0.507699750000029,2,236,11,4,0.173659811999642,1,1,0.507699750000029,4,0,1,0,0,NaN,NaN,1
290,0.65,1,8,1,0.777426917999946,1,290,5,4,0.172055974000159,3,1,0.777426917999946,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
304,0.65,1,8,2,0.605377242000031,2,304,9,4,0.174357688000327,3,1,0.605377242000031,4,0,1,0,0,NaN,NaN,1
57,0.65,1,4,1,0.569116859000133,1,57,2,4,0.162499777999983,2,1,0.569116859000133,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
99,0.65,1,4,1,0.980408757000077,1,99,3,4,0.506292305999978,3,1,0.980408757000077,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
52,0.65,1,4,1,0.471950018999905,1,52,2,4,0.171199182999771,2,1,0.471950018999905,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
70,0.65,1,4,2,0.801164149999749,2,70,7,4,0.505126455000209,2,1,0.801164149999749,4,0,1,0,0,NaN,NaN,1
62,0.65,1,4,2,2.11391534199993,2,62,6,4,0.172657659000379,2,1,2.11391534199993,4,0,1,0,0,NaN,NaN,1
345,0.65,1,8,2,0.7092815230003,1,345,8,4,0.178665183999783,4,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,1
84,1.4,3,4,1,0.572482148999825,1,84,2,4,0.173993255999903,2,1,0.572482148999825,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
213,0.65,1,8,2,0.703964664000068,2,213,14,3,0.807067514000209,1,1,0.703964664000068,3,0,1,0,0,NaN,NaN,1
289,0.65,1,8,1,0.976130798999748,1,289,5,4,0.178487595000206,3,1,0.976130798999748,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
13,0.65,1,4,2,0.907705320999867,2,13,8,4,0.337610242999745,1,1,0.907705320999867,4,0,1,0,0,NaN,NaN,1
203,0.65,1,8,1,0.471803962999729,1,203,2,4,0.171258041999863,1,1,0.471803962999729,4,1,0,0,0,0.38268343236509,0.923879532511287,1
247,0.65,1,8,1,0.678396172999783,1,247,4,4,0.168660150000051,2,1,0.678396172999783,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
36,1.4,3,4,1,0.572038084999804,1,36,1,4,0.51660896500016,1,1,0.572038084999804,4,1,0,0,0,0.707106781186548,0.707106781186547,1
77,0.65,3,4,1,2.30255119899994,1,77,2,4,0.845708817999821,2,1,2.30255119899994,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
119,0.65,1,4,2,0.606478902999697,2,119,7,4,0.170555056000012,3,1,0.606478902999697,4,0,1,0,0,NaN,NaN,1
300,0.65,1,8,2,0.80505429699997,1,300,6,4,0.173504149999644,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
160,0.65,1,4,2,0.706128104000072,2,160,6,4,0.172142719000021,4,1,0.706128104000072,4,0,1,0,0,NaN,NaN,1
296,0.65,1,8,1,0.972856271999717,1,296,6,2,1.28583180799978,3,1,0.972856271999717,2,1,0,0,0,-0.38268343236509,-0.923879532511287,1
147,0.65,1,4,1,0.571103846999904,1,147,4,4,0.508002161000149,4,1,0.571103846999904,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
354,0.65,1,8,2,0.705529105999631,2,354,14,3,3.52030731700006,4,1,0.705529105999631,3,0,1,0,0,NaN,NaN,1
200,0.65,1,8,1,0.473075231000166,1,200,2,4,0.171826684999814,1,1,0.473075231000166,4,1,0,0,0,0.38268343236509,0.923879532511287,1
265,0.65,3,8,1,0.569649784000376,1,265,3,4,1.35293192300014,2,1,0.569649784000376,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
311,0.65,1,8,1,0.478441230000044,2,311,16,4,0.167813819999992,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
181,0.65,3,4,2,1.00778684100032,2,181,7,4,0.168877613999939,4,1,1.00778684100032,4,0,1,0,0,NaN,NaN,1
341,0.65,1,8,2,2.52657329700014,1,341,7,4,0.172377936999965,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
205,0.65,1,8,2,2.12829439300003,2,205,12,3,0.30796363599984,1,1,2.12829439300003,3,0,1,0,0,NaN,NaN,1
376,1.4,3,8,2,0.604270993000227,2,376,10,3,0.136345596999945,4,1,0.604270993000227,3,0,1,0,0,NaN,NaN,1
102,0.65,1,4,1,0.46987931600006,1,102,3,4,0.170523403000061,3,1,0.46987931600006,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
255,0.65,1,8,2,0.703806309999891,2,255,10,1,0.913661088000026,2,1,0.703806309999891,1,0,1,0,0,NaN,NaN,1
359,0.65,1,8,1,2.08694560599997,2,359,14,2,0.103338318000169,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
281,0.65,3,8,1,1.28262934900022,2,281,13,4,0.677674834999834,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
51,0.65,1,4,1,0.56977113100038,1,51,2,4,0.169303683999715,2,1,0.56977113100038,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
148,0.65,1,4,1,2.3861711720001,1,148,4,4,0.169933115999811,4,1,2.3861711720001,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
198,0.65,1,8,1,0.670662672999697,1,198,1,4,0.17467568300026,1,1,0.670662672999697,4,1,0,0,0,0.923879532511287,0.38268343236509,1
8,0.65,1,4,1,0.573742383000081,1,8,1,4,0.511772802999985,1,1,0.573742383000081,4,1,0,0,0,0.707106781186548,0.707106781186547,1
89,0.65,3,4,2,0.604767466999874,2,89,6,4,0.168669937000232,2,1,0.604767466999874,4,0,1,0,0,NaN,NaN,1
250,0.65,1,8,1,0.37075136500016,1,250,4,4,0.169727802000125,2,1,0.37075136500016,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
112,0.65,1,4,2,1.2121898180003,2,112,6,4,0.175566118000006,3,1,1.2121898180003,4,0,1,0,0,NaN,NaN,1
325,0.65,3,8,2,1.31028569399996,2,325,13,3,0.640852873999847,3,1,1.31028569399996,3,0,1,0,0,NaN,NaN,1
106,0.65,1,4,1,1.79143478300011,1,106,3,4,0.170246639000197,3,1,1.79143478300011,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
328,1.4,3,8,1,0.57276971400006,2,328,13,4,0.169043633999991,3,0,NaN,NaN,0,0,1,0,NaN,NaN,1
303,0.65,1,8,2,1.6114951479999,2,303,15,3,0.134915016999912,3,1,1.6114951479999,3,0,1,0,0,NaN,NaN,1
339,0.65,1,8,2,1.01141016099973,1,339,7,1,0.0696432189997722,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
321,0.65,3,8,2,2.11799596900028,1,321,6,3,0.13602852799977,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
233,0.65,3,8,2,1.00954878399989,2,233,13,4,0.842573937999987,1,1,1.00954878399989,4,0,1,0,0,NaN,NaN,1
291,0.65,1,8,1,0.370269475999976,1,291,5,4,0.170364680000148,3,1,0.370269475999976,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
256,0.65,1,8,2,0.604387367000072,2,256,12,3,0.639209117000064,2,1,0.604387367000072,3,0,1,0,0,NaN,NaN,1
220,1.4,3,8,1,0.973698800999955,1,220,1,4,0.505187980000301,1,1,0.973698800999955,4,1,0,0,0,0.923879532511287,0.38268343236509,1
44,1.4,3,4,2,3.03206057800026,2,44,8,4,0.170955478999986,1,1,3.03206057800026,4,0,1,0,0,NaN,NaN,1
152,0.65,1,4,1,0.369529013999909,1,152,4,4,0.170175883999946,4,1,0.369529013999909,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
350,0.65,1,8,2,2.31233139400001,2,350,11,2,1.27629889899981,4,1,2.31233139400001,2,0,1,0,0,NaN,NaN,1
372,1.4,3,8,1,0.673534545000166,1,372,8,3,0.471210764999796,4,1,0.673534545000166,3,1,0,0,0,0.923879532511287,-0.38268343236509,1
264,0.65,1,8,2,2.42207427799985,2,264,9,3,0.137278969000363,2,1,2.42207427799985,3,0,1,0,0,NaN,NaN,1
242,0.65,1,8,1,0.771504488000119,1,242,3,4,0.504864059000283,2,1,0.771504488000119,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
298,0.65,1,8,2,3.42380203000039,1,298,6,2,0.605498639999951,3,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
28,1.4,3,4,1,0.771091915999932,1,28,1,4,0.169982851999976,1,1,0.771091915999932,4,1,0,0,0,0.707106781186548,0.707106781186547,1
358,0.65,1,8,2,1.11030585700018,2,358,15,4,0.506079835000037,4,1,1.11030585700018,4,0,1,0,0,NaN,NaN,1
284,1.4,3,8,1,1.68263502599984,2,284,9,4,0.845175776999895,2,0,NaN,NaN,0,0,1,0,NaN,NaN,1
292,0.65,1,8,1,0.77284055500013,1,292,5,4,0.170884128000125,3,1,0.77284055500013,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
268,1.4,3,8,2,3.43776057800005,1,268,3,2,3.13456067000016,2,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
313,0.65,3,8,1,0.872861639000348,1,313,5,4,0.507501365999815,3,1,0.872861639000348,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
14,0.65,1,4,2,0.606710871999894,2,14,5,4,0.171352453000054,1,1,0.606710871999894,4,0,1,0,0,NaN,NaN,1
579,1.4,1,8,1,0.47120215599989,1,195,1,4,0.167897224000171,1,1,0.47120215599989,4,1,0,0,0,0.923879532511287,0.38268343236509,1
485,1.4,1,4,1,1.37841088200003,1,101,3,4,3.20120608100024,3,1,1.37841088200003,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
530,1.4,1,4,2,0.704076920000261,1,146,4,1,3.10240869300014,4,0,NaN,NaN,0,0,0,1,0.707106781186547,-0.707106781186548,1
386,1.4,1,4,1,0.47117936099994,1,2,1,4,0.171584270000039,1,1,0.47117936099994,4,1,0,0,0,0.707106781186548,0.707106781186547,1
616,1.4,3,8,1,1.89105556999993,2,232,12,4,1.36962075700012,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
448,1.4,1,4,2,0.603781623000032,2,64,5,4,0.507199485000001,2,1,0.603781623000032,4,0,1,0,0,NaN,NaN,1
728,1.4,1,8,1,3.49758152499999,1,344,8,1,1.08063577700023,4,1,3.49758152499999,1,1,0,0,0,0.923879532511287,-0.38268343236509,1
548,1.4,1,4,2,0.606335778999892,2,164,7,4,0.172432775999823,4,1,0.606335778999892,4,0,1,0,0,NaN,NaN,1
390,1.4,1,4,1,0.876688568999725,1,6,1,4,0.340116801000022,1,1,0.876688568999725,4,1,0,0,0,0.707106781186548,0.707106781186547,1
768,1.4,3,8,2,1.41692082000009,2,384,15,2,1.97801825500028,4,1,1.41692082000009,2,0,1,0,0,NaN,NaN,1
748,1.4,3,8,2,1.21771354100019,1,364,7,4,0.168091953999919,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
399,1.4,1,4,2,1.5216937680002,2,15,8,4,0.171001176000118,1,1,1.5216937680002,4,0,1,0,0,NaN,NaN,1
512,1.4,3,4,1,0.9809596099999,1,128,3,4,0.505256642999939,3,1,0.9809596099999,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
647,1.4,1,8,2,0.80915078299995,2,263,13,4,0.169091470000239,2,1,0.80915078299995,4,0,1,0,0,NaN,NaN,1
499,1.4,1,4,2,0.70503620799991,2,115,6,4,0.688918909000222,3,1,0.70503620799991,4,0,1,0,0,NaN,NaN,1
599,1.4,1,8,1,0.572064854000018,2,215,12,4,0.172053342000254,1,0,NaN,NaN,0,0,1,0,NaN,NaN,1
447,1.4,1,4,2,0.807494991000112,2,63,8,4,0.337555563000024,2,1,0.807494991000112,4,0,1,0,0,NaN,NaN,1
465,0.65,3,4,1,0.67729105699982,1,81,2,4,0.514917948999937,2,1,0.67729105699982,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
491,1.4,1,4,1,0.576183627999853,1,107,3,4,0.171235564000199,3,1,0.576183627999853,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
487,1.4,1,4,1,0.472152726000331,1,103,3,4,0.518370240999957,3,1,0.472152726000331,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
593,1.4,1,8,2,1.10707946799994,2,209,10,3,0.304467966000175,1,1,1.10707946799994,3,0,1,0,0,NaN,NaN,1
551,1.4,1,4,2,0.707622592999996,2,167,6,4,0.341670258000249,4,1,0.707622592999996,4,0,1,0,0,NaN,NaN,1
534,1.4,1,4,1,0.771287185999881,1,150,4,4,0.170552335000139,4,1,0.771287185999881,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
529,1.4,1,4,1,0.776541295999778,1,145,4,4,0.170232116000079,4,1,0.776541295999778,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
584,1.4,1,8,2,1.71915855099996,1,200,2,2,0.956392627000241,1,0,NaN,NaN,0,0,0,1,0.38268343236509,0.923879532511287,1
595,1.4,1,8,2,1.91853507499991,2,211,10,4,0.170739490999949,1,1,1.91853507499991,4,0,1,0,0,NaN,NaN,1
744,1.4,1,8,1,0.676750279999851,2,360,12,4,0.172548731999996,4,0,NaN,NaN,0,0,1,0,NaN,NaN,1
405,1.4,1,4,2,1.21873119100019,2,21,7,4,1.02538148200028,1,1,1.21873119100019,4,0,1,0,0,NaN,NaN,1
675,1.4,1,8,2,2.62402678800026,1,291,5,1,0.750198381000246,3,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
453,1.4,1,4,2,0.710546365000027,2,69,7,4,0.16884468499984,2,1,0.710546365000027,4,0,1,0,0,NaN,NaN,1
473,0.65,3,4,2,2.1262929530003,2,89,5,4,0.169400396000128,2,1,2.1262929530003,4,0,1,0,0,NaN,NaN,1
677,1.4,1,8,1,0.769351147000179,1,293,5,4,0.171094326999992,3,1,0.769351147000179,4,1,0,0,0,-0.923879532511287,-0.38268343236509,1
450,1.4,1,4,2,0.604214564999893,2,66,7,4,0.170370402999652,2,1,0.604214564999893,4,0,1,0,0,NaN,NaN,1
709,0.65,3,8,2,2.52825342599999,2,325,11,2,0.785042819999944,3,1,2.52825342599999,2,0,1,0,0,NaN,NaN,1
436,1.4,1,4,1,0.368074610999884,1,52,2,4,0.172585848000381,2,1,0.368074610999884,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
464,1.4,3,4,1,0.478153464000115,1,80,2,4,0.16970174800008,2,1,0.478153464000115,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
501,1.4,1,4,2,1.21873738900013,2,117,6,4,0.171320559000378,3,1,1.21873738900013,4,0,1,0,0,NaN,NaN,1
723,1.4,1,8,2,1.36033469200038,1,339,7,3,0.170579178000025,4,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
633,1.4,1,8,2,0.949024648999966,1,249,4,4,0.171332155000073,2,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,1
476,1.4,3,4,2,0.607400763999976,2,92,6,4,0.171130175000144,2,1,0.607400763999976,4,0,1,0,0,NaN,NaN,1
634,1.4,1,8,1,0.880763734000084,1,250,4,4,0.683505218999926,2,1,0.880763734000084,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
635,1.4,1,8,1,0.774494094000147,1,251,4,4,0.676796685000227,2,1,0.774494094000147,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
716,1.4,3,8,2,1.00772363099986,2,332,12,3,0.6454787509997,3,1,1.00772363099986,3,0,1,0,0,NaN,NaN,1
