Subject_code,pos_rad,foreperiod,predictability,difficulty,nanmean_RT_TP
7,0.785398163397448,0.65,1,8,0.683871593999811
7,0.785398163397448,1.4,3,8,0.541838875999929
7,1.0471975511966,0.65,1,6,0.828446632999658
7,1.0471975511966,1.4,1,6,0.629095279000467
7,1.0471975511966,1.4,3,6,0.86360651799987
7,1.25663706143592,0.65,1,10,1.3459394194997
7,1.25663706143592,1.4,3,10,0.680469248999998
7,1.5707963267949,0.65,1,4,0.60660925250022
7,1.5707963267949,0.65,3,4,0.480940513999485
7,1.5707963267949,1.4,1,4,0.585518806999971
7,1.5707963267949,1.4,1,8,0.538260120666564
7,1.88495559215388,0.65,1,10,1.10121334399992
7,1.88495559215388,0.65,3,10,0.459917238999878
7,1.88495559215388,1.4,1,10,NaN
7,2.0943951023932,1.4,1,6,NaN
7,2.35619449019234,0.65,1,8,1.03547948699998
7,2.35619449019234,1.4,1,8,0.710793750000448
7,2.35619449019234,1.4,3,8,0.505836280999574
7,2.51327412287183,0.65,1,10,NaN
7,2.51327412287183,1.4,3,10,1.72085568000057
7,3.14159265358979,0.65,1,4,0.688084909999816
7,3.14159265358979,0.65,1,6,0.550031603999741
7,3.14159265358979,0.65,1,8,NaN
7,3.14159265358979,0.65,3,6,0.637847658000283
7,3.14159265358979,0.65,3,8,NaN
7,3.14159265358979,0.65,3,10,NaN
7,3.14159265358979,1.4,1,4,0.797458973499943
7,3.14159265358979,1.4,1,6,0.808615163000013
7,3.14159265358979,1.4,1,8,2.01542134900046
7,3.14159265358979,1.4,1,10,0.928315091000513
7,3.14159265358979,1.4,3,6,NaN
7,3.14159265358979,1.4,3,8,1.96717100349997
7,3.76991118430775,0.65,1,10,NaN
7,3.76991118430775,0.65,3,10,NaN
7,3.76991118430775,1.4,1,10,NaN
7,3.76991118430775,1.4,3,10,2.30088306200014
7,3.92699081698724,0.65,1,8,2.06133299900011
7,3.92699081698724,1.4,1,8,NaN
7,3.92699081698724,1.4,3,8,NaN
7,4.18879020478639,1.4,1,6,NaN
7,4.18879020478639,1.4,3,6,NaN
7,4.39822971502571,1.4,1,10,1.5202441245001
7,4.39822971502571,1.4,3,10,NaN
7,4.71238898038469,0.65,1,4,0.678983814000276
7,4.71238898038469,0.65,1,8,NaN
7,4.71238898038469,0.65,3,4,1.07730073900075
7,4.71238898038469,0.65,3,8,2.20723091400032
7,4.71238898038469,1.4,1,4,1.1768193613334
7,4.71238898038469,1.4,3,8,NaN
7,5.02654824574367,0.65,1,10,0.555165185999613
7,5.02654824574367,1.4,1,10,NaN
7,5.23598775598299,0.65,1,6,NaN
7,5.23598775598299,0.65,3,6,NaN
7,5.23598775598299,1.4,3,6,NaN
7,5.49778714378214,0.65,3,8,NaN
7,5.49778714378214,1.4,3,8,NaN
8,0,0.65,1,4,0.446300779499325
8,0,0.65,1,8,0.541168255998855
8,0,0.65,1,10,1.42049096499977
8,0,0.65,3,8,NaN
8,0,1.4,1,4,0.537637227998857
8,0,1.4,1,6,2.80671094600075
8,0,1.4,1,8,0.474303640499784
8,0,1.4,1,10,0.852778654500071
8,0,1.4,3,6,0.483426017999591
8,0.628318530717959,0.65,3,10,0.48455125700093
8,0.628318530717959,1.4,1,10,0.532166666998819
8,0.628318530717959,1.4,3,10,0.499448431999554
8,0.785398163397448,0.65,1,8,0.415836356
8,0.785398163397448,1.4,1,8,0.441262398000617
8,0.785398163397448,1.4,3,8,0.373204952000378
8,1.0471975511966,0.65,3,6,0.38839663566614
8,1.0471975511966,1.4,1,6,0.485850134999055
8,1.0471975511966,1.4,3,6,0.441684000999885
8,1.25663706143592,0.65,1,10,0.692185579000579
8,1.25663706143592,1.4,3,10,0.695672093499525
8,1.5707963267949,0.65,1,4,0.572261566750058
8,1.5707963267949,0.65,1,8,1.0112085210003
8,1.5707963267949,1.4,1,4,0.424568525500035
8,1.5707963267949,1.4,3,4,0.448157245499715
8,1.88495559215388,0.65,1,10,0.650657120000687
8,1.88495559215388,0.65,3,10,0.630524766000235
8,1.88495559215388,1.4,1,10,0.488085462000527
8,2.0943951023932,1.4,1,6,0.53556202999971
8,2.35619449019234,0.65,1,8,0.440847051000674
8,2.35619449019234,1.4,1,8,0.387126248999266
8,2.35619449019234,1.4,3,8,0.953055295998638
8,2.51327412287183,0.65,1,10,0.481533689500793
8,2.51327412287183,0.65,3,10,0.452311123000982
8,2.51327412287183,1.4,3,10,0.69639883399941
8,3.14159265358979,0.65,1,4,0.600869047000742
8,3.14159265358979,0.65,1,6,0.64017143449928
8,3.14159265358979,0.65,1,8,0.52065205100007
8,3.14159265358979,0.65,3,4,0.481876111998645
8,3.14159265358979,0.65,3,6,0.569203187000312
8,3.14159265358979,0.65,3,8,NaN
8,3.14159265358979,1.4,1,4,0.491437957998642
8,3.14159265358979,1.4,1,6,0.486822822333731
8,3.14159265358979,1.4,1,8,0.792321855000409
8,3.14159265358979,1.4,1,10,NaN
8,3.14159265358979,1.4,3,4,0.70681782849897
8,3.14159265358979,1.4,3,6,0.642359223998938
8,3.76991118430775,0.65,1,10,1.06293763999929
8,3.76991118430775,1.4,1,10,0.506044026500604
8,3.76991118430775,1.4,3,10,1.16486923766691
8,3.92699081698724,0.65,1,8,0.618898808999802
8,4.18879020478639,0.65,1,6,0.50832054950024
8,4.18879020478639,1.4,1,6,NaN
8,4.18879020478639,1.4,3,6,0.340254761000324
8,4.39822971502571,0.65,1,10,NaN
8,4.39822971502571,1.4,1,10,NaN
8,4.71238898038469,0.65,1,4,0.510516119000386
8,4.71238898038469,0.65,1,8,0.919773621999411
8,4.71238898038469,0.65,3,4,0.794916524999887
8,4.71238898038469,1.4,1,4,0.540595573667209
8,4.71238898038469,1.4,1,8,1.08282620699993
8,4.71238898038469,1.4,3,4,0.870444236001276
8,5.23598775598299,0.65,1,6,0.507219917000839
8,5.23598775598299,0.65,3,6,NaN
8,5.23598775598299,1.4,1,6,0.951922037000259
8,5.49778714378214,0.65,3,8,NaN
8,5.49778714378214,1.4,1,8,0.963821758999984
8,5.49778714378214,1.4,3,8,0.497098236000966
8,5.65486677646163,0.65,1,10,1.05115937350001
9,0,0.65,1,4,0.749254960333171
9,0,0.65,1,6,0.883273032999909
9,0,0.65,1,8,1.00421520800001
9,0,0.65,3,10,NaN
9,0,1.4,1,8,0.690269382999986
9,0,1.4,1,10,2.03235212399992
9,0,1.4,3,6,0.507779977999689
9,0.628318530717959,0.65,1,10,NaN
9,0.628318530717959,1.4,1,10,1.58991687299999
9,0.628318530717959,1.4,3,10,NaN
9,1.0471975511966,0.65,1,6,1.40311078800005
9,1.0471975511966,0.65,3,6,1.26577328200005
9,1.0471975511966,1.4,1,6,1.17191372400009
9,1.0471975511966,1.4,3,6,NaN
9,1.25663706143592,0.65,3,10,0.624996515999555
9,1.5707963267949,0.65,1,4,0.82376767166655
9,1.5707963267949,0.65,1,8,0.785433767500081
9,1.5707963267949,0.65,3,4,0.339819999000156
9,1.5707963267949,0.65,3,8,NaN
9,1.5707963267949,1.4,1,4,0.791862634199924
9,1.5707963267949,1.4,1,8,0.441778656499991
9,1.5707963267949,1.4,3,4,0.752813186999902
9,1.5707963267949,1.4,3,8,1.06406819299991
9,1.88495559215388,1.4,3,10,1.25332408200006
9,2.0943951023932,1.4,1,6,0.414580909000051
9,2.35619449019234,0.65,1,8,NaN
9,3.14159265358979,0.65,1,4,0.660602944499942
9,3.14159265358979,0.65,1,6,0.614046895999763
9,3.14159265358979,0.65,1,8,1.96512756199991
9,3.14159265358979,0.65,1,10,0.673148790999903
9,3.14159265358979,0.65,3,4,0.76267165299987
9,3.14159265358979,0.65,3,8,0.823167047999959
9,3.14159265358979,0.65,3,10,NaN
9,3.14159265358979,1.4,1,4,0.762273320499958
9,3.14159265358979,1.4,1,6,1.06097916099998
9,3.14159265358979,1.4,1,8,NaN
9,3.14159265358979,1.4,3,6,1.70957341099984
9,3.14159265358979,1.4,3,8,0.769442162000132
9,3.76991118430775,0.65,1,10,0.627468419999786
9,3.76991118430775,1.4,1,10,NaN
9,3.92699081698724,0.65,3,8,0.644985702000213
9,3.92699081698724,1.4,1,8,NaN
9,4.18879020478639,0.65,1,6,1.87330302800001
9,4.18879020478639,1.4,1,6,NaN
9,4.39822971502571,0.65,1,10,1.26847718600038
9,4.39822971502571,1.4,1,10,1.09900100200002
9,4.39822971502571,1.4,3,10,NaN
9,4.71238898038469,0.65,1,4,NaN
9,4.71238898038469,0.65,1,8,0.652606284000285
9,4.71238898038469,0.65,3,4,1.06490608266661
9,4.71238898038469,0.65,3,8,NaN
9,4.71238898038469,1.4,1,4,NaN
9,4.71238898038469,1.4,1,8,1.2848927189998
9,4.71238898038469,1.4,3,4,0.562468860000081
9,4.71238898038469,1.4,3,8,NaN
9,5.02654824574367,0.65,1,10,1.21408724100002
