Subject_code,z_score,pos_rad
18,1.20018453582642,1.5707963267949
1,0.083304970230466,1.88495559215388
2,-0.190127944773393,1.88495559215388
3,1.1770366302459,1.88495559215388
4,-0.190127944773393,1.88495559215388
5,0,1.88495559215388
6,-1.55729251979269,1.88495559215388
7,0.265593580233039,1.88495559215388
8,1.1770366302459,1.88495559215388
9,1.1770366302459,1.88495559215388
10,0.630170800238185,1.88495559215388
11,-1.55729251979269,1.88495559215388
12,-1.55729251979269,1.88495559215388
13,1.1770366302459,1.88495559215388
14,-0.645849469779826,1.88495559215388
15,-1.55729251979269,1.88495559215388
16,-0.190127944773393,1.88495559215388
17,-0.190127944773393,1.88495559215388
18,1.1770366302459,1.88495559215388
1,-1.02972250898211,2.0943951023932
2,-2.21916687531551,2.0943951023932
3,0.952684768240213,2.0943951023932
4,0.424042827647592,2.0943951023932
5,0.952684768240213,2.0943951023932
6,0.952684768240213,2.0943951023932
7,-2.21916687531551,2.0943951023932
8,0.952684768240213,2.0943951023932
9,0.952684768240213,2.0943951023932
10,0.952684768240213,2.0943951023932
11,0.159721857351282,2.0943951023932
12,0.159721857351282,2.0943951023932
13,0.952684768240213,2.0943951023932
14,0.159721857351282,2.0943951023932
15,-1.42620396442658,2.0943951023932
16,-0.633241053537649,2.0943951023932
17,0.159721857351282,2.0943951023932
18,0.952684768240213,2.0943951023932
1,-1.9131765979803,2.35619449019234
2,-1.29050437121896,2.35619449019234
3,1.20018453582642,2.35619449019234
4,-1.9131765979803,2.35619449019234
5,1.20018453582642,2.35619449019234
6,0.421844252374743,2.35619449019234
7,1.20018453582642,2.35619449019234
8,1.20018453582642,2.35619449019234
9,-1.9131765979803,2.35619449019234
10,1.20018453582642,2.35619449019234
11,-0.356496031076939,2.35619449019234
12,-0.356496031076939,2.35619449019234
13,0.421844252374743,2.35619449019234
14,1.20018453582642,2.35619449019234
15,-0.87538955337806,2.35619449019234
16,1.20018453582642,2.35619449019234
17,1.20018453582642,2.35619449019234
18,1.20018453582642,2.35619449019234
1,-1.10157099478626,2.51327412287183
2,-0.190127944773393,2.51327412287183
3,0.265593580233039,2.51327412287183
4,-0.190127944773393,2.51327412287183
5,1.1770366302459,2.51327412287183
6,-0.190127944773393,2.51327412287183
7,-0.645849469779826,2.51327412287183
8,1.1770366302459,2.51327412287183
9,0,2.51327412287183
10,0.265593580233039,2.51327412287183
11,-0.190127944773393,2.51327412287183
12,-0.190127944773393,2.51327412287183
13,-0.190127944773393,2.51327412287183
14,0.083304970230466,2.51327412287183
15,0.265593580233039,2.51327412287183
16,1.1770366302459,2.51327412287183
17,-0.873710232283042,2.51327412287183
18,-1.55729251979269,2.51327412287183
1,-0.793064863185127,3.14159265358979
2,-0.793064863185127,3.14159265358979
3,-0.31447064092437,3.14159265358979
4,0.48318639617689,3.14159265358979
5,-5.8980699006332,3.14159265358979
6,0.48318639617689,3.14159265358979
7,0.48318639617689,3.14159265358979
8,0.48318639617689,3.14159265358979
9,0.48318639617689,3.14159265358979
10,0.48318639617689,3.14159265358979
11,0.48318639617689,3.14159265358979
12,-1.34002968862599,3.14159265358979
13,0.48318639617689,3.14159265358979
14,0.48318639617689,3.14159265358979
15,0.48318639617689,3.14159265358979
16,0.48318639617689,3.14159265358979
17,0.48318639617689,3.14159265358979
18,-0.580356319958124,3.14159265358979
1,0.952684768240213,3.14159265358979
2,-0.633241053537649,3.14159265358979
3,0.63549960388464,3.14159265358979
4,0.952684768240213,3.14159265358979
5,-0.104599112945029,3.14159265358979
6,-0.633241053537649,3.14159265358979
7,-0.104599112945029,3.14159265358979
8,0.952684768240213,3.14159265358979
9,0.159721857351282,3.14159265358979
10,0.159721857351282,3.14159265358979
11,-0.633241053537649,3.14159265358979
12,0,3.14159265358979
13,0.952684768240213,3.14159265358979
14,0.499563104875109,3.14159265358979
15,0.952684768240213,3.14159265358979
16,0.952684768240213,3.14159265358979
17,0.318314439529068,3.14159265358979
18,0.159721857351282,3.14159265358979
1,0,3.14159265358979
2,0,3.14159265358979
3,-1.29050437121896,3.14159265358979
4,0.162397491224182,3.14159265358979
5,1.20018453582642,3.14159265358979
6,-0.356496031076939,3.14159265358979
7,-0.578878969205991,3.14159265358979
8,-0.356496031076939,3.14159265358979
9,-0.356496031076939,3.14159265358979
10,-0.356496031076939,3.14159265358979
11,-0.87538955337806,3.14159265358979
12,-0.87538955337806,3.14159265358979
13,0.681291013525304,3.14159265358979
14,1.20018453582642,3.14159265358979
15,-0.356496031076939,3.14159265358979
16,0.577512309065079,3.14159265358979
17,1.20018453582642,3.14159265358979
18,-1.9131765979803,3.14159265358979
1,0.493454342736255,3.14159265358979
2,1.1770366302459,3.14159265358979
3,-1.55729251979269,3.14159265358979
4,0,3.14159265358979
5,-0.190127944773393,3.14159265358979
6,-0.645849469779826,3.14159265358979
7,-0.190127944773393,3.14159265358979
8,-1.55729251979269,3.14159265358979
9,0.265593580233039,3.14159265358979
10,0.493454342736255,3.14159265358979
11,-0.873710232283042,3.14159265358979
12,1.1770366302459,3.14159265358979
13,1.1770366302459,3.14159265358979
14,-1.55729251979269,3.14159265358979
15,0,3.14159265358979
16,1.1770366302459,3.14159265358979
17,-0.190127944773393,3.14159265358979
18,-1.55729251979269,3.14159265358979
1,1.1770366302459,3.76991118430775
2,-1.55729251979269,3.76991118430775
3,-0.190127944773393,3.76991118430775
4,0.265593580233039,3.76991118430775
5,1.1770366302459,3.76991118430775
6,-0.873710232283042,3.76991118430775
7,-1.21550137603787,3.76991118430775
8,1.1770366302459,3.76991118430775
9,-0.873710232283042,3.76991118430775
10,-0.190127944773393,3.76991118430775
11,-1.55729251979269,3.76991118430775
12,-1.55729251979269,3.76991118430775
13,-1.55729251979269,3.76991118430775
14,1.1770366302459,3.76991118430775
15,1.1770366302459,3.76991118430775
16,1.1770366302459,3.76991118430775
17,-0.645849469779826,3.76991118430775
18,-1.55729251979269,3.76991118430775
1,-0.87538955337806,3.92699081698724
2,-1.13483631452862,3.92699081698724
3,-0.356496031076939,3.92699081698724
4,-0.0451599176962663,3.92699081698724
5,-0.87538955337806,3.92699081698724
6,-1.4684107217222,3.92699081698724
7,-1.39428307567918,3.92699081698724
8,1.20018453582642,3.92699081698724
9,-0.356496031076939,3.92699081698724
10,-1.9131765979803,3.92699081698724
11,-1.9131765979803,3.92699081698724
12,-0.356496031076939,3.92699081698724
13,-1.9131765979803,3.92699081698724
14,1.20018453582642,3.92699081698724
15,0.421844252374743,3.92699081698724
16,1.20018453582642,3.92699081698724
17,-1.9131765979803,3.92699081698724
18,-1.9131765979803,3.92699081698724
1,-0.104599112945029,4.18879020478639
2,-0.104599112945029,4.18879020478639
3,-0.633241053537649,4.18879020478639
4,-0.633241053537649,4.18879020478639
5,-0.633241053537649,4.18879020478639
6,-2.21916687531551,4.18879020478639
7,-2.21916687531551,4.18879020478639
8,0.159721857351282,4.18879020478639
9,-1.69052493472289,4.18879020478639
10,-0.633241053537649,4.18879020478639
11,-2.21916687531551,4.18879020478639
12,-1.42620396442658,4.18879020478639
13,-1.58479654660437,4.18879020478639
14,0.0464414415100059,4.18879020478639
15,0.952684768240213,4.18879020478639
16,0.952684768240213,4.18879020478639
17,-0.950426217893222,4.18879020478639
18,-2.21916687531551,4.18879020478639
1,-0.873710232283042,4.39822971502571
2,-1.55729251979269,4.39822971502571
3,0.265593580233039,4.39822971502571
4,1.1770366302459,4.39822971502571
5,0,4.39822971502571
6,-0.645849469779826,4.39822971502571
7,0.265593580233039,4.39822971502571
8,-1.55729251979269,4.39822971502571
9,-0.873710232283042,4.39822971502571
10,-0.190127944773393,4.39822971502571
11,1.1770366302459,4.39822971502571
12,-0.873710232283042,4.39822971502571
13,-0.645849469779826,4.39822971502571
14,0.265593580233039,4.39822971502571
15,-0.645849469779826,4.39822971502571
16,1.1770366302459,4.39822971502571
17,0,4.39822971502571
18,-0.190127944773393,4.39822971502571
1,0.48318639617689,4.71238898038469
2,-0.225842081246453,4.71238898038469
3,-1.34002968862599,4.71238898038469
4,-1.90978471512689,4.71238898038469
5,0.48318639617689,4.71238898038469
6,-4.98646185823176,4.71238898038469
7,0.48318639617689,4.71238898038469
8,0.48318639617689,4.71238898038469
9,-2.70744175222815,4.71238898038469
10,0.48318639617689,4.71238898038469
11,-1.83727043902678,4.71238898038469
12,-1.64389903609314,4.71238898038469
13,0.48318639617689,4.71238898038469
14,-1.64389903609314,4.71238898038469
15,0.48318639617689,4.71238898038469
16,-2.06931612254714,4.71238898038469
17,0.48318639617689,4.71238898038469
18,0.48318639617689,4.71238898038469
1,-0.356496031076939,4.71238898038469
2,-1.9131765979803,4.71238898038469
3,-0.87538955337806,4.71238898038469
4,0,4.71238898038469
5,1.20018453582642,4.71238898038469
6,-1.39428307567918,4.71238898038469
7,-1.29050437121896,4.71238898038469
8,-0.0451599176962663,4.71238898038469
9,-1.02364484546409,4.71238898038469
10,-0.0451599176962663,4.71238898038469
11,-1.4684107217222,4.71238898038469
12,-1.9131765979803,4.71238898038469
13,-1.9131765979803,4.71238898038469
14,-0.356496031076939,4.71238898038469
15,1.20018453582642,4.71238898038469
16,1.20018453582642,4.71238898038469
17,-1.9131765979803,4.71238898038469
18,0,4.71238898038469
1,-0.190127944773393,5.02654824574367
2,0,5.02654824574367
3,-1.55729251979269,5.02654824574367
4,0,5.02654824574367
5,1.1770366302459,5.02654824574367
6,-0.645849469779826,5.02654824574367
7,-1.16667406978718,5.02654824574367
8,0,5.02654824574367
9,1.1770366302459,5.02654824574367
10,1.1770366302459,5.02654824574367
11,1.1770366302459,5.02654824574367
12,-0.190127944773393,5.02654824574367
13,-1.55729251979269,5.02654824574367
14,-0.190127944773393,5.02654824574367
15,0.265593580233039,5.02654824574367
16,-0.190127944773393,5.02654824574367
17,-1.55729251979269,5.02654824574367
18,-0.645849469779826,5.02654824574367
1,-1.42620396442658,5.23598775598299
2,-1.16188299413027,5.23598775598299
3,-0.104599112945029,5.23598775598299
4,-1.16188299413027,5.23598775598299
5,-1.42620396442658,5.23598775598299
6,-1.16188299413027,5.23598775598299
7,-2.21916687531551,5.23598775598299
8,-0.633241053537649,5.23598775598299
9,-1.58479654660437,5.23598775598299
10,0.952684768240213,5.23598775598299
11,-1.02972250898211,5.23598775598299
12,-0.633241053537649,5.23598775598299
13,-1.58479654660437,5.23598775598299
14,-0.950426217893222,5.23598775598299
15,0.952684768240213,5.23598775598299
16,-0.633241053537649,5.23598775598299
17,0.952684768240213,5.23598775598299
18,0.952684768240213,5.23598775598299
1,0.811014394100584,5.49778714378214
2,-1.9131765979803,5.49778714378214
3,-1.9131765979803,5.49778714378214
4,-0.87538955337806,5.49778714378214
5,0.162397491224182,5.49778714378214
6,-1.9131765979803,5.49778714378214
7,-1.9131765979803,5.49778714378214
8,0.162397491224182,5.49778714378214
9,-0.87538955337806,5.49778714378214
10,-0.356496031076939,5.49778714378214
11,-1.9131765979803,5.49778714378214
12,-1.9131765979803,5.49778714378214
13,-1.29050437121896,5.49778714378214
14,0.681291013525304,5.49778714378214
15,1.20018453582642,5.49778714378214
16,1.20018453582642,5.49778714378214
17,-0.578878969205991,5.49778714378214
18,-0.356496031076939,5.49778714378214
1,1.1770366302459,5.65486677646163
2,-1.55729251979269,5.65486677646163
3,-0.190127944773393,5.65486677646163
4,1.1770366302459,5.65486677646163
5,-0.463560859777253,5.65486677646163
6,-1.55729251979269,5.65486677646163
7,0,5.65486677646163
8,1.1770366302459,5.65486677646163
9,1.1770366302459,5.65486677646163
10,0,5.65486677646163
11,-0.645849469779826,5.65486677646163
12,-1.55729251979269,5.65486677646163
13,-1.55729251979269,5.65486677646163
14,1.1770366302459,5.65486677646163
15,1.1770366302459,5.65486677646163
16,1.1770366302459,5.65486677646163
17,0.083304970230466,5.65486677646163
18,-1.55729251979269,5.65486677646163
