code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
93,1.4,1,6,2,0.7405564949986,2,21,8,3,2.10909565499969,1,0.7405564949986,3,0,1,0,0,NaN,NaN,1
57,0.65,3,4,2,1.32977426800062,1,57,4,4,0.303268349998689,0,NaN,NaN,0,0,0,1,0.707106781186547,-0.707106781186548,1
177,1.4,1,8,1,1.25619214900144,2,33,11,2,0.606466670000373,0,NaN,NaN,0,0,1,0,NaN,NaN,1
90,0.65,1,6,1,0.670686738001677,1,18,6,4,0.336081142002513,1,0.670686738001677,4,1,0,0,0,0.866025403784439,-0.5,1
97,1.4,1,6,2,2.69099359599932,2,25,8,4,0.827312815999903,1,2.69099359599932,4,0,1,0,0,NaN,NaN,1
150,0.65,1,8,1,0.646616088997689,1,6,7,4,1.11456500499844,1,0.646616088997689,4,1,0,0,0,0.38268343236509,-0.923879532511287,1
180,1.4,1,8,1,0.903354402002151,1,36,1,4,0.269936367996706,1,0.903354402002151,4,1,0,0,0,0.923879532511287,0.38268343236509,1
219,0.65,1,10,1,0.717810153997561,1,3,5,4,1.52288739199867,1,0.717810153997561,4,1,0,0,0,-0.951056516295154,0.309016994374948,1
166,1.4,1,8,2,1.90184496800066,2,22,13,4,1.64879346199814,1,1.90184496800066,4,0,1,0,0,NaN,NaN,1
31,1.4,1,4,1,0.684436083996843,1,31,1,4,0.207713435000187,1,0.684436083996843,4,1,0,0,0,0.707106781186548,0.707106781186547,1
36,1.4,1,4,1,1.72733109800174,1,36,4,3,0.31901784799993,1,1.72733109800174,3,1,0,0,0,0.707106781186547,-0.707106781186548,1
268,1.4,3,10,1,0.52340410800025,1,52,6,4,0.208304137002415,1,0.52340410800025,4,1,0,0,0,-0.951056516295154,-0.309016994374947,1
168,1.4,1,8,1,0.687124648000463,1,24,6,2,0.798958638002659,1,0.687124648000463,2,1,0,0,0,-0.38268343236509,-0.923879532511287,1
65,0.65,3,4,1,0.939848062000237,1,65,3,4,0.208657589999348,1,0.939848062000237,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
226,0.65,1,10,1,1.14474795099886,1,10,6,2,0.109764263997931,1,1.14474795099886,2,1,0,0,0,-0.951056516295154,-0.309016994374947,1
209,0.65,3,8,1,0.608159151001018,1,65,4,4,0.137895153002319,1,0.608159151001018,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
18,0.65,1,4,1,0.680897963000461,1,18,2,4,0.056271725003171,1,0.680897963000461,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
29,1.4,1,4,2,1.11255657500078,2,29,7,4,0.206181213998207,1,1.11255657500078,4,0,1,0,0,NaN,NaN,1
210,1.4,3,8,1,0.97493504799786,2,66,16,2,1.4966838529981,0,NaN,NaN,0,0,1,0,NaN,NaN,1
59,0.65,3,4,1,0.726508659001411,1,59,1,4,0.140036878998217,1,0.726508659001411,4,1,0,0,0,0.707106781186548,0.707106781186547,1
52,1.4,3,4,2,0.745942181998544,2,52,7,4,0.207102431002568,1,0.745942181998544,4,0,1,0,0,NaN,NaN,1
241,1.4,1,10,1,0.771354544001952,2,25,18,3,0.738389373000246,0,NaN,NaN,0,0,1,0,NaN,NaN,1
167,1.4,1,8,2,1.32586119500047,1,23,3,1,0.444319013997301,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
277,0.65,3,10,2,1.27653219000058,1,61,9,2,0.251095171999623,0,NaN,NaN,0,0,0,1,0.587785252292473,-0.809016994374948,1
25,1.4,1,4,1,0.685987355998805,1,25,1,4,0.0682584009991842,1,0.685987355998805,4,1,0,0,0,0.707106781186548,0.707106781186547,1
225,0.65,1,10,1,0.810306414998195,2,9,17,3,0.256491685999208,0,NaN,NaN,0,0,1,0,NaN,NaN,1
217,0.65,1,10,1,1.30987035699945,2,1,17,4,0.482493575997069,0,NaN,NaN,0,0,1,0,NaN,NaN,1
195,0.65,3,8,1,0.480581645999337,2,51,12,4,0.207826213998487,0,NaN,NaN,0,0,1,0,NaN,NaN,1
95,1.4,1,6,2,1.48953164299746,2,23,11,1,0.786407879997569,1,1.48953164299746,1,0,1,0,0,NaN,NaN,1
237,1.4,1,10,1,1.55061112300245,2,21,12,2,0.104409725998266,0,NaN,NaN,0,0,1,0,NaN,NaN,1
165,1.4,1,8,1,0.68401921700206,1,21,3,4,0.969265698997333,1,0.68401921700206,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
77,0.65,1,6,2,0.661806488998991,2,5,10,4,0.136605568000959,1,0.661806488998991,4,0,1,0,0,NaN,NaN,1
138,1.4,3,6,2,1.81585354799972,2,66,10,2,0.572134756999731,1,1.81585354799972,2,0,1,0,0,NaN,NaN,1
102,1.4,1,6,1,3.59379468400221,1,30,2,2,0.339302915999724,1,3.59379468400221,2,1,0,0,0,6.12323399573677e-17,1,1
130,1.4,3,6,2,1.16034542299894,2,58,10,3,0.383217185000831,1,1.16034542299894,3,0,1,0,0,NaN,NaN,1
162,0.65,1,8,1,0.702835487998527,1,18,3,4,0.147975949999818,1,0.702835487998527,4,1,0,0,0,-0.38268343236509,0.923879532511287,1
58,1.4,3,4,1,0.89581805600028,1,58,2,4,1.17417102499894,1,0.89581805600028,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
263,1.4,3,10,1,0.559060702002171,2,47,13,4,0.0732029669998155,0,NaN,NaN,0,0,1,0,NaN,NaN,1
232,0.65,1,10,1,1.59479475600165,1,16,8,2,0.387095219000912,1,1.59479475600165,2,1,0,0,0,-1.83697019872103e-16,-1,1
108,1.4,1,6,2,0.823184385000786,2,36,8,4,0.203363032000198,1,0.823184385000786,4,0,1,0,0,NaN,NaN,1
40,1.4,3,4,1,0.559941442999843,1,40,1,4,0.681991118999576,1,0.559941442999843,4,1,0,0,0,0.707106781186548,0.707106781186547,1
157,0.65,1,8,1,1.04807393300143,1,13,1,4,0.340022643002158,1,1.04807393300143,4,1,0,0,0,0.923879532511287,0.38268343236509,1
104,1.4,1,6,1,0.929849112999364,1,32,1,4,0.136600172001636,1,0.929849112999364,4,1,0,0,0,0.866025403784439,0.5,1
37,1.4,3,4,2,0.707806613001594,2,37,7,4,0.830293890998291,1,0.707806613001594,4,0,1,0,0,NaN,NaN,1
233,0.65,1,10,1,0.552446453999437,1,17,10,3,0.604673320001893,1,0.552446453999437,3,1,0,0,0,0.951056516295154,-0.309016994374948,1
238,1.4,1,10,1,0.644689100001415,2,22,11,3,0.254878158000793,0,NaN,NaN,0,0,1,0,NaN,NaN,1
8,0.65,1,4,1,0.478285770001094,1,8,3,4,0.409530974000518,1,0.478285770001094,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
