code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
65,1.4,3,4,2,0.732971024999642,2,65,8,4,1.5659595699999,1,0.732971024999642,4,0,1,0,0,NaN,NaN,2
170,1.4,1,8,2,1.18934581200119,2,26,10,2,1.63669701300023,1,1.18934581200119,2,0,1,0,0,NaN,NaN,2
176,1.4,1,8,2,1.13480912399973,2,32,11,1,1.31398036500104,1,1.13480912399973,1,0,1,0,0,NaN,NaN,2
218,0.65,1,10,2,1.21619939300035,1,2,1,1,1.3070801949998,0,NaN,NaN,0,0,0,1,0.951056516295154,0.309016994374947,2
268,0.65,3,10,1,1.08272846600084,1,52,3,4,0.132900857001005,1,1.08272846600084,4,1,0,0,0,6.12323399573677e-17,1,2
264,0.65,3,10,1,1.92326283699913,1,48,2,2,1.4639234440001,1,1.92326283699913,2,1,0,0,0,0.587785252292473,0.809016994374947,2
232,0.65,1,10,2,1.25124794400108,2,16,12,1,1.11813119599901,1,1.25124794400108,1,0,1,0,0,NaN,NaN,2
276,0.65,3,10,1,0.917358143000456,1,60,5,4,0.147256436999669,1,0.917358143000456,4,1,0,0,0,-0.951056516295154,0.309016994374948,2
214,1.4,3,8,2,0.994971326999803,1,70,1,3,0.551792619999105,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
55,0.65,3,4,2,0.857238599999619,2,55,7,4,2.16143093400024,1,0.857238599999619,4,0,1,0,0,NaN,NaN,2
181,0.65,3,8,2,1.41441115599991,2,37,10,2,0.850912677000451,1,1.41441115599991,2,0,1,0,0,NaN,NaN,2
233,0.65,1,10,2,1.21296824100136,1,17,2,2,1.18907122600103,0,NaN,NaN,0,0,0,1,0.587785252292473,0.809016994374947,2
96,1.4,1,6,2,0.905399971999941,2,24,10,4,0.0568068369993853,1,0.905399971999941,4,0,1,0,0,NaN,NaN,2
75,0.65,1,6,2,1.63458194600025,2,3,9,3,0.458444758998667,1,1.63458194600025,3,0,1,0,0,NaN,NaN,2
3,0.65,1,4,1,1.27720609700009,1,3,3,3,0.662708669000494,1,1.27720609700009,3,1,0,0,0,-0.707106781186548,-0.707106781186547,2
149,0.65,1,8,1,2.01384032100032,2,5,10,1,0.0938492259992927,0,NaN,NaN,0,0,1,0,NaN,NaN,2
102,1.4,1,6,2,1.76949514700027,2,30,7,3,0.544337143999655,1,1.76949514700027,3,0,1,0,0,NaN,NaN,2
275,1.4,3,10,2,0.969059331999233,2,59,15,2,0.0328834739993908,1,0.969059331999233,2,0,1,0,0,NaN,NaN,2
156,0.65,1,8,1,0.880881332001081,1,12,2,4,0.0675625140011107,1,0.880881332001081,4,1,0,0,0,0.38268343236509,0.923879532511287,2
175,1.4,1,8,2,3.70290118000048,1,31,8,1,0.909086987001501,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
222,0.65,1,10,2,0.931216642999061,2,6,15,2,0.718627613998251,1,0.931216642999061,2,0,1,0,0,NaN,NaN,2
254,0.65,3,10,2,0.682421860999966,1,38,1,2,0.580423078999956,0,NaN,NaN,0,0,0,1,0.951056516295154,0.309016994374947,2
116,1.4,3,6,1,0.710799303000385,1,44,4,4,0.200516648999837,1,0.710799303000385,4,1,0,0,0,-0.866025403784439,-0.5,2
166,1.4,1,8,2,0.729597277999346,2,22,12,3,1.74415633999888,1,0.729597277999346,3,0,1,0,0,NaN,NaN,2
34,1.4,1,4,2,0.765598601999955,2,34,8,4,0.13422453900057,1,0.765598601999955,4,0,1,0,0,NaN,NaN,2
88,0.65,1,6,1,1.40492253000048,1,16,1,3,1.00624280699958,1,1.40492253000048,3,1,0,0,0,0.866025403784439,0.5,2
93,1.4,1,6,2,0.691484028999184,1,21,6,3,0.663702645999365,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,2
19,1.4,1,4,1,0.716232725000737,1,19,2,4,0.0642599959992367,1,0.716232725000737,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
260,1.4,3,10,1,1.86084060700159,2,44,19,1,0.706683254000382,0,NaN,NaN,0,0,1,0,NaN,NaN,2
50,0.65,3,4,2,0.681944602001749,2,50,8,4,0.209816697000861,1,0.681944602001749,4,0,1,0,0,NaN,NaN,2
52,0.65,3,4,1,1.11091848999968,1,52,4,1,0.0243642429995816,1,1.11091848999968,1,1,0,0,0,0.707106781186547,-0.707106781186548,2
122,0.65,3,6,1,0.674486592000903,1,50,1,4,0.674942343001021,1,0.674486592000903,4,1,0,0,0,0.866025403784439,0.5,2
179,1.4,1,8,1,0.755599662999884,1,35,5,4,0.469759309000437,1,0.755599662999884,4,1,0,0,0,-0.923879532511287,-0.38268343236509,2
237,1.4,1,10,1,0.835155193999526,1,21,6,3,0.72869234800055,1,0.835155193999526,3,1,0,0,0,-0.951056516295154,-0.309016994374947,2
32,1.4,1,4,1,0.910622748999231,1,32,3,4,0.0672914299993863,1,0.910622748999231,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
9,0.65,1,4,1,0.551173040999856,1,9,2,4,0.0676760520000244,1,0.551173040999856,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
251,1.4,1,10,2,1.04362394300006,2,35,19,2,1.05529689999821,1,1.04362394300006,2,0,1,0,0,NaN,NaN,2
247,1.4,1,10,1,1.43745034999847,1,31,3,1,0.584164816000339,1,1.43745034999847,1,1,0,0,0,6.12323399573677e-17,1,2
77,0.65,1,6,2,1.01221909100059,1,5,5,3,0.661387987000126,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
79,0.65,1,6,1,0.714460252000208,1,7,4,4,0.0665418059998046,1,0.714460252000208,4,1,0,0,0,-0.866025403784439,-0.5,2
7,0.65,1,4,2,0.606088401000306,2,7,6,3,1.81893670800127,1,0.606088401000306,3,0,1,0,0,NaN,NaN,2
85,0.65,1,6,2,1.05904159800048,2,13,8,2,1.18904296200162,1,1.05904159800048,2,0,1,0,0,NaN,NaN,2
159,0.65,1,8,1,1.88320819100045,1,15,4,3,0.460795857999983,1,1.88320819100045,3,1,0,0,0,-0.923879532511287,0.38268343236509,2
246,1.4,1,10,2,1.69704137600093,2,30,15,2,0.309766943000795,1,1.69704137600093,2,0,1,0,0,NaN,NaN,2
8,0.65,1,4,2,0.599450150999473,2,8,7,4,0.407849364000867,1,0.599450150999473,4,0,1,0,0,NaN,NaN,2
245,1.4,1,10,1,2.5253104350013,2,29,17,1,0.833621976998984,0,NaN,NaN,0,0,1,0,NaN,NaN,2
183,1.4,3,8,1,0.671658403000038,1,39,4,4,0.135175089000768,1,0.671658403000038,4,1,0,0,0,-0.923879532511287,0.38268343236509,2
10,0.65,1,4,2,0.607999730998927,2,10,5,4,0.0671054790000198,1,0.607999730998927,4,0,1,0,0,NaN,NaN,2
152,0.65,1,8,1,0.83632524099994,1,8,2,4,0.136852277999424,1,0.83632524099994,4,1,0,0,0,0.38268343236509,0.923879532511287,2
174,1.4,1,8,2,1.58168943400051,2,30,11,2,0.58305918699989,1,1.58168943400051,2,0,1,0,0,NaN,NaN,2
59,1.4,3,4,1,0.630799563001347,1,59,2,4,0.0677297100010037,1,0.630799563001347,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
11,0.65,1,4,1,0.553100576000361,1,11,4,4,0.0638607410000986,1,0.553100576000361,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
240,1.4,1,10,2,1.09151622899844,1,24,10,2,1.86093738199997,0,NaN,NaN,0,0,0,1,0.951056516295154,-0.309016994374948,2
248,1.4,1,10,1,0.751732549000735,1,32,3,4,0.0683633659991756,1,0.751732549000735,4,1,0,0,0,6.12323399573677e-17,1,2
221,0.65,1,10,1,0.750634567000816,1,5,1,4,0.0598000989994034,1,0.750634567000816,4,1,0,0,0,0.951056516295154,0.309016994374947,2
83,0.65,1,6,2,1.93979635699907,1,11,5,2,0.578588488000605,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
103,1.4,1,6,2,1.0494173449988,2,31,8,3,0.323283947998789,1,1.0494173449988,3,0,1,0,0,NaN,NaN,2
37,0.65,3,4,2,3.03966908700022,2,37,6,3,0.789287351999519,1,3.03966908700022,3,0,1,0,0,NaN,NaN,2
