code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
238,1.4,1,10,NaN,4.00067186500019,1,22,4,3,2.91599608699926,0,NaN,NaN,0,0,0,0,-0.587785252292473,0.809016994374947,2
162,0.65,1,8,2,0.872589126000094,1,18,7,4,0.997200010000597,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
142,1.4,3,6,1,0.86360651799987,1,70,2,3,1.32821403600065,1,0.86360651799987,3,1,0,0,0,6.12323399573677e-17,1,2
209,1.4,3,8,2,1.20858560899978,1,65,8,1,0.552081224000176,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
277,1.4,3,10,1,2.30088306200014,1,61,7,3,0.730818850000105,1,2.30088306200014,3,1,0,0,0,-0.587785252292473,-0.809016994374947,2
79,0.65,1,6,1,0.907965226999295,1,7,2,4,0.245974732999457,1,0.907965226999295,4,1,0,0,0,6.12323399573677e-17,1,2
223,0.65,1,10,2,1.30996908700035,2,7,12,2,0.447111400999347,1,1.30996908700035,2,0,1,0,0,NaN,NaN,2
40,0.65,3,4,1,1.07730073900075,1,40,4,4,0.143249013000059,1,1.07730073900075,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
156,0.65,1,8,2,0.613348552999923,1,12,7,1,0.557857342000716,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
231,0.65,1,10,1,0.923670103999939,2,15,15,3,0.665087699999276,0,NaN,NaN,0,0,1,0,NaN,NaN,2
233,0.65,1,10,1,0.555165185999613,1,17,9,4,0.322887755000011,1,0.555165185999613,4,1,0,0,0,0.587785252292473,-0.809016994374948,2
48,0.65,3,4,1,0.480940513999485,1,48,2,4,0.162074403000588,1,0.480940513999485,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
167,1.4,1,8,1,2.2710013599999,2,23,12,3,0.382999705999282,0,NaN,NaN,0,0,1,0,NaN,NaN,2
28,1.4,1,4,2,0.907937803000095,2,28,6,4,0.512109182000131,1,0.907937803000095,4,0,1,0,0,NaN,NaN,2
15,0.65,1,4,2,0.63733796499946,2,15,8,4,0.314334090000557,1,0.63733796499946,4,0,1,0,0,NaN,NaN,2
92,1.4,1,6,2,0.967427824999504,1,20,3,3,0.995222346999981,0,NaN,NaN,0,0,0,1,-0.866025403784438,0.5,2
95,1.4,1,6,1,0.629095279000467,1,23,2,4,0.668406965999566,1,0.629095279000467,4,1,0,0,0,6.12323399573677e-17,1,2
27,1.4,1,4,1,1.05634327200005,1,27,3,4,0.176091074000396,1,1.05634327200005,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
30,1.4,1,4,2,0.85714134600039,2,30,6,4,0.315766574000008,1,0.85714134600039,4,0,1,0,0,NaN,NaN,2
241,1.4,1,10,1,0.928315091000513,1,25,6,3,0.161928078000528,1,0.928315091000513,3,1,0,0,0,-0.951056516295154,-0.309016994374947,2
53,1.4,3,4,2,1.25345692799965,2,53,8,4,0.311681161999331,1,1.25345692799965,4,0,1,0,0,NaN,NaN,2
117,1.4,3,6,2,1.29672565799956,1,45,5,3,0.595527524999852,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
6,0.65,1,4,1,0.678983814000276,1,6,4,4,0.171980283000266,1,0.678983814000276,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
