code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
33,1.4,1,4,1,0.600518870998712,1,33,1,4,0.6187065539998,1,0.600518870998712,4,1,0,0,0,0.707106781186548,0.707106781186547,2
110,1.4,3,6,1,0.512230672999067,1,38,1,4,0.553324511998653,1,0.512230672999067,4,1,0,0,0,0.866025403784439,0.5,2
252,1.4,1,10,1,0.646982414000377,2,36,18,4,0.138422358000753,0,NaN,NaN,0,0,1,0,NaN,NaN,2
162,0.65,1,8,2,1.40697847900083,2,18,9,2,1.41538551699887,1,1.40697847900083,2,0,1,0,0,NaN,NaN,2
153,0.65,1,8,1,0.802703593999468,2,9,9,3,0.190338201000486,0,NaN,NaN,0,0,1,0,NaN,NaN,2
73,0.65,1,6,1,1.04445238100016,2,1,10,3,0.0438760729994101,0,NaN,NaN,0,0,1,0,NaN,NaN,2
145,0.65,1,8,1,0.974508825000157,2,1,12,3,0.192752454999209,0,NaN,NaN,0,0,1,0,NaN,NaN,2
54,1.4,3,4,1,0.807994812999823,1,54,1,4,0.209311863000039,1,0.807994812999823,4,1,0,0,0,0.707106781186548,0.707106781186547,2
267,0.65,3,10,2,0.863894489999439,2,51,14,2,1.27418790600132,1,0.863894489999439,2,0,1,0,0,NaN,NaN,2
90,0.65,1,6,2,1.14555348400063,2,18,10,2,0.184981848000461,1,1.14555348400063,2,0,1,0,0,NaN,NaN,2
87,0.65,1,6,2,0.660735547000513,2,15,9,2,0.647718586000337,1,0.660735547000513,2,0,1,0,0,NaN,NaN,2
105,1.4,1,6,2,1.15887992900025,1,33,3,2,0.383362038000996,0,NaN,NaN,0,0,0,1,-0.866025403784438,0.5,2
244,1.4,1,10,1,1.01661922699896,2,28,20,3,1.16085777700027,0,NaN,NaN,0,0,1,0,NaN,NaN,2
114,0.65,3,6,2,0.744399754999904,2,42,7,2,0.252428248000797,1,0.744399754999904,2,0,1,0,0,NaN,NaN,2
28,1.4,1,4,1,0.358768423999209,1,28,2,4,0.630197428999963,1,0.358768423999209,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
239,1.4,1,10,2,0.987709856999572,2,23,15,2,0.170927633000247,1,0.987709856999572,2,0,1,0,0,NaN,NaN,2
121,0.65,3,6,2,2.47372623000047,2,49,9,2,0.872790117000477,1,2.47372623000047,2,0,1,0,0,NaN,NaN,2
181,0.65,3,8,2,0.747485724999933,2,37,9,2,0.181121050000002,1,0.747485724999933,2,0,1,0,0,NaN,NaN,2
63,1.4,3,4,1,0.643807526999808,1,63,2,4,0.42509342700032,1,0.643807526999808,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
204,0.65,3,8,1,0.766201898999498,1,60,4,3,0.122273169999971,1,0.766201898999498,3,1,0,0,0,-0.923879532511287,0.38268343236509,2
