code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
89,0.65,1,6,1,0.617364607000127,1,17,6,4,0.164275965999877,1,0.617364607000127,4,1,0,0,0,0.866025403784439,-0.5,2
106,1.4,1,6,1,1.95470208200004,1,34,3,3,0.158666448000076,1,1.95470208200004,3,1,0,0,0,-0.866025403784438,0.5,2
242,1.4,1,10,1,0.671781744999862,1,26,1,4,0.474765167999976,1,0.671781744999862,4,1,0,0,0,0.951056516295154,0.309016994374947,2
153,0.65,1,8,2,1.54113685199991,2,9,13,3,0.246628621000127,1,1.54113685199991,3,0,1,0,0,NaN,NaN,2
77,0.65,1,6,2,1.05676864299994,2,5,9,4,0.0595110509998449,1,1.05676864299994,4,0,1,0,0,NaN,NaN,2
167,1.4,1,8,2,3.84840328100017,1,23,7,2,0.10834144699993,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
193,1.4,3,8,2,1.69877391099999,2,49,12,3,0.258978896999906,1,1.69877391099999,3,0,1,0,0,NaN,NaN,2
248,1.4,1,10,2,1.82227589700005,2,32,16,2,0.378260268999838,1,1.82227589700005,2,0,1,0,0,NaN,NaN,2
99,1.4,1,6,1,0.879736801000035,1,27,5,4,0.0727477820000786,1,0.879736801000035,4,1,0,0,0,-1.83697019872103e-16,-1,2
160,0.65,1,8,2,1.5330151789999,2,16,10,1,0.229380857999786,1,1.5330151789999,1,0,1,0,0,NaN,NaN,2
273,1.4,3,10,1,1.27536738500021,2,57,17,2,0.577074678999907,0,NaN,NaN,0,0,1,0,NaN,NaN,2
211,1.4,3,8,1,1.68566665400022,2,67,16,3,0.119225906999873,0,NaN,NaN,0,0,1,0,NaN,NaN,2
144,1.4,3,6,1,1.24582455900008,1,72,6,3,0.0549761060001401,1,1.24582455900008,3,1,0,0,0,0.866025403784439,-0.5,2
216,1.4,3,8,1,0.793354792000173,1,72,5,4,0.133585725999637,1,0.793354792000173,4,1,0,0,0,-0.923879532511287,-0.38268343236509,2
101,1.4,1,6,2,1.76687426200033,1,29,5,3,0.323666552999839,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
288,1.4,3,10,2,1.28922340700001,2,72,13,2,0.578107081000326,1,1.28922340700001,2,0,1,0,0,NaN,NaN,2
31,1.4,1,4,2,1.89364030100023,2,31,7,4,0.0584197819998735,1,1.89364030100023,4,0,1,0,0,NaN,NaN,2
