code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
18,0.65,1,4,2,1.32170456200038,2,18,8,3,1.31279977000304,1,1.32170456200038,3,0,1,0,0,NaN,NaN,1
152,0.65,1,8,2,1.5695997599978,2,8,9,2,1.15679366100085,1,1.5695997599978,2,0,1,0,0,NaN,NaN,1
259,1.4,3,10,1,1.2284353660034,2,43,13,1,1.86472789099935,0,NaN,NaN,0,0,1,0,NaN,NaN,1
31,1.4,1,4,1,0.865517343998363,2,31,6,4,0.512278788999538,0,NaN,NaN,0,0,1,0,NaN,NaN,1
97,1.4,1,6,2,2.16412548800145,2,25,7,2,1.35270121300346,1,2.16412548800145,2,0,1,0,0,NaN,NaN,1
142,0.65,3,6,1,0.951447407998785,1,70,3,4,0.631895383001392,1,0.951447407998785,4,1,0,0,0,-0.866025403784438,0.5,1
101,1.4,1,6,2,2.38357844500206,2,29,9,3,1.08830537900212,1,2.38357844500206,3,0,1,0,0,NaN,NaN,1
NaN,1.4,1,6,1,1.36823342400021,1,28,5,3,1.79906494399984,1,1.36823342400021,3,1,0,0,0,-1.83697019872103e-16,-1,1
93,1.4,1,6,2,1.33871004600223,1,21,1,2,1.9816714869994,0,NaN,NaN,0,0,0,1,0.866025403784439,0.5,1
30,1.4,1,4,2,1.68458504000228,2,30,7,3,1.48151098800008,1,1.68458504000228,3,0,1,0,0,NaN,NaN,1
253,1.4,3,10,2,1.40900842599876,1,37,3,1,2.26779522300058,0,NaN,NaN,0,0,0,1,6.12323399573677e-17,1,1
286,0.65,3,10,2,0.952679521000391,2,70,11,2,0.938360079999256,1,0.952679521000391,2,0,1,0,0,NaN,NaN,1
36,1.4,1,4,2,0.710212933998264,2,36,7,4,0.310796948000643,1,0.710212933998264,4,0,1,0,0,NaN,NaN,1
170,1.4,1,8,1,1.24782246500035,2,26,10,2,0.861493886000972,0,NaN,NaN,0,0,1,0,NaN,NaN,1
114,1.4,3,6,2,2.15640230400095,1,42,6,1,0.9981160310017,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,1
19,1.4,1,4,2,1.80435209300049,2,19,7,1,1.38203407000037,1,1.80435209300049,1,0,1,0,0,NaN,NaN,1
32,1.4,1,4,NaN,4.00117220399989,2,32,8,1,1.1582193639988,0,NaN,NaN,0,0,0,0,NaN,NaN,1
105,1.4,1,6,1,0.568186108997907,1,33,1,3,0.334920819997933,1,0.568186108997907,3,1,0,0,0,0.866025403784439,0.5,1
245,1.4,1,10,2,1.05169482000201,2,29,18,1,0.904735129999608,1,1.05169482000201,1,0,1,0,0,NaN,NaN,1
49,0.65,3,4,1,0.736772287000349,1,49,2,4,0.0599081369982741,1,0.736772287000349,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
10,0.65,1,4,2,0.819858573999227,2,10,7,4,0.178940791000059,1,0.819858573999227,4,0,1,0,0,NaN,NaN,1
261,0.65,3,10,1,1.90245712400065,2,45,11,3,0.146258692999254,0,NaN,NaN,0,0,1,0,NaN,NaN,1
87,0.65,1,6,1,1.06578461800018,2,15,12,3,0.126896944999316,0,NaN,NaN,0,0,1,0,NaN,NaN,1
211,1.4,3,8,2,2.17433854000046,1,67,6,1,0.354731479998009,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
166,1.4,1,8,1,0.977332149999711,2,22,9,3,0.268850502001442,0,NaN,NaN,0,0,1,0,NaN,NaN,1
172,1.4,1,8,1,0.867530010997143,2,28,14,3,1.30949622100161,0,NaN,NaN,0,0,1,0,NaN,NaN,1
288,0.65,3,10,2,1.20572793400061,1,72,10,1,1.0107781580009,0,NaN,NaN,0,0,0,1,0.951056516295154,-0.309016994374948,1
74,0.65,1,6,1,1.93670805000147,2,2,8,3,1.70084951299941,0,NaN,NaN,0,0,1,0,NaN,NaN,1
