code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
174,1.4,1,8,1,1.06190271200012,1,30,2,4,0.00561913699993966,1,1.06190271200012,4,1,0,0,0,0.38268343236509,0.923879532511287,2
209,1.4,3,8,1,0.822966658999576,1,65,1,4,0.119130628000221,1,0.822966658999576,4,1,0,0,0,0.923879532511287,0.38268343236509,2
55,0.65,3,4,1,1.69632104900029,1,55,1,3,0.00445327199986423,1,1.69632104900029,3,1,0,0,0,0.707106781186548,0.707106781186547,2
248,1.4,1,10,2,1.98383144399986,1,32,7,1,0.21722565500022,0,NaN,NaN,0,0,0,1,-0.587785252292473,-0.809016994374947,2
241,1.4,1,10,2,1.24753765300011,1,25,1,2,0.0939851749999434,0,NaN,NaN,0,0,0,1,0.951056516295154,0.309016994374947,2
3,0.65,1,4,1,0.870881560000271,1,3,2,4,0.0661995289997321,1,0.870881560000271,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
106,1.4,1,6,2,1.62462165599982,2,34,11,2,0.00398575600002005,1,1.62462165599982,2,0,1,0,0,NaN,NaN,2
18,0.65,1,4,1,2.44677674400009,1,18,4,2,1.22493452199978,1,2.44677674400009,2,1,0,0,0,0.707106781186547,-0.707106781186548,2
166,1.4,1,8,2,1.47214495400021,1,22,3,3,1.10226807399977,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,2
227,0.65,1,10,1,1.85407991200009,2,11,14,2,0.387851148000209,0,NaN,NaN,0,0,1,0,NaN,NaN,2
113,0.65,3,6,1,0.712886313000126,1,41,1,4,0.0177229579999221,1,0.712886313000126,4,1,0,0,0,0.866025403784439,0.5,2
188,1.4,3,8,2,1.40423864099967,2,44,16,2,0.178235947999838,1,1.40423864099967,2,0,1,0,0,NaN,NaN,2
83,0.65,1,6,1,1.91563089499959,2,11,11,3,0.0102262649998011,0,NaN,NaN,0,0,1,0,NaN,NaN,2
186,1.4,3,8,2,1.29193941600033,2,42,12,4,0.39234872399993,1,1.29193941600033,4,0,1,0,0,NaN,NaN,2
10,0.65,1,4,2,0.931713288000083,2,10,7,4,0.0425632850001421,1,0.931713288000083,4,0,1,0,0,NaN,NaN,2
95,1.4,1,6,2,1.15974003099973,2,23,8,4,0.296716973000002,1,1.15974003099973,4,0,1,0,0,NaN,NaN,2
44,1.4,3,4,2,1.90008621100014,1,44,4,2,0.0802705390001393,0,NaN,NaN,0,0,0,1,0.707106781186547,-0.707106781186548,2
173,1.4,1,8,1,1.77728324000009,1,29,5,3,0.269789702000253,1,1.77728324000009,3,1,0,0,0,-0.923879532511287,-0.38268343236509,2
256,1.4,3,10,1,1.08470077899983,1,40,5,3,2.15157658599992,1,1.08470077899983,3,1,0,0,0,-0.951056516295154,0.309016994374948,2
152,0.65,1,8,1,1.20687967899994,1,8,2,4,0.280764776000069,1,1.20687967899994,4,1,0,0,0,0.38268343236509,0.923879532511287,2
28,1.4,1,4,1,0.726950775000205,1,28,1,4,0.694457409000279,1,0.726950775000205,4,1,0,0,0,0.707106781186548,0.707106781186547,2
146,0.65,1,8,2,1.74100462299975,2,2,11,1,0.923616627000229,1,1.74100462299975,1,0,1,0,0,NaN,NaN,2
213,1.4,3,8,2,1.44412409200004,1,69,6,1,0.0500693769999998,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
257,0.65,3,10,2,1.83916435100036,2,41,19,2,0.110423532999903,1,1.83916435100036,2,0,1,0,0,NaN,NaN,2
15,0.65,1,4,2,1.47926432900022,2,15,8,4,0.017767627000012,1,1.47926432900022,4,0,1,0,0,NaN,NaN,2
162,0.65,1,8,1,1.28138838299992,2,18,11,4,0.150819571999818,0,NaN,NaN,0,0,1,0,NaN,NaN,2
43,0.65,3,4,2,1.10499706699966,2,43,7,4,0.0966345359997831,1,1.10499706699966,4,0,1,0,0,NaN,NaN,2
27,1.4,1,4,1,0.631215265999799,1,27,4,4,0.0749175309997554,1,0.631215265999799,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
144,0.65,3,6,1,1.232415339,1,72,2,4,0.0626297980002164,1,1.232415339,4,1,0,0,0,6.12323399573677e-17,1,2
217,0.65,1,10,1,2.37088892999964,1,1,3,3,0.984697602000324,1,2.37088892999964,3,1,0,0,0,6.12323399573677e-17,1,2
73,0.65,1,6,1,1.21145833199989,1,1,6,3,0.351913165999576,1,1.21145833199989,3,1,0,0,0,0.866025403784439,-0.5,2
222,0.65,1,10,1,0.976267254000049,2,6,18,3,0.212261594000211,0,NaN,NaN,0,0,1,0,NaN,NaN,2
211,1.4,3,8,2,1.33845357400014,2,67,12,2,0.527647987999899,1,1.33845357400014,2,0,1,0,0,NaN,NaN,2
96,1.4,1,6,2,1.70753076499977,2,24,8,2,0.509501254000043,1,1.70753076499977,2,0,1,0,0,NaN,NaN,2
85,0.65,1,6,1,1.79882992099965,2,13,10,2,0.0460836659999586,0,NaN,NaN,0,0,1,0,NaN,NaN,2
153,0.65,1,8,1,2.18504782499986,1,9,6,2,0.00393184499989729,1,2.18504782499986,2,1,0,0,0,-0.38268343236509,-0.923879532511287,2
67,1.4,3,4,1,0.57582676300035,1,67,1,4,0.407030218999807,1,0.57582676300035,4,1,0,0,0,0.707106781186548,0.707106781186547,2
76,0.65,1,6,1,0.764606274000016,1,4,2,4,0.108880774000227,1,0.764606274000016,4,1,0,0,0,6.12323399573677e-17,1,2
17,0.65,1,4,1,0.777132727000208,1,17,4,4,0.0972795800003041,1,0.777132727000208,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
75,0.65,1,6,1,0.712234989999615,1,3,2,4,0.0932288029998745,1,0.712234989999615,4,1,0,0,0,6.12323399573677e-17,1,2
104,1.4,1,6,2,2.26437868399989,2,32,11,2,1.21699663799973,1,2.26437868399989,2,0,1,0,0,NaN,NaN,2
168,1.4,1,8,2,2.37827617799985,2,24,11,2,0.244790676999855,1,2.37827617799985,2,0,1,0,0,NaN,NaN,2
274,1.4,3,10,1,1.01345966700001,1,58,3,4,0.0442670649999855,1,1.01345966700001,4,1,0,0,0,6.12323399573677e-17,1,2
11,0.65,1,4,1,0.773107666000215,1,11,3,4,0.0297692069998448,1,0.773107666000215,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
283,1.4,3,10,1,0.531246452999767,1,67,3,4,0.445412351999948,1,0.531246452999767,4,1,0,0,0,6.12323399573677e-17,1,2
157,0.65,1,8,2,1.33677979499998,1,13,1,3,0.210055933000149,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
220,0.65,1,10,1,2.82846399599975,1,4,6,3,0.325140352999824,1,2.82846399599975,3,1,0,0,0,-0.951056516295154,-0.309016994374947,2
82,0.65,1,6,2,2.13084027400009,2,10,9,3,0.559807305000049,1,2.13084027400009,3,0,1,0,0,NaN,NaN,2
244,1.4,1,10,1,0.733613343000343,1,28,2,4,0.0578466599999956,1,0.733613343000343,4,1,0,0,0,0.587785252292473,0.809016994374947,2
224,0.65,1,10,1,3.17328267600033,2,8,18,3,0.583399523000026,0,NaN,NaN,0,0,1,0,NaN,NaN,2
225,0.65,1,10,2,1.55771062500025,2,9,16,2,0.579432165000071,1,1.55771062500025,2,0,1,0,0,NaN,NaN,2
120,1.4,3,6,1,0.805138031999832,1,48,1,4,0.342554700000164,1,0.805138031999832,4,1,0,0,0,0.866025403784439,0.5,2
6,0.65,1,4,2,1.170611302,2,6,7,4,0.381530007000038,1,1.170611302,4,0,1,0,0,NaN,NaN,2
245,1.4,1,10,1,0.831213616999776,1,29,1,4,0.673701313000038,1,0.831213616999776,4,1,0,0,0,0.951056516295154,0.309016994374947,2
155,0.65,1,8,2,1.748693559,2,11,14,2,1.16430457100023,1,1.748693559,2,0,1,0,0,NaN,NaN,2
164,1.4,1,8,2,1.30212668900003,1,20,7,2,0.743361044999801,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
26,1.4,1,4,2,2.01228662799986,2,26,7,3,0.460955320000267,1,2.01228662799986,3,0,1,0,0,NaN,NaN,2
9,0.65,1,4,2,1.13794667399998,2,9,7,4,0.302506254000036,1,1.13794667399998,4,0,1,0,0,NaN,NaN,2
192,1.4,3,8,2,1.32097537899972,1,48,5,2,0.385954785000195,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
42,1.4,3,4,2,2.49982483699978,2,42,5,3,0.477814371000022,1,2.49982483699978,3,0,1,0,0,NaN,NaN,2
65,1.4,3,4,1,0.740474411000378,1,65,1,4,0.470678455000325,1,0.740474411000378,4,1,0,0,0,0.707106781186548,0.707106781186547,2
89,0.65,1,6,2,2.41957263099994,2,17,7,3,0.46697780500017,1,2.41957263099994,3,0,1,0,0,NaN,NaN,2
238,1.4,1,10,2,2.73171804999993,1,22,7,2,1.45985791500016,0,NaN,NaN,0,0,0,1,-0.587785252292473,-0.809016994374947,2
260,1.4,3,10,2,1.18430308100005,2,44,16,2,0.760265175000313,1,1.18430308100005,2,0,1,0,0,NaN,NaN,2
69,1.4,3,4,2,0.919804443999965,1,69,3,4,0.980138315000204,0,NaN,NaN,0,0,0,1,-0.707106781186548,-0.707106781186547,2
154,0.65,1,8,2,0.9000821919999,2,10,15,3,0.616263994999827,1,0.9000821919999,3,0,1,0,0,NaN,NaN,2
35,1.4,1,4,2,1.34225547699998,2,35,5,4,0.274890568000046,1,1.34225547699998,4,0,1,0,0,NaN,NaN,2
149,0.65,1,8,2,1.11644237999963,2,5,11,1,0.74003435800023,1,1.11644237999963,1,0,1,0,0,NaN,NaN,2
107,1.4,1,6,2,1.61494065599982,1,35,6,2,1.07827692499995,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,2
250,1.4,1,10,2,2.21591775300021,2,34,13,1,0.920962818999669,1,2.21591775300021,1,0,1,0,0,NaN,NaN,2
20,1.4,1,4,1,1.23346875100015,1,20,1,4,0.821024333999958,1,1.23346875100015,4,1,0,0,0,0.707106781186548,0.707106781186547,2
127,0.65,3,6,1,1.73886138499984,1,55,5,3,0.709598615999766,1,1.73886138499984,3,1,0,0,0,-1.83697019872103e-16,-1,2
216,0.65,3,8,2,2.76945463099992,1,72,4,2,1.52242856800012,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
167,1.4,1,8,2,1.38692247100016,1,23,8,2,1.99296632799997,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
158,0.65,1,8,2,1.37625971200032,2,14,14,2,2.75095098200018,1,1.37625971200032,2,0,1,0,0,NaN,NaN,2
278,0.65,3,10,2,2.60854397599996,1,62,8,2,0.516428937000001,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
229,0.65,1,10,1,1.26615460599987,1,13,6,3,0.45603130399968,1,1.26615460599987,3,1,0,0,0,-0.951056516295154,-0.309016994374947,2
210,0.65,3,8,1,0.888465838999764,1,66,2,4,0.655579287000364,1,0.888465838999764,4,1,0,0,0,0.38268343236509,0.923879532511287,2
34,1.4,1,4,1,1.14877557099999,1,34,2,4,0.436921417999656,1,1.14877557099999,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
72,0.65,3,4,2,2.25514255000007,2,72,7,4,0.511819156000001,1,2.25514255000007,4,0,1,0,0,NaN,NaN,2
261,0.65,3,10,2,1.40353472100014,2,45,18,3,1.3576692900001,1,1.40353472100014,3,0,1,0,0,NaN,NaN,2
284,1.4,3,10,2,1.73463868499994,2,68,11,1,0.395277459999761,1,1.73463868499994,1,0,1,0,0,NaN,NaN,2
24,1.4,1,4,2,3.0683333070001,2,24,6,4,0.689403413000036,1,3.0683333070001,4,0,1,0,0,NaN,NaN,2
259,0.65,3,10,2,2.43046940999966,2,43,15,3,1.66394136500003,1,2.43046940999966,3,0,1,0,0,NaN,NaN,2
4,0.65,1,4,1,1.67254709899998,2,4,8,3,0.907868746000076,0,NaN,NaN,0,0,1,0,NaN,NaN,2
31,1.4,1,4,2,3.57331652199991,2,31,7,3,0.834742769000059,1,3.57331652199991,3,0,1,0,0,NaN,NaN,2
2,0.65,1,4,1,0.398174849000043,1,2,1,4,0.534494658999847,1,0.398174849000043,4,1,0,0,0,0.707106781186548,0.707106781186547,2
77,0.65,1,6,1,2.65506235600014,1,5,1,3,0.687223434999851,1,2.65506235600014,3,1,0,0,0,0.866025403784439,0.5,2
150,0.65,1,8,2,1.10989745199959,2,6,13,3,1.7563042490001,1,1.10989745199959,3,0,1,0,0,NaN,NaN,2
112,1.4,3,6,1,0.727782121000018,1,40,3,4,0.352563154999643,1,0.727782121000018,4,1,0,0,0,-0.866025403784438,0.5,2
94,1.4,1,6,1,0.888285522999922,1,22,2,4,0.375659932999952,1,0.888285522999922,4,1,0,0,0,6.12323399573677e-17,1,2
80,0.65,1,6,2,0.914778137999747,1,8,6,3,0.466419698999744,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,2
189,0.65,3,8,1,1.08712971600016,2,45,10,4,0.394501095000123,0,NaN,NaN,0,0,1,0,NaN,NaN,2
99,1.4,1,6,2,1.50478076299987,1,27,6,3,0.528910849000113,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,2
130,1.4,3,6,2,2.02444548299991,2,58,10,3,0.270010467000247,1,2.02444548299991,3,0,1,0,0,NaN,NaN,2
139,1.4,3,6,2,1.33464131100027,2,67,9,2,0.325012819999756,1,1.33464131100027,2,0,1,0,0,NaN,NaN,2
66,0.65,3,4,2,1.46008970699995,2,66,6,4,0.648501627999849,1,1.46008970699995,4,0,1,0,0,NaN,NaN,2
159,0.65,1,8,2,1.42609516799985,2,15,10,3,0.694423965999704,1,1.42609516799985,3,0,1,0,0,NaN,NaN,2
226,0.65,1,10,1,3.31582125399973,1,10,9,3,0.616811775999849,1,3.31582125399973,3,1,0,0,0,0.587785252292473,-0.809016994374948,2
165,1.4,1,8,2,1.82079659600004,1,21,5,2,0.504056350000155,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
180,1.4,1,8,1,2.28303904199993,2,36,10,3,0.507196062000276,0,NaN,NaN,0,0,1,0,NaN,NaN,2
81,0.65,1,6,2,1.99371867299988,2,9,8,2,0.283593675999782,1,1.99371867299988,2,0,1,0,0,NaN,NaN,2
221,0.65,1,10,2,3.22535234399993,2,5,14,2,0.477935614000216,1,3.22535234399993,2,0,1,0,0,NaN,NaN,2
137,1.4,3,6,2,1.84294429400006,2,65,7,3,0.696069591000196,1,1.84294429400006,3,0,1,0,0,NaN,NaN,2
172,1.4,1,8,2,1.9986897130002,2,28,14,1,0.514643643999989,1,1.9986897130002,1,0,1,0,0,NaN,NaN,2
117,0.65,3,6,2,1.14707019200023,2,45,9,3,1.60286467500009,1,1.14707019200023,3,0,1,0,0,NaN,NaN,2
251,1.4,1,10,1,1.32137059800016,1,35,8,3,0.736914802000229,1,1.32137059800016,3,1,0,0,0,-1.83697019872103e-16,-1,2
13,0.65,1,4,1,0.378325916999984,1,13,1,4,0.65445283400004,1,0.378325916999984,4,1,0,0,0,0.707106781186548,0.707106781186547,2
247,1.4,1,10,1,1.13912319599967,1,31,1,3,0.381065081000088,1,1.13912319599967,3,1,0,0,0,0.951056516295154,0.309016994374947,2
176,1.4,1,8,1,1.10779000799994,2,32,12,4,0.260518791000322,0,NaN,NaN,0,0,1,0,NaN,NaN,2
170,1.4,1,8,1,0.754331062000347,1,26,4,4,0.289419352000095,1,0.754331062000347,4,1,0,0,0,-0.923879532511287,0.38268343236509,2
91,1.4,1,6,1,0.558301593000124,2,19,9,4,0.571189087999755,0,NaN,NaN,0,0,1,0,NaN,NaN,2
218,0.65,1,10,2,1.2774416719999,1,2,9,2,0.565136406999954,0,NaN,NaN,0,0,0,1,0.587785252292473,-0.809016994374948,2
156,0.65,1,8,2,2.06754871600015,2,12,16,1,0.699049698000181,1,2.06754871600015,1,0,1,0,0,NaN,NaN,2
240,1.4,1,10,1,1.30828416799977,1,24,2,3,0.647808527000052,1,1.30828416799977,3,1,0,0,0,0.587785252292473,0.809016994374947,2
179,1.4,1,8,1,0.826526922000085,1,35,2,4,0.299630354999863,1,0.826526922000085,4,1,0,0,0,0.38268343236509,0.923879532511287,2
169,1.4,1,8,2,1.88697504599986,1,25,6,2,1.66790759000014,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
242,1.4,1,10,NaN,4.00034243500022,2,26,15,3,1.54837561499971,0,NaN,NaN,0,0,0,0,NaN,NaN,2
193,0.65,3,8,2,1.76990456899966,1,49,8,2,1.29931945999988,0,NaN,NaN,0,0,0,1,0.923879532511287,-0.38268343236509,2
141,1.4,3,6,NaN,4.00081485100009,1,69,3,1,2.94034300200019,0,NaN,NaN,0,0,0,0,-0.866025403784438,0.5,2
101,1.4,1,6,1,1.16224975600016,1,29,6,4,0.37048749700034,1,1.16224975600016,4,1,0,0,0,0.866025403784439,-0.5,2
79,0.65,1,6,1,0.503220142000373,2,7,9,4,0.523769745000209,0,NaN,NaN,0,0,1,0,NaN,NaN,2
121,0.65,3,6,2,1.1910825230002,2,49,10,4,0.288996924000003,1,1.1910825230002,4,0,1,0,0,NaN,NaN,2
185,0.65,3,8,2,1.72026067700017,2,41,12,1,0.825549737000074,1,1.72026067700017,1,0,1,0,0,NaN,NaN,2
37,0.65,3,4,2,1.06451147600001,2,37,7,4,0.999509103000037,1,1.06451147600001,4,0,1,0,0,NaN,NaN,2
74,0.65,1,6,2,1.91586019200031,1,2,5,3,0.756066756000109,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
58,1.4,3,4,1,2.15008731699982,1,58,2,4,0.756449865000377,1,2.15008731699982,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
93,1.4,1,6,2,1.97126554099987,2,21,10,4,0.441660203000083,1,1.97126554099987,4,0,1,0,0,NaN,NaN,2
33,1.4,1,4,2,3.8926191290002,2,33,7,3,1.02573964399971,1,3.8926191290002,3,0,1,0,0,NaN,NaN,2
114,1.4,3,6,1,0.869365936000122,1,42,2,4,0.556574462000299,1,0.869365936000122,4,1,0,0,0,6.12323399573677e-17,1,2
21,1.4,1,4,2,1.27550103899966,2,21,5,4,0.527702792000127,1,1.27550103899966,4,0,1,0,0,NaN,NaN,2
199,0.65,3,8,1,2.78234141699977,1,55,5,3,0.825442905000273,1,2.78234141699977,3,1,0,0,0,-0.923879532511287,-0.38268343236509,2
181,0.65,3,8,2,1.65134100500018,1,37,6,1,0.564654751000035,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,2
87,0.65,1,6,1,0.644245215999945,1,15,1,4,1.05050537500028,1,0.644245215999945,4,1,0,0,0,0.866025403784439,0.5,2
19,1.4,1,4,2,1.791554722,2,19,5,1,0.341781279000315,1,1.791554722,1,0,1,0,0,NaN,NaN,2
271,0.65,3,10,1,1.65238240799999,2,55,18,3,0.56393438799978,0,NaN,NaN,0,0,1,0,NaN,NaN,2
288,0.65,3,10,1,1.36829485699991,2,72,15,2,2.07573103799996,0,NaN,NaN,0,0,1,0,NaN,NaN,2
233,0.65,1,10,1,2.17682288699962,1,17,6,2,1.31336348400009,1,2.17682288699962,2,1,0,0,0,-0.951056516295154,-0.309016994374947,2
134,0.65,3,6,2,1.07573189000004,2,62,12,4,0.595029107999835,1,1.07573189000004,4,0,1,0,0,NaN,NaN,2
219,0.65,1,10,2,0.908165893999922,2,3,14,1,0.483586160999948,1,0.908165893999922,1,0,1,0,0,NaN,NaN,2
223,0.65,1,10,2,1.22934095499977,1,7,4,1,0.592996986999879,0,NaN,NaN,0,0,0,1,-0.587785252292473,0.809016994374947,2
281,1.4,3,10,1,1.00170513600006,1,65,2,4,0.779732517999946,1,1.00170513600006,4,1,0,0,0,0.587785252292473,0.809016994374947,2
285,1.4,3,10,1,1.46087536499999,2,69,14,3,0.687335791999885,0,NaN,NaN,0,0,1,0,NaN,NaN,2
147,0.65,1,8,1,0.703666577000149,1,3,6,4,0.450395823000235,1,0.703666577000149,4,1,0,0,0,-0.38268343236509,-0.923879532511287,2
246,1.4,1,10,2,1.26430571399987,2,30,11,1,0.592400330000146,1,1.26430571399987,1,0,1,0,0,NaN,NaN,2
105,1.4,1,6,1,2.31741580100015,1,33,6,3,1.30336093899996,1,2.31741580100015,3,1,0,0,0,0.866025403784439,-0.5,2
109,0.65,3,6,2,0.828724387999955,2,37,7,3,0.876507589000084,1,0.828724387999955,3,0,1,0,0,NaN,NaN,2
243,1.4,1,10,2,3.36389882899994,2,27,20,3,0.735820785000215,1,3.36389882899994,3,0,1,0,0,NaN,NaN,2
98,1.4,1,6,2,2.04729880700006,2,26,10,4,0.611840087000019,1,2.04729880700006,4,0,1,0,0,NaN,NaN,2
32,1.4,1,4,1,0.783099595999829,1,32,1,4,0.57545675900019,1,0.783099595999829,4,1,0,0,0,0.707106781186548,0.707106781186547,2
25,1.4,1,4,2,3.35371331499982,2,25,7,3,0.781083564000255,1,3.35371331499982,3,0,1,0,0,NaN,NaN,2
45,0.65,3,4,2,2.03927502999977,2,45,5,3,1.43144052699972,1,2.03927502999977,3,0,1,0,0,NaN,NaN,2
86,0.65,1,6,2,1.16204276400003,1,14,5,3,1.18823764100034,0,NaN,NaN,0,0,0,1,-1.83697019872103e-16,-1,2
48,1.4,3,4,2,1.46018864600001,2,48,7,4,1.699752257,1,1.46018864600001,4,0,1,0,0,NaN,NaN,2
161,0.65,1,8,2,3.617899201,1,17,4,1,0.769934755000122,0,NaN,NaN,0,0,0,1,-0.923879532511287,0.38268343236509,2
138,0.65,3,6,2,1.58626726700004,2,66,11,3,1.60829424699978,1,1.58626726700004,3,0,1,0,0,NaN,NaN,2
