code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
76,0.65,1,6,2,0.940032878000011,2,4,9,2,1.70994406299997,1,0.940032878000011,2,0,1,0,0,NaN,NaN,2
245,1.4,1,10,2,1.03117372299994,1,29,4,2,0.727643256999954,0,NaN,NaN,0,0,0,1,-0.587785252292473,0.809016994374947,2
87,0.65,1,6,NaN,4.00924550900004,2,15,12,1,1.95439826400002,0,NaN,NaN,0,0,0,0,NaN,NaN,2
275,0.65,3,10,2,0.703632035000055,2,59,11,2,1.2747935729999,1,0.703632035000055,2,0,1,0,0,NaN,NaN,2
195,0.65,3,8,2,1.55576480000013,1,51,1,2,0.652965704000053,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,2
51,0.65,3,4,1,0.637529824000012,1,51,1,4,0.137387890000127,1,0.637529824000012,4,1,0,0,0,0.707106781186548,0.707106781186547,2
68,0.65,3,4,2,1.11131917099988,2,68,8,1,0.158010318999914,1,1.11131917099988,1,0,1,0,0,NaN,NaN,2
118,0.65,3,6,2,1.51560772000016,2,46,10,2,0.248263747999999,1,1.51560772000016,2,0,1,0,0,NaN,NaN,2
249,1.4,1,10,1,1.05888332199993,2,33,14,3,0.611589569999978,0,NaN,NaN,0,0,1,0,NaN,NaN,2
178,1.4,1,8,2,0.820456254999954,2,34,12,2,0.315055564999966,1,0.820456254999954,2,0,1,0,0,NaN,NaN,2
243,1.4,1,10,1,1.00044341100011,2,27,20,3,0.39152191800008,0,NaN,NaN,0,0,1,0,NaN,NaN,2
163,1.4,1,8,1,1.70854915700011,1,19,6,3,0.179746894000118,1,1.70854915700011,3,1,0,0,0,-0.38268343236509,-0.923879532511287,2
30,1.4,1,4,1,0.959536807000177,1,30,3,4,0.13741578500003,1,0.959536807000177,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
235,1.4,1,10,1,1.53506558799995,2,19,14,2,0.244512172999976,0,NaN,NaN,0,0,1,0,NaN,NaN,2
27,1.4,1,4,1,0.594321163999894,1,27,3,4,0.0569809149999401,1,0.594321163999894,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
151,0.65,1,8,1,0.429527328999939,1,7,8,4,0.0700315490000776,1,0.429527328999939,4,1,0,0,0,0.923879532511287,-0.38268343236509,2
157,0.65,1,8,2,1.18538441600003,2,13,13,2,0.312157690000049,1,1.18538441600003,2,0,1,0,0,NaN,NaN,2
16,0.65,1,4,1,0.640859236000097,1,16,1,4,0.0671477840000989,1,0.640859236000097,4,1,0,0,0,0.707106781186548,0.707106781186547,2
91,1.4,1,6,1,1.20248481099998,1,19,5,3,0.462656655000046,1,1.20248481099998,3,1,0,0,0,-1.83697019872103e-16,-1,2
242,1.4,1,10,2,2.15531683400013,2,26,16,1,0.0941179699998429,1,2.15531683400013,1,0,1,0,0,NaN,NaN,2
192,1.4,3,8,2,2.03949972800001,2,48,14,2,0.108299259999967,1,2.03949972800001,2,0,1,0,0,NaN,NaN,2
6,0.65,1,4,1,0.810989301000063,1,6,2,4,0.0762015059999612,1,0.810989301000063,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
5,0.65,1,4,2,0.783282509999935,2,5,7,1,0.230494200000066,1,0.783282509999935,1,0,1,0,0,NaN,NaN,2
35,1.4,1,4,1,0.516572210000049,1,35,1,4,0.079971925000109,1,0.516572210000049,4,1,0,0,0,0.707106781186548,0.707106781186547,2
13,0.65,1,4,2,0.648808490999954,2,13,5,1,0.0234717959999671,1,0.648808490999954,1,0,1,0,0,NaN,NaN,2
88,0.65,1,6,2,1.14436349800008,2,16,7,1,0.360825629999908,1,1.14436349800008,1,0,1,0,0,NaN,NaN,2
169,1.4,1,8,1,1.82319147199996,2,25,16,3,0.125527015999978,0,NaN,NaN,0,0,1,0,NaN,NaN,2
272,1.4,3,10,1,2.64878517399984,2,56,20,2,0.176614614000073,0,NaN,NaN,0,0,1,0,NaN,NaN,2
164,1.4,1,8,1,1.33260830199993,2,20,13,3,0.807388962000005,0,NaN,NaN,0,0,1,0,NaN,NaN,2
75,0.65,1,6,2,1.01593303000004,2,3,7,1,0.29073363800012,1,1.01593303000004,1,0,1,0,0,NaN,NaN,2
24,1.4,1,4,1,0.803826612999956,1,24,1,4,0.0699137729998256,1,0.803826612999956,4,1,0,0,0,0.707106781186548,0.707106781186547,2
96,1.4,1,6,2,1.4352257160001,1,24,6,3,1.92743645299993,0,NaN,NaN,0,0,0,1,0.866025403784439,-0.5,2
239,1.4,1,10,1,0.607221663000018,1,23,4,4,0.136704622999787,1,0.607221663000018,4,1,0,0,0,-0.587785252292473,0.809016994374947,2
141,0.65,3,6,1,0.440154503000031,1,69,1,4,0.0568389269999443,1,0.440154503000031,4,1,0,0,0,0.866025403784439,0.5,2
2,0.65,1,4,1,0.561328058000072,1,2,2,4,0.415602905000014,1,0.561328058000072,4,1,0,0,0,-0.707106781186547,0.707106781186548,2
174,1.4,1,8,1,1.56230557200001,1,30,3,2,0.322892853999974,1,1.56230557200001,2,1,0,0,0,-0.38268343236509,0.923879532511287,2
281,0.65,3,10,1,2.03841549599997,1,65,9,2,0.246493102999921,1,2.03841549599997,2,1,0,0,0,0.587785252292473,-0.809016994374948,2
180,1.4,1,8,2,1.39474772400013,2,36,9,3,0.662525465000044,1,1.39474772400013,3,0,1,0,0,NaN,NaN,2
269,1.4,3,10,1,1.23758282099993,1,53,10,3,0.608187432000022,1,1.23758282099993,3,1,0,0,0,0.951056516295154,-0.309016994374948,2
166,1.4,1,8,1,0.968348834000153,1,22,6,4,0.0686459260000447,1,0.968348834000153,4,1,0,0,0,-0.38268343236509,-0.923879532511287,2
101,1.4,1,6,1,1.87981771399996,1,29,3,4,0.058744809000018,1,1.87981771399996,4,1,0,0,0,-0.866025403784438,0.5,2
115,1.4,3,6,2,0.863041422999913,1,43,3,4,0.275548779000019,0,NaN,NaN,0,0,0,1,-0.866025403784438,0.5,2
158,0.65,1,8,2,1.52328137999984,2,14,16,2,0.728222898000013,1,1.52328137999984,2,0,1,0,0,NaN,NaN,2
265,1.4,3,10,1,0.924864174000049,1,49,9,4,0.209613957000101,1,0.924864174000049,4,1,0,0,0,0.587785252292473,-0.809016994374948,2
74,0.65,1,6,1,0.754614177000121,1,2,4,4,0.138669015999994,1,0.754614177000121,4,1,0,0,0,-0.866025403784439,-0.5,2
262,0.65,3,10,1,2.24741443900007,2,46,17,1,1.11980067600007,0,NaN,NaN,0,0,1,0,NaN,NaN,2
159,0.65,1,8,1,1.05440331199998,1,15,5,3,0.268059829999856,1,1.05440331199998,3,1,0,0,0,-0.923879532511287,-0.38268343236509,2
17,0.65,1,4,2,1.32857435799997,2,17,5,4,0.13981261899994,1,1.32857435799997,4,0,1,0,0,NaN,NaN,2
28,1.4,1,4,2,1.48278269899993,2,28,7,4,0.276858225000069,1,1.48278269899993,4,0,1,0,0,NaN,NaN,2
84,0.65,1,6,1,0.858639266999944,1,12,5,4,0.0585657999999967,1,0.858639266999944,4,1,0,0,0,-1.83697019872103e-16,-1,2
200,1.4,3,8,2,1.22722442000008,1,56,7,2,0.790143501999864,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,2
266,1.4,3,10,2,1.22182515500003,1,50,4,1,0.63875225400011,0,NaN,NaN,0,0,0,1,-0.587785252292473,0.809016994374947,2
274,1.4,3,10,1,0.561498845999949,2,58,12,3,0.671512813999925,0,NaN,NaN,0,0,1,0,NaN,NaN,2
92,1.4,1,6,2,1.34779595100008,2,20,8,2,1.81952111200007,1,1.34779595100008,2,0,1,0,0,NaN,NaN,2
104,1.4,1,6,1,0.603636114999972,1,32,4,4,0.134766929999842,1,0.603636114999972,4,1,0,0,0,-0.866025403784439,-0.5,2
10,0.65,1,4,1,1.26434876000008,1,10,4,4,0.0587912210000923,1,1.26434876000008,4,1,0,0,0,0.707106781186547,-0.707106781186548,2
105,1.4,1,6,1,0.519699034000041,1,33,4,4,0.136071926000113,1,0.519699034000041,4,1,0,0,0,-0.866025403784439,-0.5,2
4,0.65,1,4,1,0.929925306000086,1,4,3,4,0.0715779560000556,1,0.929925306000086,4,1,0,0,0,-0.707106781186548,-0.707106781186547,2
231,0.65,1,10,2,0.898211715000116,2,15,13,3,1.14713917800009,1,0.898211715000116,3,0,1,0,0,NaN,NaN,2
146,0.65,1,8,1,1.09761693199994,1,2,8,3,0.118344466000053,1,1.09761693199994,3,1,0,0,0,0.923879532511287,-0.38268343236509,2
223,0.65,1,10,2,0.861402832999829,1,7,6,1,1.05108533099997,0,NaN,NaN,0,0,0,1,-0.951056516295154,-0.309016994374947,2
177,1.4,1,8,1,3.04132935500002,1,33,8,1,0.163072996999972,1,3.04132935500002,1,1,0,0,0,0.923879532511287,-0.38268343236509,2
46,0.65,3,4,2,1.51845864799998,2,46,8,4,0.475665424999988,1,1.51845864799998,4,0,1,0,0,NaN,NaN,2
215,1.4,3,8,2,1.05997781400015,2,71,10,2,0.8615465580001,1,1.05997781400015,2,0,1,0,0,NaN,NaN,2
