code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
9,0.65,1,4,2,1.93875155000023,2,9,8,3,2.78820358399935,1,1.93875155000023,3,0,1,0,0,NaN,NaN,1
284,1.4,3,10,2,3.68946783299907,1,68,4,1,2.35967605299993,0,NaN,NaN,0,0,0,1,-0.587785252292473,0.809016994374947,1
207,1.4,3,8,2,2.12057483100034,1,63,1,1,0.00286488699930487,0,NaN,NaN,0,0,0,1,0.923879532511287,0.38268343236509,1
170,1.4,1,8,2,1.17331134399865,2,26,13,2,0.607265242999347,1,1.17331134399865,2,0,1,0,0,NaN,NaN,1
241,1.4,1,10,2,1.08149583600061,2,25,14,3,1.17264309199891,1,1.08149583600061,3,0,1,0,0,NaN,NaN,1
80,0.65,1,6,2,1.87248571900091,2,8,7,4,2.48850648100051,1,1.87248571900091,4,0,1,0,0,NaN,NaN,1
104,1.4,1,6,2,1.80897357499998,2,32,8,4,1.300530393999,1,1.80897357499998,4,0,1,0,0,NaN,NaN,1
246,1.4,1,10,2,1.74534782699993,2,30,12,2,0.527587705999395,1,1.74534782699993,2,0,1,0,0,NaN,NaN,1
179,1.4,1,8,2,1.90617675900103,2,35,11,3,0.926208509999924,1,1.90617675900103,3,0,1,0,0,NaN,NaN,1
212,1.4,3,8,2,1.34229789100027,1,68,6,3,0.583017746999758,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
193,1.4,3,8,2,1.04960815600134,2,49,13,3,0.932088493000265,1,1.04960815600134,3,0,1,0,0,NaN,NaN,1
92,1.4,1,6,2,1.32312748699951,2,20,12,4,0.570998496999891,1,1.32312748699951,4,0,1,0,0,NaN,NaN,1
37,1.4,3,4,2,1.08157724699959,2,37,8,4,0.263013623998631,1,1.08157724699959,4,0,1,0,0,NaN,NaN,1
232,0.65,1,10,2,1.3671086409995,2,16,17,3,0.373650448000262,1,1.3671086409995,3,0,1,0,0,NaN,NaN,1
267,0.65,3,10,2,1.40634931800014,2,51,14,2,0.553498289000345,1,1.40634931800014,2,0,1,0,0,NaN,NaN,1
4,0.65,1,4,1,0.914224096999533,1,4,3,4,0.388340339000933,1,0.914224096999533,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
28,1.4,1,4,1,0.956885055000384,1,28,4,4,0.082704291000482,1,0.956885055000384,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
60,1.4,3,4,2,1.29500830500001,2,60,6,4,0.0624496969994652,1,1.29500830500001,4,0,1,0,0,NaN,NaN,1
177,1.4,1,8,2,1.4796911859994,2,33,9,2,1.06541744200149,1,1.4796911859994,2,0,1,0,0,NaN,NaN,1
223,0.65,1,10,1,3.0033001260017,2,7,13,2,0.598535428000105,0,NaN,NaN,0,0,1,0,NaN,NaN,1
227,0.65,1,10,2,2.71622910600126,2,11,13,2,0.3183931629992,1,2.71622910600126,2,0,1,0,0,NaN,NaN,1
280,1.4,3,10,1,0.740000774001601,1,64,6,4,0.305745106999893,1,0.740000774001601,4,1,0,0,0,-0.951056516295154,-0.309016994374947,1
150,0.65,1,8,1,0.903843619998952,1,6,4,4,0.390080291999766,1,0.903843619998952,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
NaN,1.4,1,6,2,1.74497823800084,2,28,9,3,0.466342335999798,1,1.74497823800084,3,0,1,0,0,NaN,NaN,1
14,0.65,1,4,1,0.926068761000352,1,14,4,4,0.0758240319992183,1,0.926068761000352,4,1,0,0,0,0.707106781186547,-0.707106781186548,1
274,0.65,3,10,2,1.39983724100057,2,58,11,3,1.62784563999958,1,1.39983724100057,3,0,1,0,0,NaN,NaN,1
99,1.4,1,6,2,1.33987231500032,2,27,12,4,0.55137666399969,1,1.33987231500032,4,0,1,0,0,NaN,NaN,1
160,0.65,1,8,2,1.27617401499992,2,16,16,3,0.391696242999387,1,1.27617401499992,3,0,1,0,0,NaN,NaN,1
106,1.4,1,6,2,1.30699251599981,2,34,7,3,0.154236528998808,1,1.30699251599981,3,0,1,0,0,NaN,NaN,1
218,0.65,1,10,2,1.02125879199957,2,2,18,3,0.0323574430003646,1,1.02125879199957,3,0,1,0,0,NaN,NaN,1
29,1.4,1,4,2,1.11243219800053,2,29,7,4,0.0193766240008699,1,1.11243219800053,4,0,1,0,0,NaN,NaN,1
286,0.65,3,10,2,1.00322736800081,2,70,18,2,0.365361202000713,1,1.00322736800081,2,0,1,0,0,NaN,NaN,1
