code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
178,1.4,1,8,2,0.944307874000515,1,34,7,1,1.190837741,0,NaN,NaN,0,0,0,1,0.38268343236509,-0.923879532511287,1
144,1.4,3,6,1,0.466620395000064,1,72,2,4,1.74625164399913,1,0.466620395000064,4,1,0,0,0,6.12323399573677e-17,1,1
81,0.65,1,6,2,1.14386592899973,2,9,8,1,0.872612818999187,1,1.14386592899973,1,0,1,0,0,NaN,NaN,1
23,1.4,1,4,1,2.07155429400154,1,23,4,2,1.02559046299939,1,2.07155429400154,2,1,0,0,0,0.707106781186547,-0.707106781186548,1
145,0.65,1,8,2,2.51190228799896,2,1,15,1,2.89581577600256,1,2.51190228799896,1,0,1,0,0,NaN,NaN,1
59,0.65,3,4,2,2.18894247100252,1,59,4,3,1.17125214599946,0,NaN,NaN,0,0,0,1,0.707106781186547,-0.707106781186548,1
188,1.4,3,8,2,1.30223763699905,2,44,12,4,0.614424107003288,1,1.30223763699905,4,0,1,0,0,NaN,NaN,1
33,1.4,1,4,2,1.28678522400151,2,33,8,4,0.352411411000503,1,1.28678522400151,4,0,1,0,0,NaN,NaN,1
77,0.65,1,6,2,1.49502573599966,2,5,11,4,0.931970907000505,1,1.49502573599966,4,0,1,0,0,NaN,NaN,1
224,0.65,1,10,2,1.36458901600054,2,8,14,4,0.617514290999679,1,1.36458901600054,4,0,1,0,0,NaN,NaN,1
152,0.65,1,8,2,1.66454957400128,2,8,10,4,0.792578204000165,1,1.66454957400128,4,0,1,0,0,NaN,NaN,1
242,1.4,1,10,2,0.982558276999043,1,26,9,3,1.29210681499899,0,NaN,NaN,0,0,0,1,0.587785252292473,-0.809016994374948,1
274,0.65,3,10,2,0.901209102998109,1,58,1,3,0.905456623000646,0,NaN,NaN,0,0,0,1,0.951056516295154,0.309016994374947,1
22,1.4,1,4,2,1.09773249600039,2,22,8,3,1.74340326899983,1,1.09773249600039,3,0,1,0,0,NaN,NaN,1
30,1.4,1,4,1,0.60731744900113,1,30,2,4,0.514080982000451,1,0.60731744900113,4,1,0,0,0,-0.707106781186547,0.707106781186548,1
179,1.4,1,8,2,2.30559061799795,2,35,12,2,2.62342358299793,1,2.30559061799795,2,0,1,0,0,NaN,NaN,1
267,1.4,3,10,1,1.27166297000076,1,51,1,3,1.72366315399995,1,1.27166297000076,3,1,0,0,0,0.951056516295154,0.309016994374947,1
146,0.65,1,8,2,2.37742495500061,2,2,14,1,0.752379221998126,1,2.37742495500061,1,0,1,0,0,NaN,NaN,1
198,0.65,3,8,1,0.556988292999449,1,54,4,4,0.518851535001886,1,0.556988292999449,4,1,0,0,0,-0.923879532511287,0.38268343236509,1
37,1.4,3,4,1,0.71805806699922,1,37,3,4,0.385624565999024,1,0.71805806699922,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
102,1.4,1,6,2,1.43322980599987,1,30,1,3,0.931181167001341,0,NaN,NaN,0,0,0,1,0.866025403784439,0.5,1
212,0.65,3,8,2,2.65381488099956,2,68,11,3,0.875952221998887,1,2.65381488099956,3,0,1,0,0,NaN,NaN,1
44,1.4,3,4,1,0.580020058001537,1,44,1,4,0.606208488999982,1,0.580020058001537,4,1,0,0,0,0.707106781186548,0.707106781186547,1
16,0.65,1,4,2,1.43232735700076,1,16,3,4,0.418158180000319,0,NaN,NaN,0,0,0,1,-0.707106781186548,-0.707106781186547,1
123,1.4,3,6,2,0.954977154000517,2,51,10,3,1.35216470600062,1,0.954977154000517,3,0,1,0,0,NaN,NaN,1
147,0.65,1,8,2,1.06076109499918,1,3,5,2,0.710463903000345,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,1
216,1.4,3,8,2,0.857907721998345,2,72,10,2,1.28567751099763,1,0.857907721998345,2,0,1,0,0,NaN,NaN,1
239,1.4,1,10,2,2.08049632199982,1,23,9,2,1.63828048100186,0,NaN,NaN,0,0,0,1,0.587785252292473,-0.809016994374948,1
232,0.65,1,10,1,1.65937001599741,1,16,8,3,0.932104428997263,1,1.65937001599741,3,1,0,0,0,-1.83697019872103e-16,-1,1
229,0.65,1,10,1,0.633994928000902,1,13,5,4,0.639058336000744,1,0.633994928000902,4,1,0,0,0,-0.951056516295154,0.309016994374948,1
103,1.4,1,6,2,0.904680430998269,2,31,7,4,0.924066364997998,1,0.904680430998269,4,0,1,0,0,NaN,NaN,1
68,0.65,3,4,2,1.7666877240008,2,68,7,4,0.536219854999217,1,1.7666877240008,4,0,1,0,0,NaN,NaN,1
243,1.4,1,10,2,1.84380317899922,1,27,7,2,1.05137263500001,0,NaN,NaN,0,0,0,1,-0.587785252292473,-0.809016994374947,1
35,1.4,1,4,1,0.676844896002876,1,35,1,4,1.11708907300272,1,0.676844896002876,4,1,0,0,0,0.707106781186548,0.707106781186547,1
79,0.65,1,6,2,1.38878200399995,2,7,7,3,0.899815851000312,1,1.38878200399995,3,0,1,0,0,NaN,NaN,1
171,1.4,1,8,2,2.02956759500012,1,27,3,2,0.799258089999057,0,NaN,NaN,0,0,0,1,-0.38268343236509,0.923879532511287,1
119,0.65,3,6,2,1.13388906700129,2,47,7,2,2.20624386200143,1,1.13388906700129,2,0,1,0,0,NaN,NaN,1
101,1.4,1,6,1,1.18824260300244,1,29,6,4,1.36331754799903,1,1.18824260300244,4,1,0,0,0,0.866025403784439,-0.5,1
11,0.65,1,4,1,0.658533992002049,1,11,1,4,0.524281767000502,1,0.658533992002049,4,1,0,0,0,0.707106781186548,0.707106781186547,1
221,0.65,1,10,1,1.49241809399973,1,5,1,3,1.42337910400238,1,1.49241809399973,3,1,0,0,0,0.951056516295154,0.309016994374947,1
139,0.65,3,6,2,1.37773687100344,1,67,1,3,0.609778655998525,0,NaN,NaN,0,0,0,1,0.866025403784439,0.5,1
141,0.65,3,6,1,1.15539366699886,1,69,4,4,1.0432656869998,1,1.15539366699886,4,1,0,0,0,-0.866025403784439,-0.5,1
275,0.65,3,10,2,1.38543757699881,2,59,19,2,0.690474249000545,1,1.38543757699881,2,0,1,0,0,NaN,NaN,1
164,1.4,1,8,2,2.39985936100129,2,20,14,2,0.593950242000574,1,2.39985936100129,2,0,1,0,0,NaN,NaN,1
233,0.65,1,10,1,2.04110738099916,2,17,14,3,0.862261919999582,0,NaN,NaN,0,0,1,0,NaN,NaN,1
2,0.65,1,4,2,1.34194220900099,2,2,6,4,0.371853395001381,1,1.34194220900099,4,0,1,0,0,NaN,NaN,1
28,1.4,1,4,1,2.48219631900065,1,28,3,4,1.46475526200084,1,2.48219631900065,4,1,0,0,0,-0.707106781186548,-0.707106781186547,1
159,0.65,1,8,2,1.09975863400177,2,15,15,3,0.884714637999423,1,1.09975863400177,3,0,1,0,0,NaN,NaN,1
75,0.65,1,6,1,1.08453040899985,1,3,6,4,0.26001718200132,1,1.08453040899985,4,1,0,0,0,0.866025403784439,-0.5,1
111,1.4,3,6,1,1.26667306099989,1,39,4,4,0.253392266000446,1,1.26667306099989,4,1,0,0,0,-0.866025403784439,-0.5,1
244,1.4,1,10,2,1.6157062300008,2,28,19,3,0.857595205998223,1,1.6157062300008,3,0,1,0,0,NaN,NaN,1
84,0.65,1,6,2,1.06461004800076,2,12,12,4,0.851849499998934,1,1.06461004800076,4,0,1,0,0,NaN,NaN,1
236,1.4,1,10,2,1.93088538600205,2,20,14,2,0.758982618001028,1,1.93088538600205,2,0,1,0,0,NaN,NaN,1
166,1.4,1,8,2,1.97284258099899,1,22,6,2,0.914274367998587,0,NaN,NaN,0,0,0,1,-0.38268343236509,-0.923879532511287,1
76,0.65,1,6,1,0.666918085000361,1,4,4,4,0.365145969997684,1,0.666918085000361,4,1,0,0,0,-0.866025403784439,-0.5,1
142,1.4,3,6,1,0.615014748000249,1,70,2,4,0.467607225000393,1,0.615014748000249,4,1,0,0,0,6.12323399573677e-17,1,1
170,1.4,1,8,2,0.937274235999212,2,26,14,3,0.694098432002647,1,0.937274235999212,3,0,1,0,0,NaN,NaN,1
284,0.65,3,10,1,0.607142336000834,1,68,10,4,0.505694432999007,1,0.607142336000834,4,1,0,0,0,0.951056516295154,-0.309016994374948,1
